"Source","Target","flights_count","flight_year"
"KSDL","K05C","1.0","2019"
"KLGA","KHXD","1.0","2019"
"0WI5","KC77","1.0","2019"
"KPCM","FL00","1.0","2019"
"K5C1","KF32","1.0","2019"
"0OI3","KBKL","1.0","2019"
"KBDR","KTTN","1.0","2019"
"PN59","85PA","1.0","2019"
"37CN","KC83","1.0","2019"
"K4B8","KHPN","2.0","2019"
"KBFI","3CL2","1.0","2019"
"2II0","II70","1.0","2019"
"AZ79","KPAN","2.0","2019"
"CYUL","CSX7","1.0","2019"
"KPCM","3FD4","1.0","2019"
"LJLJ","EFHK","3.0","2019"
"VHHH","VABB","2.0","2019"
"TN83","0TN0","1.0","2019"
"EETN","LMML","1.0","2019"
"KBVI","3MD4","1.0","2019"
"KFWA","KFWA","1.0","2019"
"86TA","KTKI","1.0","2019"
"KBNA","EGLL","2.0","2019"
"KPWA","KSUS","1.0","2019"
"KRBD","TX05","1.0","2019"
"FA46","72FL","1.0","2019"
"KOKB","KSEE","1.0","2019"
"OLBA","LSZH","2.0","2019"
"EFLP","LIME","2.0","2019"
"8MA4","KHPN","2.0","2019"
"EDDK","ZGSZ","2.0","2019"
"YSCH","YSTW","1.0","2019"
"KRUT","K5B2","1.0","2019"
"EDTY","EGKB","1.0","2019"
"KFTW","TA37","2.0","2019"
"LRCV","EDDK","1.0","2019"
"LL44","7IS2","1.0","2019"
"EDDF","VMMC","1.0","2019"
"CT13","KOWD","1.0","2019"
"KAUO","01AL","1.0","2019"
"KSQL","KUDD","1.0","2019"
"KF70","KWHP","2.0","2019"
"KAUN","KPAO","2.0","2019"
"MI76","22LL","1.0","2019"
"FL52","FL11","1.0","2019"
"KBWI","KBUF","3.0","2019"
"KFDK","KTHV","1.0","2019"
"KORD","62IA","1.0","2019"
"CD01","CD28","1.0","2019"
"KAVQ","KCRQ","3.0","2019"
"OMDB","KLDJ","3.0","2019"
"KBFI","TX05","2.0","2019"
"EDWS","EDFE","1.0","2019"
"ESKN","LROP","1.0","2019"
"8TE7","9XS0","1.0","2019"
"KC35","34WI","1.0","2019"
"EBBR","LLSD","1.0","2019"
"1XS1","KAFJ","1.0","2019"
"WIII","VTBD","5.0","2019"
"KSLC","KHAF","1.0","2019"
"TA37","KDFW","1.0","2019"
"59NC","7NC7","1.0","2019"
"EETN","EGPH","2.0","2019"
"KLTS","KLTS","10.0","2019"
"KJWN","KPWK","1.0","2019"
"EDAY","EDBQ","1.0","2019"
"KDUJ","0PN5","1.0","2019"
"KVCB","K2O3","1.0","2019"
"KMCF","2FA6","1.0","2019"
"MI56","KOEB","1.0","2019"
"EGDC","EGVN","2.0","2019"
"EDQG","EDDB","1.0","2019"
"KUMP","IN46","1.0","2019"
"WN13","1WA9","1.0","2019"
"EDSH","EDEW","1.0","2019"
"KHPN","EDNY","1.0","2019"
"KMTP","KJFK","1.0","2019"
"LOAG","LOAU","1.0","2019"
"KOXC","KFRG","5.0","2019"
"KFNT","KMKE","1.0","2019"
"09CL","KTOA","1.0","2019"
"KIND","KFTW","1.0","2019"
"KLHM","CN42","1.0","2019"
"LIBD","EPGL","1.0","2019"
"KDCA","KSRQ","2.0","2019"
"PN25","KAGC","1.0","2019"
"KOAR","KRHV","2.0","2019"
"KGYR","KAPA","1.0","2019"
"KSAV","9NC2","1.0","2019"
"59IL","04LL","1.0","2019"
"NZNE","NZWT","2.0","2019"
"4NY4","33NY","1.0","2019"
"KCNO","KHWD","1.0","2019"
"CYYC","CSA2","1.0","2019"
"KMDD","35TX","1.0","2019"
"YLIL","YCES","1.0","2019"
"LEMG","EDWQ","1.0","2019"
"KHAO","OI68","1.0","2019"
"8CO8","KAPA","1.0","2019"
"CA35","KSJC","1.0","2019"
"KCOS","KORL","1.0","2019"
"KEWB","MA70","2.0","2019"
"KLGA","7NK1","1.0","2019"
"WV22","3VA7","1.0","2019"
"CYXE","CJT9","1.0","2019"
"EGNX","EGTE","1.0","2019"
"KFRG","PS06","1.0","2019"
"KEWR","LL78","1.0","2019"
"EBBE","EBBE","1.0","2019"
"KVPC","SC32","1.0","2019"
"OA16","KDTW","1.0","2019"
"KHWO","KLGA","7.0","2019"
"KBWI","KPWK","1.0","2019"
"EDDB","LFHN","1.0","2019"
"KLAX","KIAD","60.0","2019"
"KDFW","KGRK","38.0","2019"
"RKSS","RJTK","26.0","2019"
"RKTN","RJFF","1.0","2019"
"KSAN","23CN","14.0","2019"
"KLUK","KOSU","1.0","2019"
"KSAN","0GE0","6.0","2019"
"KTVL","KDVO","1.0","2019"
"LEMD","KFLL","2.0","2019"
"LSZH","LOWW","74.0","2019"
"KSYR","KJFK","9.0","2019"
"KOAK","02XS","3.0","2019"
"CYYZ","EGLL","38.0","2019"
"EPWA","LHTM","2.0","2019"
"0WI5","KORL","9.0","2019"
"EIDW","LPFR","35.0","2019"
"KLAL","21FL","3.0","2019"
"EPGD","LILV","1.0","2019"
"LEBL","LTBW","5.0","2019"
"KADS","KLGA","1.0","2019"
"KORD","CYYZ","80.0","2019"
"VAJJ","VOBL","43.0","2019"
"VOMM","VMMC","1.0","2019"
"76MI","KMIC","1.0","2019"
"KLAX","68CA","1.0","2019"
"LIRF","VIDP","10.0","2019"
"EDHI","EDHI","17.0","2019"
"EBCI","LFMU","2.0","2019"
"LFBD","EGKK","26.0","2019"
"EDDT","ELLX","14.0","2019"
"KTUS","KDFW","43.0","2019"
"EPWA","LFBD","2.0","2019"
"KADS","KADS","194.0","2019"
"LIRF","LICC","8.0","2019"
"KROC","KORD","14.0","2019"
"KISM","33FD","2.0","2019"
"EDRK","EDFZ","2.0","2019"
"38WV","KGAI","1.0","2019"
"EDDS","UUEE","12.0","2019"
"KN14","KN14","33.0","2019"
"KBAK","45IN","2.0","2019"
"KHOU","KMDW","36.0","2019"
"EGGW","LLSD","1.0","2019"
"KFTW","KIND","1.0","2019"
"K9X1","EGLL","1.0","2019"
"KJFK","SAEZ","17.0","2019"
"RJBB","RJTL","6.0","2019"
"LFPG","EETN","3.0","2019"
"KAWO","WA17","1.0","2019"
"5TA6","TE15","1.0","2019"
"EDPK","LOIK","1.0","2019"
"YMAY","YSSY","49.0","2019"
"KBUR","KL70","1.0","2019"
"UT08","KPVU","4.0","2019"
"66MI","KMSP","4.0","2019"
"LPFR","EGPF","7.0","2019"
"KSFB","KMDT","1.0","2019"
"UUWW","EDDF","1.0","2019"
"AZ43","KA39","1.0","2019"
"KMSP","ID65","1.0","2019"
"EGMD","EGMD","5.0","2019"
"EDEP","EDFE","1.0","2019"
"LFOT","LSGS","1.0","2019"
"EDEF","EDFC","1.0","2019"
"LIRF","KPHL","7.0","2019"
"KJFK","OTHH","11.0","2019"
"KMDW","KSFO","16.0","2019"
"KMSP","91NY","1.0","2019"
"5WI4","WS17","4.0","2019"
"KMDW","7PS7","13.0","2019"
"8AL3","8AL3","1.0","2019"
"KBTP","KGKJ","1.0","2019"
"EBBR","LIML","33.0","2019"
"LFMY","LFLG","1.0","2019"
"KSAN","KJFK","36.0","2019"
"KRYV","KRYV","1.0","2019"
"KSMO","KAPC","1.0","2019"
"MA43","2NC1","1.0","2019"
"68CA","KMOD","2.0","2019"
"UUDD","OMDW","4.0","2019"
"CYTZ","CYTZ","14.0","2019"
"EGPK","LFPG","2.0","2019"
"KCYS","KPSP","1.0","2019"
"WT77","KPWT","1.0","2019"
"KTEB","KUGN","2.0","2019"
"YBBN","VHHH","8.0","2019"
"KJFK","KSGS","6.0","2019"
"KEWR","4IL3","3.0","2019"
"KCOS","KRYY","1.0","2019"
"LFRS","LFNG","2.0","2019"
"LOLO","EDDF","10.0","2019"
"LEMD","LIDW","1.0","2019"
"EDLV","LFMU","1.0","2019"
"CYHZ","CNV9","1.0","2019"
"KRNT","WN13","7.0","2019"
"CYPK","CZBB","3.0","2019"
"EIDW","LIDH","1.0","2019"
"KFHR","WN18","1.0","2019"
"JY24","K47N","1.0","2019"
"56AZ","KIWA","3.0","2019"
"KMKE","GA53","4.0","2019"
"OH07","KLDJ","1.0","2019"
"NZAR","NZWT","1.0","2019"
"LFLY","LFML","1.0","2019"
"VHHH","RJTK","8.0","2019"
"EGOW","EGNO","1.0","2019"
"KISP","3MD8","1.0","2019"
"KSAT","KDVT","1.0","2019"
"KGEZ","KHFY","1.0","2019"
"KF72","KSAC","2.0","2019"
"KIWS","37TE","1.0","2019"
"36AZ","KCHD","6.0","2019"
"EDLW","LOWW","6.0","2019"
"EIDW","LIMB","1.0","2019"
"DAAG","CYHU","3.0","2019"
"WMKK","PANC","1.0","2019"
"KCHD","5AZ7","2.0","2019"
"KMTN","MA64","1.0","2019"
"75XS","K1A9","1.0","2019"
"CYYZ","ZBAA","2.0","2019"
"OMSJ","EDDF","1.0","2019"
"AR94","AR94","1.0","2019"
"1NC0","72GA","1.0","2019"
"EDDB","LEAL","3.0","2019"
"KSFO","KDVO","2.0","2019"
"CGL2","CYPT","1.0","2019"
"EBMB","EBKT","1.0","2019"
"KWLW","KCCR","1.0","2019"
"OTHH","ULLP","2.0","2019"
"LFBG","LFBG","10.0","2019"
"LRBS","LTBA","1.0","2019"
"EDDT","EDDB","5.0","2019"
"KPDX","TS53","3.0","2019"
"EBKT","EGLF","1.0","2019"
"KSIF","33VA","1.0","2019"
"KHVN","KBLM","1.0","2019"
"KBED","KSAN","3.0","2019"
"EHRD","EDDM","1.0","2019"
"OMAA","LTBA","3.0","2019"
"K22N","63PA","1.0","2019"
"KALB","KBED","5.0","2019"
"CYYZ","CYYT","13.0","2019"
"KSTS","KMOD","2.0","2019"
"KJFK","KGHG","13.0","2019"
"KRNH","9II8","1.0","2019"
"K3CK","6IL2","1.0","2019"
"KLGA","KSFO","1.0","2019"
"KSFO","KUDD","4.0","2019"
"50PA","KABE","1.0","2019"
"KSAT","1AZ2","4.0","2019"
"LEBB","LPPT","4.0","2019"
"EBBR","DAAG","3.0","2019"
"KMSN","KMBT","1.0","2019"
"LZIB","LWSK","1.0","2019"
"FL16","KTPA","2.0","2019"
"KLAS","KSBA","6.0","2019"
"EINN","KSFM","1.0","2019"
"KUGN","IG04","1.0","2019"
"KMSN","9WS2","1.0","2019"
"KSDL","1II8","1.0","2019"
"KADS","XA16","1.0","2019"
"01LL","KALN","1.0","2019"
"KCRQ","KDYS","1.0","2019"
"72GA","KHXD","4.0","2019"
"KMJX","0NJ6","3.0","2019"
"KDAL","K1T7","1.0","2019"
"CYYZ","KPWK","1.0","2019"
"KPDX","KHIO","3.0","2019"
"WN18","WN53","1.0","2019"
"KMMU","3NJ6","1.0","2019"
"KTTN","KCXY","1.0","2019"
"KT67","86TE","2.0","2019"
"86TE","KFTW","1.0","2019"
"KIAD","KAJR","2.0","2019"
"71KY","KMCF","1.0","2019"
"KHXD","KGAI","1.0","2019"
"KSUS","KBMI","1.0","2019"
"0GE0","KFTY","1.0","2019"
"EGKK","LTBS","3.0","2019"
"CYUL","KDAL","1.0","2019"
"LCLK","EGLL","1.0","2019"
"LEMP","EGBB","2.0","2019"
"KHYX","KHYX","2.0","2019"
"KLBB","35TX","4.0","2019"
"LKPR","LGAV","4.0","2019"
"8NJ0","KISP","1.0","2019"
"4CL4","KCMA","1.0","2019"
"KFTY","EHAM","1.0","2019"
"CSG3","CSA2","1.0","2019"
"EDHE","EDHG","1.0","2019"
"LEMD","LIPS","1.0","2019"
"KBDR","CT96","1.0","2019"
"OMFJ","OMDW","3.0","2019"
"KAUS","KFTW","2.0","2019"
"KNGU","KDEN","1.0","2019"
"KDEN","KCTK","1.0","2019"
"CYVR","VMMC","1.0","2019"
"KMCC","KSUU","1.0","2019"
"RPLL","RJTT","3.0","2019"
"KLGA","6FD7","1.0","2019"
"KEWR","3OH5","2.0","2019"
"KCXY","PN53","1.0","2019"
"KLBB","KLIU","1.0","2019"
"KBDU","KAPA","2.0","2019"
"LZIB","EGBB","3.0","2019"
"KMRY","KHPN","1.0","2019"
"EGNX","LFPB","1.0","2019"
"KDCU","K8A0","1.0","2019"
"KDAL","KWHP","2.0","2019"
"LFML","LFLY","1.0","2019"
"ESKN","EBCI","3.0","2019"
"02IN","KDNV","1.0","2019"
"LFRS","DAAG","2.0","2019"
"KMPO","KHOU","1.0","2019"
"28TS","KADS","1.0","2019"
"LZIB","LIML","1.0","2019"
"DAAG","EDBL","1.0","2019"
"EPKM","EPGL","1.0","2019"
"KHWD","KMRY","1.0","2019"
"EGCJ","EGND","1.0","2019"
"KROG","KPWK","1.0","2019"
"RJTK","EHAM","1.0","2019"
"GA39","1GA0","1.0","2019"
"3VA5","WV21","2.0","2019"
"RKSG","KSUU","1.0","2019"
"8TE7","KRYW","1.0","2019"
"KJWN","KLDJ","1.0","2019"
"KIAD","KSNA","1.0","2019"
"KTKI","8TS2","1.0","2019"
"LFPG","LILV","1.0","2019"
"KMGE","KBCT","2.0","2019"
"KIAG","16PA","1.0","2019"
"NJ75","NJ75","2.0","2019"
"EDAY","EDPF","1.0","2019"
"LFLC","LFPO","1.0","2019"
"KA39","KCHD","15.0","2019"
"KDAL","KBED","1.0","2019"
"71KY","KIND","1.0","2019"
"KDEN","EGKK","3.0","2019"
"AL93","KHSV","1.0","2019"
"2OA7","1OA6","1.0","2019"
"KVGT","04NV","2.0","2019"
"IN53","KBMG","1.0","2019"
"KTRL","KHQZ","1.0","2019"
"KDTW","KSWF","2.0","2019"
"KBNA","KISM","2.0","2019"
"KLAF","KGGP","2.0","2019"
"LLBG","EFHK","1.0","2019"
"KCYS","KOAK","1.0","2019"
"OMDB","EDCT","1.0","2019"
"SBMT","SBSJ","4.0","2019"
"KGSH","KFWA","1.0","2019"
"OMAA","YBBN","1.0","2019"
"KENW","0WN5","1.0","2019"
"LWSK","OTHH","1.0","2019"
"VT55","01NH","1.0","2019"
"EDMA","EDDV","1.0","2019"
"5GA4","KJZP","2.0","2019"
"KIWA","4IL3","1.0","2019"
"KFTW","41XS","1.0","2019"
"KPWK","KSFO","1.0","2019"
"KAZO","KSGS","1.0","2019"
"KMSP","MN41","1.0","2019"
"YLIL","YTGG","1.0","2019"
"LGRP","EBMB","1.0","2019"
"SC75","SC70","1.0","2019"
"KSTP","KIAD","1.0","2019"
"EDVK","EDGW","1.0","2019"
"KPHX","16AZ","1.0","2019"
"KWVI","KRHV","3.0","2019"
"LFLS","EGGD","1.0","2019"
"LEMG","EBLG","2.0","2019"
"4MO9","62MO","1.0","2019"
"LFLY","LEMD","1.0","2019"
"KEFD","TA33","1.0","2019"
"EPKK","EDDM","2.0","2019"
"LFMI","EHEH","1.0","2019"
"KORL","EIWT","1.0","2019"
"EDLC","EDLX","1.0","2019"
"KPUB","0IN9","1.0","2019"
"1IN6","IN60","1.0","2019"
"K3M2","70VA","1.0","2019"
"LFPL","LFFG","1.0","2019"
"EDDN","EPWR","1.0","2019"
"KJFK","1MA5","1.0","2019"
"KALB","NJ25","1.0","2019"
"KHIO","KTTD","1.0","2019"
"CAP3","CBS8","1.0","2019"
"6FD7","KBOW","1.0","2019"
"KE60","KIWA","2.0","2019"
"KFDK","MD73","1.0","2019"
"K5C1","KAPA","1.0","2019"
"EGPG","EGPG","1.0","2019"
"KFWS","OK29","1.0","2019"
"YMMB","YRAG","1.0","2019"
"EDFH","KGSP","1.0","2019"
"KPAN","AZ90","1.0","2019"
"8KY6","KIND","1.0","2019"
"KAPA","KHHR","1.0","2019"
"KLOM","RI07","1.0","2019"
"EGLL","8TX7","1.0","2019"
"EGCN","EGSU","1.0","2019"
"1OK9","5TX0","1.0","2019"
"6MA2","KOWD","1.0","2019"
"EBCI","LILV","1.0","2019"
"SADJ","SAEZ","1.0","2019"
"MN24","KDPA","1.0","2019"
"KACJ","KACJ","1.0","2019"
"EPJG","EPPO","1.0","2019"
"EKGR","ENGM","1.0","2019"
"NZWT","NZNE","1.0","2019"
"FATA","EHAM","1.0","2019"
"KDEN","K2V5","1.0","2019"
"KDTW","2NY9","1.0","2019"
"KPUB","K7V9","1.0","2019"
"KPHL","KDSV","1.0","2019"
"KSUS","KMGE","1.0","2019"
"CO18","KBDU","1.0","2019"
"KFCM","4IS8","1.0","2019"
"LFPO","LPPT","47.0","2019"
"KMKC","KMKC","69.0","2019"
"KORD","KSFO","109.0","2019"
"EKCH","LFBD","3.0","2019"
"ELLX","LIML","11.0","2019"
"KOKC","KOWD","1.0","2019"
"KSFO","KXNA","6.0","2019"
"YPJT","YDVE","9.0","2019"
"KTEB","KMIA","2.0","2019"
"KPHX","KSEA","104.0","2019"
"KGSP","6GA0","2.0","2019"
"KDMW","KGAI","1.0","2019"
"KEWR","EGCC","8.0","2019"
"LICA","LIMA","1.0","2019"
"EDDV","LOWW","24.0","2019"
"KPHL","KMDT","17.0","2019"
"KFLL","KSEA","8.0","2019"
"KSNA","KCMA","13.0","2019"
"KILG","KABE","1.0","2019"
"5MD8","KDCA","4.0","2019"
"YPPH","YSCB","10.0","2019"
"KLAX","KDAL","40.0","2019"
"7FD6","FD38","3.0","2019"
"RJBB","WMKK","17.0","2019"
"EDOD","ETSH","1.0","2019"
"LEBL","LEJR","12.0","2019"
"KIAD","MA19","7.0","2019"
"UUEE","EPWA","30.0","2019"
"LZIB","EDCT","4.0","2019"
"LHBP","LIBD","5.0","2019"
"CYUL","KBED","1.0","2019"
"ENVA","EHAM","5.0","2019"
"KAXN","6MN2","1.0","2019"
"KPDX","KSFO","88.0","2019"
"EDMQ","EDML","1.0","2019"
"8TX7","KMCF","1.0","2019"
"LFPO","LIML","23.0","2019"
"LIRF","LKKL","12.0","2019"
"EGSS","EDDH","14.0","2019"
"KCLT","KMDW","10.0","2019"
"KLAX","KSNA","7.0","2019"
"KXNA","KMDW","5.0","2019"
"YBBN","WIDD","15.0","2019"
"EBCI","LDPL","1.0","2019"
"KFLL","01FA","2.0","2019"
"KMKE","AR94","1.0","2019"
"KBWI","AL16","2.0","2019"
"KEWR","KBKL","18.0","2019"
"KPVB","KMRJ","1.0","2019"
"MO87","KOJC","1.0","2019"
"KHGR","KAJR","1.0","2019"
"LSGG","EGGD","19.0","2019"
"YWLM","YSLT","1.0","2019"
"KFME","KNHK","1.0","2019"
"61OH","K29D","1.0","2019"
"EDDM","LSZH","38.0","2019"
"PANC","KPDX","7.0","2019"
"9PS2","13PA","1.0","2019"
"KMTN","KDNN","1.0","2019"
"KRMN","KRMN","3.0","2019"
"FABA","OMDB","13.0","2019"
"EHAM","ESCF","1.0","2019"
"23MO","KY50","1.0","2019"
"YPID","YMMB","2.0","2019"
"EDXE","EDLT","1.0","2019"
"KEDC","KPRC","1.0","2019"
"KDVT","58AZ","6.0","2019"
"KMJX","6NJ0","1.0","2019"
"EBAW","LOIR","1.0","2019"
"EGLL","EDDK","19.0","2019"
"KSAN","TX05","4.0","2019"
"KRAL","KTOA","3.0","2019"
"KRDU","MA19","1.0","2019"
"EGLL","VOMM","7.0","2019"
"OI08","KROC","1.0","2019"
"21FL","KGIF","1.0","2019"
"YSBK","YHAE","2.0","2019"
"LPPT","EGCC","18.0","2019"
"LKBE","LKBE","11.0","2019"
"0LL1","KSET","1.0","2019"
"KHWO","KDWH","4.0","2019"
"RKSI","EDDM","5.0","2019"
"CA42","KF70","1.0","2019"
"EGWU","LE85","1.0","2019"
"KTKI","43TS","1.0","2019"
"EGLL","LHBP","31.0","2019"
"KSAV","MA64","1.0","2019"
"KCGF","KHPN","1.0","2019"
"EDDS","EGKK","10.0","2019"
"KGKY","KGPM","1.0","2019"
"KCMA","KSMO","14.0","2019"
"KIXD","KSDL","1.0","2019"
"OERK","OMAA","5.0","2019"
"BIKF","EPCH","1.0","2019"
"YSSY","YWVL","3.0","2019"
"LSPL","EDTF","1.0","2019"
"KU42","KSEE","2.0","2019"
"SBGL","EHAM","4.0","2019"
"KPBI","KTTN","7.0","2019"
"OMSJ","OEDR","6.0","2019"
"EGNT","LFPG","4.0","2019"
"FL16","FD50","1.0","2019"
"LFLL","EDDK","5.0","2019"
"EDDF","KHHR","6.0","2019"
"KESN","3MD4","2.0","2019"
"OMDB","OEAH","1.0","2019"
"IN56","KOSU","1.0","2019"
"PA39","VA68","1.0","2019"
"CYYZ","4GA6","7.0","2019"
"KCMA","KHPN","1.0","2019"
"VA57","KIAD","1.0","2019"
"KRNO","09II","1.0","2019"
"LJPZ","LJLJ","1.0","2019"
"XA85","KTPA","1.0","2019"
"LIEA","EDFH","2.0","2019"
"MN87","MN87","1.0","2019"
"KDWH","KAPA","1.0","2019"
"EGKK","KLAX","2.0","2019"
"LICZ","LEMD","1.0","2019"
"EDDM","EDFB","1.0","2019"
"KSMF","KBFI","3.0","2019"
"KGRB","0GE0","3.0","2019"
"YYRK","YBLD","11.0","2019"
"EDAM","EDAM","2.0","2019"
"KMCO","KCLT","2.0","2019"
"KMCE","KRHV","2.0","2019"
"LSGG","LFLP","1.0","2019"
"KNJK","KW32","1.0","2019"
"KLUK","KBMI","1.0","2019"
"KOKC","KSEA","1.0","2019"
"ZBAA","LFPG","1.0","2019"
"EIWT","EBMB","1.0","2019"
"LFKJ","LFPV","1.0","2019"
"LIRP","EDDF","3.0","2019"
"LSPH","LSZO","1.0","2019"
"YPPH","YPJT","1.0","2019"
"CYZD","CYVR","1.0","2019"
"KLAL","KBOW","2.0","2019"
"LFLY","EBCI","1.0","2019"
"KDXR","5NJ2","1.0","2019"
"KMDW","78NY","2.0","2019"
"KMQS","KLNS","1.0","2019"
"LFRN","LEMD","3.0","2019"
"KHPN","KBUR","2.0","2019"
"LFPO","LFTP","1.0","2019"
"EDBA","EDBA","2.0","2019"
"AL16","8LL7","1.0","2019"
"LIBD","LROP","6.0","2019"
"LEBL","LIRU","1.0","2019"
"KNFW","TE02","1.0","2019"
"EGGW","EPKM","2.0","2019"
"KFBL","KCWI","1.0","2019"
"EGPH","KPHL","5.0","2019"
"LIMB","LSGG","1.0","2019"
"KDFW","GA35","6.0","2019"
"8TX7","KDEN","2.0","2019"
"K84R","K5C1","3.0","2019"
"KLAL","2FA9","1.0","2019"
"1NY4","KMAL","1.0","2019"
"KO41","KHWD","1.0","2019"
"2MO9","87MO","3.0","2019"
"EVRA","EIDW","5.0","2019"
"4GA9","K2M2","1.0","2019"
"K88R","7TE8","1.0","2019"
"KTIK","KDCA","4.0","2019"
"LFPB","KSAV","1.0","2019"
"LEMD","EGVN","1.0","2019"
"KO69","KSQL","1.0","2019"
"KLUK","JY24","1.0","2019"
"KFCM","86TA","1.0","2019"
"LEBL","LFRI","1.0","2019"
"YSCB","YADY","1.0","2019"
"EDDL","EDTY","1.0","2019"
"LHBP","LHPR","1.0","2019"
"KCPS","KSET","3.0","2019"
"LFNR","LFML","2.0","2019"
"YTYH","YBAF","1.0","2019"
"KSGS","KPHL","1.0","2019"
"SABE","SADZ","1.0","2019"
"EGSS","EGLM","1.0","2019"
"FL54","KALX","1.0","2019"
"KCHD","KMYF","1.0","2019"
"KIAH","KTMB","1.0","2019"
"KBED","KALB","1.0","2019"
"EGHH","EHRD","1.0","2019"
"KRNO","KN58","2.0","2019"
"KLNR","39WI","1.0","2019"
"UUDD","LFNR","1.0","2019"
"KBCT","7LL3","1.0","2019"
"KBTL","04MI","1.0","2019"
"KRFD","77PA","1.0","2019"
"KTUS","KE60","1.0","2019"
"MN55","02II","1.0","2019"
"KCOS","KTYQ","1.0","2019"
"KSAT","KRIR","1.0","2019"
"40FL","67FL","1.0","2019"
"KJYO","KHEF","2.0","2019"
"KFNT","27MI","1.0","2019"
"KLGA","62OH","1.0","2019"
"KFAY","8MO7","1.0","2019"
"TE88","TS90","2.0","2019"
"LKPR","ZBNY","1.0","2019"
"LMML","EICK","1.0","2019"
"KLVK","KBJC","1.0","2019"
"FA46","51FD","1.0","2019"
"CA54","KLVK","1.0","2019"
"KJWN","TE96","1.0","2019"
"LEMD","LFMY","6.0","2019"
"KOJC","KOFF","1.0","2019"
"KGYR","KOAK","1.0","2019"
"LFBD","KHPN","1.0","2019"
"KMCC","KSNA","2.0","2019"
"CYPQ","CEL3","1.0","2019"
"VOBL","EHRD","1.0","2019"
"ESMS","ESGG","2.0","2019"
"KBOS","KBOS","3.0","2019"
"KROC","KTPA","1.0","2019"
"VHHH","EDDM","1.0","2019"
"KISP","KSAV","1.0","2019"
"KJVL","KIGQ","1.0","2019"
"ESOW","EGSS","4.0","2019"
"LFEJ","UKKM","1.0","2019"
"KDUA","TX47","1.0","2019"
"LFPG","DTTJ","1.0","2019"
"KPBI","KPLD","1.0","2019"
"74OR","OR81","1.0","2019"
"GA18","GE99","1.0","2019"
"KOXC","4NY1","1.0","2019"
"KLAX","EIDW","4.0","2019"
"KFTW","KISM","1.0","2019"
"KFCM","MN45","3.0","2019"
"KTPA","KTEB","1.0","2019"
"K3K6","8LL0","1.0","2019"
"KEWB","KCLE","1.0","2019"
"LPPT","LIRE","1.0","2019"
"KJWN","KOJC","1.0","2019"
"KBED","KSAT","1.0","2019"
"CA66","KCMA","1.0","2019"
"KPOU","KJFK","1.0","2019"
"LFML","LFKC","1.0","2019"
"SLLP","KIAD","1.0","2019"
"KWBW","71MI","1.0","2019"
"EBKT","LSGS","1.0","2019"
"LIMC","LIPM","1.0","2019"
"KTUS","2AZ7","1.0","2019"
"KJVL","KDKB","1.0","2019"
"KGAI","PN58","1.0","2019"
"EDKB","EDKV","1.0","2019"
"LFOR","LFFB","1.0","2019"
"KFRG","KPNE","1.0","2019"
"EIWT","LHBP","1.0","2019"
"EGPH","OTBD","1.0","2019"
"KJFK","KDTW","1.0","2019"
"KJYO","KFRR","1.0","2019"
"6AK3","PASX","1.0","2019"
"AL77","AL77","1.0","2019"
"YBBN","YTWB","1.0","2019"
"ETAR","ENVA","1.0","2019"
"ZBAA","LTBA","1.0","2019"
"IL45","02IN","1.0","2019"
"KFYM","K8A1","1.0","2019"
"KJWN","OH68","1.0","2019"
"EGNP","EGHH","1.0","2019"
"LHBP","LIPS","2.0","2019"
"KBJC","KHWD","1.0","2019"
"EBLG","LIML","1.0","2019"
"KMMU","KBWI","1.0","2019"
"FA71","FA08","1.0","2019"
"KBJC","77CL","1.0","2019"
"CYUL","CSN7","1.0","2019"
"LETO","LEMX","1.0","2019"
"KMDW","KFRG","1.0","2019"
"LCLK","ULLP","1.0","2019"
"KIND","II68","1.0","2019"
"KMSP","FA40","1.0","2019"
"UT08","KBJC","1.0","2019"
"K06C","LL53","3.0","2019"
"KHXD","KDAL","2.0","2019"
"XS89","KHHR","13.0","2019"
"YMAY","YMML","15.0","2019"
"EIDW","EDDH","14.0","2019"
"KRDU","KSEA","14.0","2019"
"FA27","8FL1","1.0","2019"
"KSMF","KCIC","2.0","2019"
"LIMC","EDDB","14.0","2019"
"KRYY","KJWN","2.0","2019"
"KGJT","KGJT","5.0","2019"
"NZMZ","NZAA","5.0","2019"
"CYYJ","CYYZ","7.0","2019"
"KBJC","KMYF","1.0","2019"
"PS38","NJ50","1.0","2019"
"EHAM","LPPT","29.0","2019"
"7NJ7","1PS9","1.0","2019"
"SBRJ","SDFH","3.0","2019"
"LGIR","EPKT","1.0","2019"
"EGHR","EGTB","1.0","2019"
"KPHL","MA64","20.0","2019"
"KBUF","71MI","1.0","2019"
"VOBL","OTBK","2.0","2019"
"EHAM","LSGG","35.0","2019"
"YSBK","YKMP","2.0","2019"
"KSUU","K74S","1.0","2019"
"KORD","KATW","37.0","2019"
"KMDW","KPWK","7.0","2019"
"PN62","KCLT","2.0","2019"
"EGCC","EIWT","27.0","2019"
"KORL","KDCA","6.0","2019"
"K11V","K18V","1.0","2019"
"LIML","EGGW","4.0","2019"
"EHTX","EHLE","1.0","2019"
"KDCA","KSTL","19.0","2019"
"KHHR","KVNY","12.0","2019"
"LIRF","EPWA","16.0","2019"
"LPFR","EGBB","16.0","2019"
"EGJJ","EGCN","1.0","2019"
"KO88","KSAC","6.0","2019"
