"Source","Target","flights_count","flight_year"
"60OI","7OH2","1.0","2020"
"KHOU","6TA3","1.0","2020"
"MN99","KMIC","1.0","2020"
"KLZU","KIIY","1.0","2020"
"KI69","1IN0","1.0","2020"
"KPWK","KROC","3.0","2020"
"VA62","22MD","1.0","2020"
"KMIA","KAPA","1.0","2020"
"45OH","KSGH","1.0","2020"
"KMMU","NK08","1.0","2020"
"KBFI","WA42","1.0","2020"
"KBWI","KUMP","2.0","2020"
"KHWY","KDMW","1.0","2020"
"OI66","OI38","1.0","2020"
"SBJD","SDNI","1.0","2020"
"KU42","FL35","1.0","2020"
"OTHH","LGAV","3.0","2020"
"KSEA","KSAN","37.0","2020"
"EGKK","UGSB","1.0","2020"
"KRHV","KWVI","10.0","2020"
"PANC","KSEA","83.0","2020"
"LFPG","VIDP","6.0","2020"
"EDDP","LJLJ","5.0","2020"
"KMSP","KVLL","5.0","2020"
"YBCS","YMML","1.0","2020"
"YSBK","YKAT","13.0","2020"
"KHPN","KATL","12.0","2020"
"CYVR","CMF2","7.0","2020"
"WSSS","ZGSZ","11.0","2020"
"KORL","KPHX","5.0","2020"
"KDFW","KTUS","6.0","2020"
"YMML","YPPH","41.0","2020"
"35OR","KLAX","9.0","2020"
"KDEN","KSNS","8.0","2020"
"EDDP","ESSA","5.0","2020"
"KMCF","KFLL","5.0","2020"
"KLAX","13CL","1.0","2020"
"KDEN","KDAL","29.0","2020"
"EGPE","EGPE","1.0","2020"
"KFMY","FA64","1.0","2020"
"KHEF","VA87","12.0","2020"
"KPDX","KAKH","3.0","2020"
"KFCH","KFAT","4.0","2020"
"2MO9","KMKC","9.0","2020"
"KFAT","KSLC","6.0","2020"
"9CL0","KO27","2.0","2020"
"CYYC","CYXE","13.0","2020"
"KEWR","CYYZ","13.0","2020"
"KPTV","KSBP","1.0","2020"
"IS47","K06C","1.0","2020"
"KSFO","KPSP","26.0","2020"
"KBOS","KSLK","18.0","2020"
"KBOI","CT51","1.0","2020"
"K47N","KMJX","1.0","2020"
"EDDB","EGCC","1.0","2020"
"KLMO","9CO7","1.0","2020"
"KSDL","KPAN","9.0","2020"
"OBBI","OTBH","3.0","2020"
"KGEG","KSEA","33.0","2020"
"KNYL","KMYF","1.0","2020"
"20II","KIAH","2.0","2020"
"EDNI","ETIH","1.0","2020"
"KPRB","KBOI","1.0","2020"
"04FL","KEVB","2.0","2020"
"KORD","09MO","10.0","2020"
"KRYY","20GA","3.0","2020"
"WA09","KS36","2.0","2020"
"NZAA","OTHH","7.0","2020"
"KFMY","KORL","2.0","2020"
"KHJO","KHJO","6.0","2020"
"KCRQ","KSNA","7.0","2020"
"LMML","LMML","14.0","2020"
"KROG","K7M5","1.0","2020"
"K0R1","FD82","2.0","2020"
"KEUL","KLGB","1.0","2020"
"KBWI","SC40","2.0","2020"
"KVGT","KU42","1.0","2020"
"KLHX","KPUB","6.0","2020"
"EDLN","EDDV","2.0","2020"
"KLAS","KMKE","4.0","2020"
"KORL","KDTW","2.0","2020"
"KVPZ","KFFX","1.0","2020"
"KMDW","67KY","5.0","2020"
"KO27","KO15","2.0","2020"
"KRAL","KCRQ","6.0","2020"
"EDDF","CYVR","2.0","2020"
"CYXE","CYVR","5.0","2020"
"KBUR","KHHR","2.0","2020"
"K19N","KMIV","1.0","2020"
"KW40","NC48","1.0","2020"
"KANP","3MD5","2.0","2020"
"EDBH","EDGS","1.0","2020"
"KMDW","UT13","2.0","2020"
"KWHP","KSBA","3.0","2020"
"KAPF","KPGD","2.0","2020"
"TA02","TA02","1.0","2020"
"CN99","KMAE","1.0","2020"
"KDOV","KPHL","1.0","2020"
"EGLL","BIKF","9.0","2020"
"LEBL","LEZL","6.0","2020"
"LEMG","LEMG","13.0","2020"
"KATL","PN62","8.0","2020"
"KDLL","LL22","2.0","2020"
"KAVP","78MI","3.0","2020"
"37LL","7IS2","1.0","2020"
"KFRG","KOWD","1.0","2020"
"EDVK","ETOU","1.0","2020"
"KBUR","KCCR","3.0","2020"
"KGHG","MA36","1.0","2020"
"MD31","MD48","1.0","2020"
"KUAO","KONP","1.0","2020"
"KIPL","KBWC","1.0","2020"
"KLGB","KUTA","3.0","2020"
"KSDF","CYVR","4.0","2020"
"KSDL","KIWS","1.0","2020"
"EPWA","BIKF","2.0","2020"
"KFOE","SN93","1.0","2020"
"KPIE","KCVG","1.0","2020"
"ESOW","ESSK","1.0","2020"
"KCVG","KPDX","5.0","2020"
"KHWD","9CL2","1.0","2020"
"EKRS","EKMN","1.0","2020"
"KTTD","67OR","1.0","2020"
"EDDP","LFRS","3.0","2020"
"34XS","KSAT","1.0","2020"
"KPDK","KCZL","3.0","2020"
"FA37","KFMY","1.0","2020"
"62GA","GA49","1.0","2020"
"4NC8","KBUY","1.0","2020"
"KPUB","KLMO","3.0","2020"
"KMSN","KPWK","1.0","2020"
"44PA","KHZL","1.0","2020"
"KPSP","CO12","5.0","2020"
"KADS","KRBD","2.0","2020"
"21FL","21FL","1.0","2020"
"KBOI","KS78","3.0","2020"
"KLGB","KPDX","1.0","2020"
"0OH9","0OH9","7.0","2020"
"34IS","KJOT","1.0","2020"
"KLAX","GE25","1.0","2020"
"KPNS","XS39","2.0","2020"
"KCLT","OH15","1.0","2020"
"5AZ3","KA39","1.0","2020"
"LIMC","OMDB","1.0","2020"
"KFYV","05AR","1.0","2020"
"KOAK","KLVK","2.0","2020"
"EGVN","EGQL","1.0","2020"
"EPWA","ENGM","4.0","2020"
"KORL","IN01","4.0","2020"
"KRDU","K3F7","1.0","2020"
"KDLL","KDLL","5.0","2020"
"KOAR","3CA9","1.0","2020"
"LSGG","LTBA","1.0","2020"
"KMDW","KPMP","1.0","2020"
"KADS","KCRS","1.0","2020"
"87OI","1OI7","1.0","2020"
"K05C","KIGQ","1.0","2020"
"KE77","KCHD","1.0","2020"
"K5A1","1OI7","1.0","2020"
"KPTK","FA37","1.0","2020"
"CYUL","KMMU","1.0","2020"
"OTHH","VECC","1.0","2020"
"KPDK","K5A9","1.0","2020"
"WI00","KHXF","1.0","2020"
"79FD","6TN9","1.0","2020"
"EBBR","LDZA","2.0","2020"
"RJTT","KSFO","1.0","2020"
"KPAE","93WA","1.0","2020"
"LFNR","LFPG","2.0","2020"
"FL57","4FL9","2.0","2020"
"38IN","3IN9","1.0","2020"
"YBAF","YPAC","1.0","2020"
"KOWP","KRVS","2.0","2020"
"KRNT","WA17","1.0","2020"
"LSMD","LSZE","1.0","2020"
"KGLE","KDTO","2.0","2020"
"LZPE","LZMA","1.0","2020"
"KHOU","XS21","1.0","2020"
"KPGD","KMCW","1.0","2020"
"KMCO","TJIG","2.0","2020"
"KF51","43TA","1.0","2020"
"KHKY","0NC8","1.0","2020"
"KMRB","KHGR","1.0","2020"
"EGBL","EGWC","1.0","2020"
"KPDX","KCOE","1.0","2020"
"KDFW","5LL5","2.0","2020"
"EDOD","EDOD","1.0","2020"
"4NY1","KMMU","1.0","2020"
"KDAL","KTRL","1.0","2020"
"KATL","K7L8","1.0","2020"
"KHXF","5WN8","1.0","2020"
"KDPA","KJYO","1.0","2020"
"EPPW","EPKB","1.0","2020"
"EDJG","EDNA","1.0","2020"
"KORD","VT12","1.0","2020"
"KGYR","KPAN","4.0","2020"
"KRFD","KJVL","1.0","2020"
"KSNA","UT13","1.0","2020"
"KDCA","K7L8","1.0","2020"
"KTOA","KNZY","2.0","2020"
"EDHF","EDHK","1.0","2020"
"KPIA","KPIE","1.0","2020"
"KSCK","KO69","1.0","2020"
"KVAY","JY04","1.0","2020"
"KISP","CT52","1.0","2020"
"KIWA","4IA8","1.0","2020"
"KSGR","TE88","1.0","2020"
"KEGI","FD03","1.0","2020"
"5MN0","03MU","1.0","2020"
"KZPH","KCEW","1.0","2020"
"KN51","JY04","1.0","2020"
"KDLL","9WI4","1.0","2020"
"OR28","64OR","1.0","2020"
"ESMT","ESSA","2.0","2020"
"KP52","KLAS","1.0","2020"
"KLUK","KRSW","1.0","2020"
"KMHR","4CA7","1.0","2020"
"KO41","KAUN","1.0","2020"
"KAPC","KLHM","1.0","2020"
"CYYZ","01FL","1.0","2020"
"41NC","K14A","1.0","2020"
"FA37","KFCM","1.0","2020"
"KUNV","KPHL","14.0","2020"
"03CO","1CD2","1.0","2020"
"KATL","KSAN","20.0","2020"
"K33N","KILG","1.0","2020"
"KPVD","KCLT","15.0","2020"
"7AL5","FD26","1.0","2020"
"KGAI","KMQS","1.0","2020"
"KCVG","KLGA","9.0","2020"
"CYVR","CKA8","1.0","2020"
"KFWQ","KHEF","2.0","2020"
"KYKM","KSEA","9.0","2020"
"KCPS","K3LF","1.0","2020"
"KDTS","KX13","2.0","2020"
"TX92","KAUS","1.0","2020"
"KOMA","KFET","3.0","2020"
"KCOS","KHHR","1.0","2020"
"EDXJ","EDXW","3.0","2020"
"09FD","FL57","2.0","2020"
"KPHL","7PS7","6.0","2020"
"KCLT","KLAS","17.0","2020"
"KEMT","KF70","2.0","2020"
"KMYF","KSDM","8.0","2020"
"KPDX","CYVR","1.0","2020"
"7FL6","7FL6","45.0","2020"
"3MO6","3MO6","4.0","2020"
"89VA","06VA","1.0","2020"
"KSGF","KATW","1.0","2020"
"KBOS","EIDW","8.0","2020"
"ESTL","ESTA","1.0","2020"
"SBGR","SBGR","5.0","2020"
"KCMH","K06C","1.0","2020"
"KGRR","20II","2.0","2020"
"KCMA","KBUR","3.0","2020"
"KJFK","84OH","3.0","2020"
"EGHC","EGHC","3.0","2020"
"EDGT","EDGT","2.0","2020"
"KSBP","KPHX","18.0","2020"
"KNSE","FD82","15.0","2020"
"KBOS","KROC","16.0","2020"
"KLWM","KTTN","1.0","2020"
"CYPQ","VT26","2.0","2020"
"KMCI","CO12","2.0","2020"
"KLAL","79FD","1.0","2020"
"1FA9","KX06","1.0","2020"
"OTHH","RPLL","12.0","2020"
"KTYQ","KDNV","1.0","2020"
"EPBA","EPKP","5.0","2020"
"RPLL","WSAP","3.0","2020"
"KHHR","KHHR","48.0","2020"
"KECP","KDTS","1.0","2020"
"CYYC","KSEA","6.0","2020"
"EDDV","EGLL","1.0","2020"
"KTEB","KIAD","3.0","2020"
"0AK1","PAMR","1.0","2020"
"KSEA","KSEA","4.0","2020"
"KMIT","KL73","2.0","2020"
"EDOD","EDCS","1.0","2020"
"KLQK","SC82","2.0","2020"
"KDCA","3NK5","1.0","2020"
"05FL","33FA","2.0","2020"
"GOBD","EDDK","1.0","2020"
"KDAL","KPWK","1.0","2020"
"07KY","KLOU","3.0","2020"
"KLAX","4AZ0","5.0","2020"
"07TA","2XA2","1.0","2020"
"KFHR","WN51","2.0","2020"
"SC24","SC75","1.0","2020"
"84NC","KTTA","1.0","2020"
"59CA","KCCR","1.0","2020"
"KEVB","KBCT","1.0","2020"
"KDFW","KBUR","8.0","2020"
"KDAB","8FA4","23.0","2020"
"17NC","NC25","1.0","2020"
"EGAA","EVRA","1.0","2020"
"KORD","12LL","3.0","2020"
"KRIV","KL65","4.0","2020"
"KAFW","KBUR","3.0","2020"
"KJFK","07KY","3.0","2020"
"KBWI","3MD8","1.0","2020"
"YBAF","YCMH","1.0","2020"
"KEVY","K19N","1.0","2020"
"KCPS","KMKC","1.0","2020"
"KAKR","AL16","1.0","2020"
"KIAH","KTUL","12.0","2020"
"59OH","5OI0","2.0","2020"
"KPDK","KRYY","3.0","2020"
"NC25","NC35","1.0","2020"
"KSMX","KPRB","2.0","2020"
"KGSP","KBWI","2.0","2020"
"KMCC","0CA4","1.0","2020"
"EHAM","EGNX","4.0","2020"
"KAPA","MY10","1.0","2020"
"KSGU","KU42","5.0","2020"
"KMAC","GE33","1.0","2020"
"KSTL","KK52","6.0","2020"
"48IS","KMLI","1.0","2020"
"24IA","IA17","1.0","2020"
"KPDK","NC16","2.0","2020"
"KSEA","7WA7","1.0","2020"
"KDTO","KF48","1.0","2020"
"KBED","KTKI","3.0","2020"
"KCTJ","KCTJ","3.0","2020"
"KGYR","KE95","1.0","2020"
"KMKE","KEWR","2.0","2020"
"XS89","TA53","1.0","2020"
"LOWW","EBAW","1.0","2020"
"KMIE","51OI","1.0","2020"
"KMGW","WV65","4.0","2020"
"KHHR","KSAF","1.0","2020"
"KDFW","EHBK","2.0","2020"
"YWON","YLIL","1.0","2020"
"KLDJ","KLNS","1.0","2020"
"KEDJ","1OH1","1.0","2020"
"0VA9","0VA9","1.0","2020"
"53MN","53MN","2.0","2020"
"KEDC","K84R","1.0","2020"
"KPRB","KSNS","2.0","2020"
"2WA1","KBFI","2.0","2020"
"KDBQ","KENW","1.0","2020"
"KMYV","KMYV","3.0","2020"
"KDFW","FL57","4.0","2020"
"CYUL","CSV8","1.0","2020"
"KOAK","K1O2","1.0","2020"
"KNKX","KBUR","1.0","2020"
"KPHL","KSFO","14.0","2020"
"KDAA","KRDU","1.0","2020"
"KANE","KCFE","2.0","2020"
"KFFC","KLZU","3.0","2020"
"EGSS","LFYR","1.0","2020"
"KMFE","KIAH","6.0","2020"
"KBOS","KHOU","2.0","2020"
"KDAA","K2W5","1.0","2020"
"KEMT","KTLR","1.0","2020"
"KHWO","0FL0","1.0","2020"
"KIPJ","01SC","2.0","2020"
"KHYI","KIWA","1.0","2020"
"SPJC","KU42","1.0","2020"
"KLHM","KCCR","1.0","2020"
"KHAF","KSQL","5.0","2020"
"KHGR","KHEF","1.0","2020"
"KBWI","PN72","1.0","2020"
"WSAC","VHHH","1.0","2020"
"K5A6","GA91","1.0","2020"
"LEMD","EKKA","1.0","2020"
"ESSA","ESVS","1.0","2020"
"KSUS","KPIE","1.0","2020"
"KFAT","KO22","4.0","2020"
"NZTG","NZPP","2.0","2020"
"68CA","KMCC","1.0","2020"
"KSFO","KOMA","2.0","2020"
"KCPS","83LL","1.0","2020"
"2GA0","1GE3","1.0","2020"
"KFMY","KIMM","1.0","2020"
"KF72","K1O3","1.0","2020"
"KTEB","KLUK","1.0","2020"
"5KS1","20MO","1.0","2020"
"KAAF","KECP","1.0","2020"
"KAXQ","PN72","1.0","2020"
"PAMR","40AK","5.0","2020"
"KHVN","FD83","1.0","2020"
"ESSB","ESSU","1.0","2020"
"UMMS","LOWW","2.0","2020"
"WN80","96VE","1.0","2020"
"UUEE","EBBR","1.0","2020"
"LEMD","DAAG","2.0","2020"
"ESOW","ESSB","1.0","2020"
"7FL6","CYOO","1.0","2020"
"YMMB","YCES","3.0","2020"
"KMFE","KSDL","1.0","2020"
"CYYZ","KDEN","1.0","2020"
"KBCB","KEZF","1.0","2020"
"5OI3","KFKL","1.0","2020"
"KDFW","K07F","1.0","2020"
"NC47","KTTA","1.0","2020"
"EDWF","EDWQ","1.0","2020"
"KF32","KDTO","1.0","2020"
"KVPS","KDTS","1.0","2020"
"KSVH","K26A","1.0","2020"
"KCQW","SC78","1.0","2020"
"NH88","78MI","1.0","2020"
"KLAX","KLZU","1.0","2020"
"LILV","LIRA","1.0","2020"
"KPVD","KVDF","1.0","2020"
"WA04","KBFI","1.0","2020"
"RKSI","KY47","1.0","2020"
"21XS","KIWS","1.0","2020"
"KRSW","FL57","1.0","2020"
"OBBI","OMDW","1.0","2020"
"32GA","85GA","1.0","2020"
"6MN8","KTOB","1.0","2020"
"KADS","KT67","1.0","2020"
"KBDU","KLMO","1.0","2020"
"SBVT","SDCO","1.0","2020"
"KLAS","II09","1.0","2020"
"UMMS","OMDW","1.0","2020"
"KPNE","PS03","1.0","2020"
"1TX4","KDWH","1.0","2020"
"5NC3","VA85","1.0","2020"
"KSRQ","KPTK","1.0","2020"
"KMKC","33KS","1.0","2020"
"KMLE","KBTA","3.0","2020"
"IN71","KSMD","1.0","2020"
"KTOA","KTUS","1.0","2020"
"KSAC","K52F","1.0","2020"
"KDTO","OK17","1.0","2020"
"KSUS","7MO2","1.0","2020"
"TA49","KCOS","1.0","2020"
"KMSP","KAPN","1.0","2020"
"12MI","KVLL","1.0","2020"
"KHOU","TS07","1.0","2020"
"KNRQ","KNUN","1.0","2020"
"4IA8","KVTI","1.0","2020"
"KFTW","24TX","1.0","2020"
"6PA5","KDMW","1.0","2020"
"KSPI","9IL3","1.0","2020"
"YPEC","YSTW","1.0","2020"
"SBPR","SBRJ","1.0","2020"
"KCCR","KTCY","1.0","2020"
"KTUS","KDEN","1.0","2020"
"UUDD","UWUU","1.0","2020"
"KSLI","KSMO","1.0","2020"
"VA57","KILG","1.0","2020"
"KDFW","60IN","1.0","2020"
"KVNC","35MN","1.0","2020"
"KOKB","KBUR","1.0","2020"
"KGSO","KAFW","1.0","2020"
"KREI","KSDM","1.0","2020"
"KGPM","KBEH","1.0","2020"
"KDTW","05II","1.0","2020"
"9IS9","28IS","1.0","2020"
"KBOS","02PR","4.0","2020"
"KBFD","PN01","7.0","2020"
"KPHL","01FA","14.0","2020"
"8CL6","KLVK","1.0","2020"
"0AK1","0AK2","1.0","2020"
"OTHH","EGLL","29.0","2020"
"KSYR","5NY4","2.0","2020"
"KPHX","TS35","1.0","2020"
"KOJC","OK27","1.0","2020"
"RJFF","RJTE","2.0","2020"
"KSWF","3PA1","1.0","2020"
"OL03","OL03","1.0","2020"
"KDTW","KLGA","25.0","2020"
"KMDW","KLAX","24.0","2020"
"KW40","KGWW","1.0","2020"
"KCCB","KCCB","14.0","2020"
"KTPF","09FD","1.0","2020"
"5NC3","KSOP","3.0","2020"
"EHBK","KBOS","1.0","2020"
"KGAI","PN66","1.0","2020"
"KORD","KCMH","50.0","2020"
"KAUS","KHOU","14.0","2020"
"KILN","KBWI","7.0","2020"
"KSTL","KSPG","1.0","2020"
"KBFL","KL19","1.0","2020"
"KISO","KW03","1.0","2020"
"KSWF","KPHL","16.0","2020"
"ETSL","EDNC","2.0","2020"
"PANC","KPHX","7.0","2020"
"KSDF","KATL","20.0","2020"
"KSNA","KORD","12.0","2020"
"LFBD","LFMO","1.0","2020"
"KOMA","KSTL","17.0","2020"
"EDDN","LOWW","1.0","2020"
"KGRR","KPIE","5.0","2020"
"KDTW","SC08","9.0","2020"
"KMIA","KSDF","18.0","2020"
"KLEB","KFRG","1.0","2020"
"EDCM","EDBN","1.0","2020"
"EHBK","LTBA","7.0","2020"
"KAFF","KAFF","60.0","2020"
"RKSI","RJAA","1.0","2020"
"KLAS","KSGU","1.0","2020"
"16OI","24OI","1.0","2020"
"KSFO","KU42","6.0","2020"
"KOKV","61VA","1.0","2020"
"EGNX","LEMD","12.0","2020"
"KNSE","24FL","2.0","2020"
"KEWR","82PA","1.0","2020"
"33CL","KPRB","1.0","2020"
"VIDP","RJTT","3.0","2020"
"KPRC","33AZ","2.0","2020"
"MD31","4MD6","2.0","2020"
"MU12","MU12","1.0","2020"
"AL93","KHSV","2.0","2020"
"KMLE","7NE6","4.0","2020"
"KAUN","KO70","1.0","2020"
"KBOS","KPDX","3.0","2020"
"KDAL","FA40","2.0","2020"
"VABB","VOBL","7.0","2020"
"KORS","WN18","1.0","2020"
"KSEG","KPHL","1.0","2020"
"KDTS","74FD","1.0","2020"
"KAWO","KPAE","14.0","2020"
"KCLT","KROC","6.0","2020"
"KMCC","9CL2","1.0","2020"
"6NC0","KRDU","1.0","2020"
"KATL","FL59","4.0","2020"
"5TX0","KCAV","1.0","2020"
"KBWI","20II","5.0","2020"
"KDFW","KDCM","8.0","2020"
"KDAL","KPNS","1.0","2020"
"82PA","KSRQ","1.0","2020"
"VHHH","RJTE","1.0","2020"
"79FD","9FD2","2.0","2020"
"88PA","KMDW","4.0","2020"
"KATL","NC03","1.0","2020"
"14OI","KBJJ","1.0","2020"
"KFRG","KPHL","1.0","2020"
"KOMA","8NE9","1.0","2020"
"LEMD","EIDW","5.0","2020"
"80TX","KDFW","11.0","2020"
"1CO3","KDEN","1.0","2020"
"2WI0","KC29","1.0","2020"
"KLAX","FL57","4.0","2020"
"KEFT","LL55","1.0","2020"
"KDTW","NK72","1.0","2020"
"6FD7","KFCM","1.0","2020"
"KEWR","07KY","3.0","2020"
"KFLL","KSTL","16.0","2020"
"KTVL","KLVK","1.0","2020"
"KLAS","KSCK","1.0","2020"
"NJ81","KPHL","1.0","2020"
"KLZU","K3J7","2.0","2020"
"3AL1","KAVQ","1.0","2020"
"KGYR","99AZ","1.0","2020"
"KPUJ","GA50","1.0","2020"
"7PS7","09PA","2.0","2020"
"KEWR","KAUS","3.0","2020"
"3NJ6","KMMU","1.0","2020"
"LFSO","LFPV","1.0","2020"
"9TN1","AL10","1.0","2020"
"77TX","KTME","1.0","2020"
"FD20","KFMY","2.0","2020"
"KDAL","KHQZ","1.0","2020"
"NZAA","YMEN","1.0","2020"
"EGPD","EGPC","6.0","2020"
"KMIA","FL35","1.0","2020"
"4NK3","4NK3","2.0","2020"
"WN92","KSFF","2.0","2020"
"KLAX","ZGGG","2.0","2020"
"YSCN","YWLX","2.0","2020"
"KREI","KRNM","2.0","2020"
"KATL","67KY","5.0","2020"
"20SC","KUKF","1.0","2020"
"YSHW","YSCN","2.0","2020"
"KBVS","KORS","2.0","2020"
"EDXG","EDXG","5.0","2020"
"OMDB","VOCI","1.0","2020"
"20MO","7MO4","1.0","2020"
"KLVN","KFCM","5.0","2020"
"EGUN","KNTU","1.0","2020"
"KHYI","TX61","1.0","2020"
"TN79","KPDK","1.0","2020"
"KCLE","KACY","1.0","2020"
"KNGS","85FL","1.0","2020"
"KPGD","20II","1.0","2020"
"52FL","KVNC","1.0","2020"
"44IS","KSET","1.0","2020"
"PA76","0PA0","1.0","2020"
"17TX","TE45","1.0","2020"
"ESSN","EFMA","1.0","2020"
"KPAO","KMYV","1.0","2020"
"ENGM","OMDB","1.0","2020"
"KFAT","KMYF","2.0","2020"
"VT15","VT26","1.0","2020"
"KSPG","3FL5","1.0","2020"
"KLCK","KSUU","1.0","2020"
"KPNS","KPAM","1.0","2020"
"URWA","UUEE","2.0","2020"
"3NC3","K14A","1.0","2020"
"WN21","KPWT","1.0","2020"
"KSNA","KPHL","1.0","2020"
"KSFO","KCRQ","1.0","2020"
"KISM","KSRQ","1.0","2020"
"KARR","IL38","6.0","2020"
"03CO","CO82","1.0","2020"
"KSPI","K1H2","1.0","2020"
"7TN3","10TN","2.0","2020"
"TN73","6MN9","1.0","2020"
"UT08","K36U","2.0","2020"
"UUDD","ULLI","3.0","2020"
"FA37","KLWC","1.0","2020"
"KABQ","KSJC","2.0","2020"
"KLUK","KRAL","1.0","2020"
"KCMA","KMDW","1.0","2020"
"KFMY","0FL0","2.0","2020"
"EPWA","LIMA","1.0","2020"
"KDMW","KN94","1.0","2020"
"KFEP","16IL","1.0","2020"
"KOLY","IN30","1.0","2020"
"KGPM","KOAK","1.0","2020"
"WA49","KPDX","1.0","2020"
"CYXU","CYQS","1.0","2020"
"KEMT","KL35","2.0","2020"
"KMSP","CYAV","2.0","2020"
"1WA6","KS36","1.0","2020"
"KGSO","FA37","1.0","2020"
"KAJG","47IN","2.0","2020"
"ETIH","EDQB","1.0","2020"
"KF70","KSNA","5.0","2020"
"KEVY","MD31","1.0","2020"
"KCWA","KSGS","1.0","2020"
"KSTS","KSAC","1.0","2020"
"KLEE","KOPF","1.0","2020"
"1WA6","1WA6","1.0","2020"
"K3CK","KRYV","1.0","2020"
"KPMP","KPIE","1.0","2020"
"KRFD","KVUO","1.0","2020"
"K2O6","67CA","1.0","2020"
"KAKH","KFTG","1.0","2020"
"KUCP","K62D","1.0","2020"
"LKBE","LKBE","1.0","2020"
"KEMT","KMOD","1.0","2020"
"LEZG","KORD","1.0","2020"
"CTF4","CNC3","1.0","2020"
"KMKE","KBNA","9.0","2020"
"KTPA","KDEN","8.0","2020"
"KGVT","KTKI","2.0","2020"
"UMKK","UUWW","1.0","2020"
"73KY","OMDB","1.0","2020"
"RKSI","EPWA","1.0","2020"
"KCOS","KORD","8.0","2020"
"KPDX","KCVG","6.0","2020"
"KPSP","KSFO","27.0","2020"
"48AZ","KGEU","1.0","2020"
"KNUQ","KNUQ","9.0","2020"
"EKYT","EKCH","17.0","2020"
"67KY","KLUK","1.0","2020"
"YSLE","YMEN","2.0","2020"
"KCLT","CO12","2.0","2020"
"KDEN","KSFF","9.0","2020"
"KBOS","KPHL","51.0","2020"
"KMIA","9MI2","6.0","2020"
"KPHX","KEWR","18.0","2020"
"KORD","KROA","10.0","2020"
"KEWR","KATL","23.0","2020"
"EHMZ","EHMZ","8.0","2020"
"2OK4","KRVS","9.0","2020"
"KPNE","KSDL","1.0","2020"
"KLHM","25CL","2.0","2020"
"CYYZ","KORD","25.0","2020"
"YMMB","YSBK","1.0","2020"
"UUEE","UUEE","21.0","2020"
"KRNM","KMYF","3.0","2020"
"EPWA","EDDK","5.0","2020"
"EGCK","EGOS","1.0","2020"
"EGLL","LSGG","13.0","2020"
"KPHX","KSNS","12.0","2020"
"KORD","IS56","2.0","2020"
"CYYZ","LPPR","2.0","2020"
"XS09","19TE","1.0","2020"
"KLAX","PANC","18.0","2020"
"CYUL","CRK2","2.0","2020"
"LFPG","EDDM","4.0","2020"
"EDVM","EDTX","1.0","2020"
"KMCO","KPHX","3.0","2020"
"KSNA","KLAS","26.0","2020"
"KRNT","WN07","1.0","2020"
"KROA","KBCB","2.0","2020"
"EKCH","ESGG","6.0","2020"
"LGST","LGAV","3.0","2020"
"KSTL","KEWR","10.0","2020"
"K21D","KFCM","1.0","2020"
"KBNA","KSEA","10.0","2020"
"KMIA","EBBR","9.0","2020"
"KMLE","KOFK","2.0","2020"
"LKHV","LKPM","1.0","2020"
"KEZF","KEZF","7.0","2020"
"KBLI","KFHR","7.0","2020"
"LKHK","LKSK","1.0","2020"
"KPAN","KE67","1.0","2020"
"LOWW","EGSS","1.0","2020"
"KAFW","45TX","1.0","2020"
"OTHH","EGSS","4.0","2020"
"EBLG","LTFJ","5.0","2020"
"KACY","KACY","4.0","2020"
"LSZO","LSZO","3.0","2020"
"KFDK","KSEE","1.0","2020"
"KISM","KORD","6.0","2020"
"KSMO","KSDM","1.0","2020"
"2OA7","KAXV","1.0","2020"
"KMHR","4CL3","3.0","2020"
"KNFG","CA84","1.0","2020"
"EDLA","EDLS","1.0","2020"
"KGEU","AZ00","1.0","2020"
"KEWR","VG64","6.0","2020"
"YBBN","EDDF","1.0","2020"
"CA66","KHAF","2.0","2020"
"EDSB","LOWS","1.0","2020"
"KSUU","PANC","3.0","2020"
"KEMT","KSBA","6.0","2020"
"34FD","K6A4","1.0","2020"
"KMWO","OH64","3.0","2020"
"YPPH","YPAD","5.0","2020"
"KSRQ","NH76","1.0","2020"
"KPHL","90VA","5.0","2020"
"KRSW","IL38","1.0","2020"
"KMSP","MN41","1.0","2020"
"KORF","2VA2","1.0","2020"
"KTEB","KTUS","1.0","2020"
"CYYC","KBOI","2.0","2020"
"CYVR","60CO","3.0","2020"
"KD74","MD59","1.0","2020"
"CNR2","CYOO","1.0","2020"
"EDXJ","EDXJ","2.0","2020"
"KMIV","KVAY","2.0","2020"
"94FL","KPDK","1.0","2020"
"KOAK","KSLC","12.0","2020"
"KBUF","KDCA","2.0","2020"
"KORL","NC03","1.0","2020"
"KD98","KPTK","3.0","2020"
"06MO","06MO","3.0","2020"
"KROS","KJMR","1.0","2020"
"KLVK","KRHV","3.0","2020"
"KLWM","CT29","1.0","2020"
"KTUL","15OK","1.0","2020"
"MD31","KDMW","1.0","2020"
"PANC","6AK2","1.0","2020"
"KMSN","IL38","1.0","2020"
"LKPR","LEMG","3.0","2020"
"FD82","KNSE","2.0","2020"
"5LL0","5LL0","1.0","2020"
"EDLB","EDLA","1.0","2020"
"KISW","KUNU","1.0","2020"
"KU42","KIWA","3.0","2020"
"KCVG","IA24","1.0","2020"
"EDKL","EDWI","1.0","2020"
"37MI","KDET","1.0","2020"
"KDET","KGYY","1.0","2020"
"KLGA","KW96","1.0","2020"
"EDDF","EDDL","2.0","2020"
