"airport_id","airport_name","airport_type","airport_lat","airport_lng","country_iso_2_code","country_iso_3_code","country_name","continent_name","country_lat","country_lng","avg_cases_per_week_14","population","avg_cases_population_ratio_per_week_14","covid19_percentage_label"
"K6A2","Griffin Spalding County Airport","small_airport","33.22700119018555","-84.27490234375","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"KBUY","Burlington Alamance Regional Airport","small_airport","36.048500061035156","-79.47489929199219","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"KEQY","Charlotte-Monroe Executive Airport","small_airport","35.01879883","-80.62020111","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"KHNB","Huntingburg Airport","small_airport","38.2490005493","-86.95369720459999","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"KJQF","Concord-Padgett Regional Airport","medium_airport","35.387798","-80.709099","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"KLHM","Lincoln Regional Karl Harder Field","small_airport","38.90919876098633","-121.35099792480469","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"KLNN","Lake County Executive Airport","small_airport","41.683998","-81.389702","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"KMIC","Crystal Airport","small_airport","45.0620002746582","-93.35389709472656","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"KMMV","Mc Minnville Municipal Airport","medium_airport","45.19440079","-123.1360016","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"KRAS","Mustang Beach Airport","small_airport","27.8118","-97.088799","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"KRMG","Richard B Russell Airport","medium_airport","34.3506011963","-85.15799713130001","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"KVES","Darke County Airport","small_airport","40.20439910888672","-84.53189849853516","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"LFGH","Cosne Sur Loire Airport","small_airport","47.360599517822266","2.9194400310516357","FR","FRA","France","Europe","46.227638","2.213749","2513861.4285714286","67564251.0","3.720697545468873","3.72%"
"LFGK","Joigny Airport","small_airport","47.9921989440918","3.3922200202941895","FR","FRA","France","Europe","46.227638","2.213749","2513861.4285714286","67564251.0","3.720697545468873","3.72%"
"LFHU","Altiport L'Alpe d'Huez - Henri GIRAUD","small_airport","45.088299","6.08472","FR","FRA","France","Europe","46.227638","2.213749","2513861.4285714286","67564251.0","3.720697545468873","3.72%"
"MI72","Nelson Airport","small_airport","41.849998474121094","-86.3499984741211","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"NC22","Charles Field","small_airport","35.227500915527344","-78.5551986694336","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"NK17","August Field","small_airport","43.209361","-73.581711","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"OG34","Meyer Riverside Airpark","small_airport","45.39979934692383","-122.8290023803711","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"OI84","King Knoll Airport","closed","39.3871","-84.797897","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"PS69","Barnhart Airport","small_airport","40.72700119018555","-78.53949737548828","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"RJNY","JASDF Shizuhama Air Base","medium_airport","34.812801","138.298004","JP","JPN","Japan","Asia","36.204824","138.252924","249655.64285714287","126476458.0","0.19739297479151643","0.20%"
"RKJY","Yeosu Airport","medium_airport","34.84230041503906","127.61699676513672","KR","KOR","South Korea","Asia","35.907757","127.766922","59100.71428571428","51269183.0","0.11527531906586905","0.12%"
"SNFF","Feijó Airport","small_airport","-3.809443950653076","-38.616943359375","BR","BRA","Brazil","South America","-14.235004","-51.92528","6638797.714285715","212559409.0","3.123266923594859","3.12%"
"SNFN","Fazenda Santa Fé Airport","small_airport","-20.94","-47.87","BR","BRA","Brazil","South America","-14.235004","-51.92528","6638797.714285715","212559409.0","3.123266923594859","3.12%"
"TA06","Morris Manor Airport","small_airport","33.16120147705078","-95.80580139160156","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"TA93","Lm Ranch Airport","small_airport","33.63330078125","-96.73359680175781","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"TE48","King's Ranch Airport","small_airport","31.04490089416504","-98.04280090332031","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"VTBH","Sa Pran Nak Airport","small_airport","14.9493999481","100.642997742","TH","THA","Thailand","Asia","15.870032","100.992541","16235.285714285714","69799978.0","0.02325972898485113","0.02%"
"WA17","Majerle Strip STOLport","closed","47.755316","-121.98235","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"WBSB","Brunei International Airport","large_airport","4.944200038909912","114.9280014038086","BN","BRN","Brunei","Asia","4.535277","114.727669","174.28571428571428","437483.0","0.03983828269571944","0.04%"
"YNAN","Nanango Airport","small_airport","-26.690000534057617","151.98300170898438","AU","AUS","Australia","Oceania","-25.274398","133.775136","17228.85714285714","25499881.0","0.06756446095908111","0.07%"
"08MA","Wormid Airport","small_airport","42.29399871826172","-71.49620056152344","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"0LL0","Kaufield Airport","small_airport","42.26470184326172","-88.7300033569336","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"10OK","Hickory Hills Airport","small_airport","35.16669845581055","-97.21700286865234","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"11MO","Redgate Ranch Airport","small_airport","38.90169906616211","-91.63520050048828","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"1OK8","5B Ranch Airport","small_airport","35.729801177978516","-97.54139709472656","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"2OH4","Cedar Creek Airport","small_airport","40.6245002746582","-82.635498046875","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"31VA","Aberdeen Field","small_airport","37.023799896240234","-76.5886001586914","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"33CT","Irish Hills Farms Airport","small_airport","41.609444","-73.239722","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"42II","Norm's Airpark","closed","41.684502","-86.767799","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"4OH4","Millertime Airport","small_airport","39.79280090332031","-83.11720275878906","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"4SC4","Davis Field","small_airport","34.76530075073242","-82.69110107421875","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"5AR1","Tillar Airport","small_airport","33.71260070800781","-91.46119689941406","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"5IN3","Tragesser Airport","small_airport","40.30030059814453","-86.05030059814453","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"5OR8","Hatch Airport","small_airport","44.77320098876953","-122.8499984741211","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"7OH2","Canal Fulton Airport","small_airport","40.900299072265625","-81.53369903564453","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"81KS","Blackhawk Airport","small_airport","39.15620040893555","-95.57749938964844","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"85LL","Wormley Airport","small_airport","41.68389892578125","-88.26229858398438","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"8IS5","Raymond Classen Memorial Airport","small_airport","40.81669998168945","-87.99169921875","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"8LL2","Eckberg Airport","small_airport","41.36949920654297","-89.55979919433594","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"8MN5","Vieira Airport","closed","45.208302","-93.133598","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"8OR6","Grabhorn's Airport","small_airport","45.78229904174805","-122.89399719238281","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"9PS2","J T Willie Airport","small_airport","40.80870056152344","-79.6697998046875","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"9TE0","Twin Acres Airport","small_airport","32.399200439453125","-96.38359832763672","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"AL34","Elam's Landing Airport","small_airport","34.446999","-87.386101","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"AZ90","Hangar Haciendas Airpark","small_airport","33.34989","-112.122946","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"CSM3","Thetford Mines Airport","small_airport","46.051700592041016","-71.2572021484375","CA","CAN","Canada","North America","56.130366","-106.346771","527287.1428571428","37742157.0","1.3970773924159736","1.40%"
"CYTZ","Billy Bishop Toronto City Centre Airport","medium_airport","43.627499","-79.396202","CA","CAN","Canada","North America","56.130366","-106.346771","527287.1428571428","37742157.0","1.3970773924159736","1.40%"
"EDEM","Mosenberg Airport","small_airport","51.06277847290039","9.422222137451172","DE","DEU","Germany","Europe","51.165691","10.451526","1522881.857142857","83783945.0","1.8176296868604804","1.82%"
"EDFT","Lauterbach Airport","small_airport","50.683334","9.410833","DE","DEU","Germany","Europe","51.165691","10.451526","1522881.857142857","83783945.0","1.8176296868604804","1.82%"
