"flight_date","flight_dayofweek","airplane_code","airport_source_code","airport_target_code","flights_count"
"2020-03-31","3","B77L","LHBP","EHAM","1"
"2020-03-31","3","A306","KBOS","20II","1"
"2020-03-31","3","","KCHD","KE77","1"
"2020-03-31","3","BE99","KPDX","KONP","1"
"2020-03-31","3","CRJ2","KPSP","KLAX","1"
"2020-03-31","3","SW4","KAPA","60CO","1"
"2020-03-31","3","","KRVS","19OK","10"
"2020-03-31","3","DH8D","CYYZ","CNV9","1"
"2020-03-31","3","CRJ9","KCLT","KCLE","1"
"2020-03-31","3","","KDFW","KCOS","1"
"2020-03-31","3","","XS49","K3R9","1"
"2020-03-31","3","B738","KPHX","FA40","1"
"2020-03-31","3","AS32","EFHK","EFHK","1"
"2020-03-31","3","F2TH","KAGC","KVNY","1"
"2020-03-31","3","","KBUR","KCCR","1"
"2020-03-31","3","C560","KRDU","3NC6","1"
"2020-03-31","3","CRJ2","KDEN","KBUR","1"
"2020-03-31","3","","KRIV","KMYF","1"
"2020-03-31","3","B737","KATL","7PS7","1"
"2020-03-31","3","B752","KLAS","KATL","1"
"2020-03-31","3","","2XA4","KDTO","1"
"2020-03-31","3","","34AK","24AK","1"
"2020-03-31","3","B739","KPHX","CO12","1"
"2020-03-31","3","","KSBA","KDFW","1"
"2020-03-31","3","","54TX","19TE","1"
"2020-03-31","3","B407","2MO9","8MO3","1"
"2020-03-31","3","B739","KORD","FL35","2"
"2020-03-31","3","A321","KIAH","KBWI","1"
"2020-03-31","3","A320","KTPA","16PA","1"
"2020-03-31","3","","KCRQ","K36U","1"
"2020-03-31","3","","EGKK","LROP","1"
"2020-03-31","3","","KCNO","KTOA","1"
"2020-03-31","3","B734","LFBO","EBLG","1"
"2020-03-31","3","BE9L","45TX","99TE","1"
"2020-03-31","3","","KDFW","XS74","1"
"2020-03-31","3","CRJ7","KORD","IN13","1"
"2020-03-31","3","A319","KLAS","KORL","1"
"2020-03-31","3","A320","KDEN","KDFW","1"
"2020-04-01","4","E75L","KOAK","UT40","1"
"2020-04-01","4","B772","KMIA","KBOS","1"
"2020-04-01","4","B737","KBWI","KMDW","7"
"2020-04-01","4","A321","KDFW","KLAS","4"
"2020-04-01","4","B762","EDDK","EGNX","1"
"2020-04-01","4","B737","KATL","KLAX","1"
"2020-04-01","4","B737","KPDX","KSMF","1"
"2020-04-01","4","B738","KDEN","KPHX","2"
"2020-04-01","4","B737","KRSW","0WI5","1"
"2020-04-01","4","A320","KBOS","KMSP","1"
"2020-04-01","4","B763","KBFI","4IL3","2"
"2020-04-01","4","A320","KPHL","KCLT","3"
"2020-04-01","4","E170","KIAH","KMCI","1"
"2020-04-01","4","E75S","KBOI","KSEA","1"
"2020-04-01","4","A320","CYYZ","CHG2","1"
"2020-04-01","4","B772","RJTT","WSSS","1"
"2020-04-01","4","A320","KLGB","KSEA","1"
"2020-04-01","4","B737","KLAS","KSFF","2"
"2020-04-01","4","A20N","ESSA","EFHK","1"
"2020-04-01","4","B77L","KORD","LFPG","2"
"2020-04-01","4","A20N","LOWW","EDDF","1"
"2020-04-01","4","B763","KSDF","AL16","1"
"2020-04-01","4","A320","EDDT","LFPG","1"
"2020-04-01","4","C208","KLNS","KPIT","1"
"2020-04-01","4","B738","RJFF","RJTK","1"
"2020-04-01","4","A321","KDTW","KATL","1"
"2020-04-01","4","B752","KLAS","0II9","1"
"2020-04-01","4","B739","KSMF","KPHL","1"
"2020-04-01","4","CRJ2","KAVP","KIAD","1"
"2020-04-01","4","B737","KLGA","KIAH","1"
"2020-04-01","4","A320","KDEN","KAUS","1"
"2020-04-01","4","B737","KIAD","60CO","1"
"2020-04-01","4","R44","KTPA","KTPA","1"
"2020-04-01","4","H25B","KDTS","91IN","1"
"2020-04-01","4","A319","EDDK","EDDM","1"
"2020-04-01","4","B763","KONT","KRFD","1"
"2020-04-01","4","H60","EDQB","ETOU","1"
"2020-04-01","4","C550","KTRL","2XS4","1"
"2020-04-01","4","CRJ7","KROC","KIAD","1"
"2020-04-01","4","A321","KPHL","KCLT","1"
"2020-04-01","4","B744","EBBR","KCVG","1"
"2020-04-01","4","B407","KBFI","80WA","1"
"2020-03-31","3","","MN24","KPWK","1"
"2020-03-31","3","","KSEA","KEWR","1"
"2020-04-01","4","","CYOW","CYHM","1"
"2020-04-01","4","","KIPL","KTOA","1"
"2020-04-01","4","","KDVO","KPVF","1"
"2020-04-01","4","","YBSS","YBSS","1"
"2020-04-01","4","","LTBA","KORD","1"
"2020-04-01","4","","KAPC","KAPC","12"
"2020-04-01","4","","KBNA","AL16","1"
"2020-04-01","4","","EDPR","EDPR","2"
"2020-04-01","4","","KMKE","KGRB","1"
"2020-04-01","4","","ETSI","EDNC","1"
"2020-04-01","4","","EGHI","EGJB","1"
"2020-04-01","4","","EPWA","UUEE","1"
"2020-04-01","4","","AR01","12AR","1"
"2020-04-01","4","","KOMN","KDAB","6"
"2020-04-01","4","","FL06","AL08","1"
"2020-04-01","4","","KCOS","KCOS","6"
"2020-04-01","4","","KISM","50TA","1"
"2020-04-01","4","","MU21","KCMI","1"
"2020-04-01","4","","KTUL","KMKO","1"
"2020-04-01","4","","KFTW","TX05","1"
"2020-04-01","4","","EDRK","EDFL","1"
"2020-04-01","4","","KCCB","KMYF","1"
"2020-04-01","4","","WI92","61TE","1"
"2020-04-01","4","","CYUL","CYMX","1"
"2020-04-01","4","","KRYN","KDVT","1"
"2020-04-01","4","","KFUL","KHND","1"
"2020-04-01","4","","WSSS","OTHH","1"
"2020-04-01","4","","KTUL","AR08","1"
"2020-04-01","4","","KRBD","KSAF","1"
"2020-04-01","4","","15WA","KAWO","1"
"2020-04-01","4","","KZPH","9FD2","1"
"2020-04-01","4","C56X","35CN","KHWD","1"
"2020-04-01","4","","36AZ","KFFZ","1"
"2020-04-01","4","AS50","KLGB","KWHP","1"
"2020-04-01","4","B737","CYOW","CYYC","1"
"2020-04-01","4","","KAUS","KFLL","1"
"2020-04-02","5","B737","KAUS","KATL","1"
"2020-04-02","5","","KNGS","KNGS","1"
"2020-04-02","5","","KLMO","KLMO","2"
"2020-04-02","5","","YCDR","YCDR","19"
"2020-04-02","5","","KFTW","KFTW","1"
"2020-04-02","5","PC12","KPWK","9OI7","1"
"2020-04-02","5","","XA99","K52F","1"
"2020-04-02","5","PC12","KYKM","KBFI","3"
"2020-04-02","5","B744","SPJC","KMIA","1"
"2020-04-02","5","E75L","KMIA","KGRR","1"
"2020-04-02","5","B737","KSEA","KOAK","2"
"2020-04-02","5","B739","KPDX","KLAX","1"
"2020-04-02","5","E75L","KLAX","KSFO","1"
"2020-04-02","5","B744","KLAX","EBBR","1"
"2020-04-02","5","A320","LIRF","LIEE","1"
"2020-04-02","5","B77L","OMDB","EHAM","1"
"2020-04-02","5","CRJ9","KPVD","78MI","1"
"2020-04-02","5","A306","KBOS","KORD","1"
"2020-04-02","5","CRJ2","KOGS","KIAD","1"
"2020-04-02","5","E145","KAVP","VT30","1"
"2020-04-02","5","","KMSP","KCVG","1"
"2020-04-02","5","C208","21FD","KECP","1"
"2020-04-02","5","A319","EHAM","LYBT","1"
"2020-04-02","5","B738","KIAH","KDCM","1"
"2020-04-02","5","A306","KBWI","KMDT","1"
"2020-04-02","5","B737","KBWI","KSDF","1"
"2020-04-02","5","C560","KADW","KMDW","1"
"2020-04-02","5","EC45","EDPR","EDPR","1"
"2020-04-02","5","","EPPW","EPKB","1"
"2020-04-02","5","C208","KABQ","NM02","1"
"2020-04-02","5","B77L","PANC","KHHR","1"
"2020-04-02","5","","KRYY","KPUJ","1"
"2020-04-02","5","CRJ7","KCLT","KMHT","1"
"2020-04-02","5","","KISO","KTTA","3"
"2020-04-02","5","","KAPV","2CN8","1"
"2020-04-02","5","","LFJR","LFPO","1"
"2020-04-02","5","CRJ7","KDCA","KORF","1"
"2020-04-02","5","","KL19","KL84","1"
"2020-04-02","5","","KPYM","NJ46","1"
"2020-04-02","5","","KFCM","88MN","1"
"2020-04-02","5","","KARR","KPGD","1"
"2020-04-02","5","B738","KECP","KSTL","1"
"2020-04-02","5","A320","KSYR","SC08","1"
"2020-04-02","5","BE99","KSAN","23CN","1"
"2020-04-02","5","","K1G4","KHND","1"
"2020-04-02","5","","KDAB","1FD4","1"
"2020-04-02","5","","0CL6","KSBA","1"
"2020-04-02","5","","KPVF","KO70","1"
"2020-04-02","5","B407","KMCW","53MN","1"
"2020-04-02","5","","KJNX","KRDU","3"
"2020-04-02","5","","KTYQ","KTYQ","2"
"2020-04-02","5","B738","EPPW","EPKK","1"
"2020-04-02","5","","SDCO","SBJD","1"
"2020-04-02","5","B06","KGKY","KGKY","1"
"2020-04-02","5","BE20","KMOD","KUAO","1"
"2020-04-02","5","C525","KDAY","OH92","1"
"2020-04-02","5","A343","MDPC","LSZH","1"
"2020-04-02","5","B737","KBWI","KLAS","1"
"2020-04-02","5","A139","CYTZ","CYTZ","1"
"2020-04-02","5","","KSAR","KSET","1"
"2020-04-02","5","","KPWT","KPWT","2"
"2020-04-02","5","A320","KMCI","SC08","1"
"2020-04-02","5","A321","KORF","KCLT","1"
"2020-04-02","5","AS50","KL65","KHMT","1"
"2020-04-02","5","KODI","KPAO","KKIC","1"
"2020-04-02","5","CRJ2","KIAD","KSPA","1"
"2020-04-02","5","B763","LFPG","LEMD","1"
"2020-04-02","5","","SC32","0GA2","1"
"2020-04-02","5","B737","KLGB","KLAS","1"
"2020-04-02","5","H47","KMCC","KMCC","1"
"2020-04-02","5","","KBUR","KCMA","1"
"2020-04-02","5","A321","KCLT","KSMF","1"
"2020-04-02","5","B744","PANC","KRIR","1"
"2020-04-02","5","","KU77","UT08","1"
"2020-04-03","6","","KBNA","KAUS","1"
"2020-04-03","6","B738","KBWI","KCVG","1"
"2020-04-03","6","EC45","KIWS","KEYQ","1"
"2020-04-03","6","C208","NM02","KABQ","1"
"2020-04-03","6","CRJ2","KDEN","KATW","1"
"2020-04-03","6","","KRVS","KRVS","1"
"2020-04-03","6","CRJ9","KMSP","KMSN","2"
"2020-04-03","6","B737","KPHL","KVDF","1"
"2020-04-03","6","B06","KRBD","KRBD","3"
"2020-04-03","6","","KDNN","KJZP","1"
"2020-04-03","6","","RCKH","RCWA","4"
"2020-04-03","6","B763","KMDT","KSDF","1"
"2020-04-03","6","B77W","UUWW","UUEE","1"
"2020-04-03","6","B738","KDAL","KHOU","1"
"2020-04-03","6","","VTBS","RKSI","2"
"2020-04-03","6","","KLAX","KCVG","1"
"2020-04-03","6","B77L","KDFW","EHBK","1"
"2020-04-03","6","B737","KDEN","KOAK","2"
"2020-04-03","6","","VHHH","OMDB","1"
"2020-04-03","6","B738","KDFW","KLAS","2"
"2020-04-03","6","E75L","KSFO","KIZA","1"
"2020-04-03","6","B77W","OMDB","OMDB","2"
"2020-04-03","6","AS50","KVNY","KHHR","2"
"2020-04-03","6","B77L","OMSJ","VHHH","1"
"2020-04-03","6","","SBGR","SWJX","1"
"2020-04-03","6","","EHRD","EHDB","1"
"2020-04-03","6","C525","EHAM","EDRY","1"
"2020-04-03","6","CRJ9","CYUL","CYYZ","1"
"2020-04-03","6","A319","EDDL","LOWW","1"
"2020-04-03","6","CL60","EDDB","EDDB","2"
"2020-04-03","6","","EGBJ","EGBJ","4"
"2020-04-03","6","B738","KABQ","KDAL","2"
"2020-04-03","6","RJ1H","OMDB","OIKQ","1"
"2020-04-03","6","A319","LIRF","LIPE","1"
"2020-04-03","6","A321","KFLL","KORD","1"
"2020-04-03","6","C208","CYVR","CYYJ","1"
"2020-04-03","6","B738","EGPH","EIDW","1"
"2020-04-03","6","C208","KONT","KL71","2"
"2020-04-03","6","B77W","VHHH","NZAA","1"
"2020-04-03","6","","KLAX","KPHX","2"
"2020-04-03","6","B77L","EHBK","LTBA","1"
"2020-04-03","6","","EGLL","EDDM","1"
"2020-04-03","6","A321","KIAH","FD83","1"
"2020-04-03","6","","KATL","TJIG","1"
"2020-04-03","6","","LKPR","LHBP","1"
"2020-04-03","6","","KONT","KSKF","1"
"2020-04-03","6","E75L","KLGA","KDCA","3"
"2020-04-03","6","A321","KDFW","KHHR","1"
"2020-04-03","6","","KLAX","KCMH","1"
"2020-04-03","6","A320","KPIT","SC08","1"
"2020-04-03","6","","KHOU","02PR","1"
"2020-04-03","6","C206","NC27","KHKY","1"
"2020-04-03","6","E170","KIAH","PN62","1"
"2020-04-03","6","","SBSJ","SBRJ","1"
"2020-04-03","6","","K14A","5NC1","1"
"2020-04-03","6","","KGEU","KAVQ","1"
"2020-04-03","6","","4CL4","KTOA","1"
"2020-04-03","6","A319","KMFE","KDFW","1"
"2020-04-03","6","","KE80","KAEG","1"
"2020-04-03","6","B744","VTBS","KJFK","1"
"2020-04-03","6","P46T","KEDC","92XS","1"
"2020-04-03","6","","KJFK","KWRI","1"
"2020-04-03","6","","KE63","KIWA","3"
"2020-04-03","6","CRJ7","KORD","73MU","1"
"2020-04-03","6","B712","KATL","KNRQ","1"
"2020-04-03","6","E145","KCHO","KCLT","1"
"2020-04-03","6","B762","LFML","EDDK","1"
"2020-04-03","6","B753","KMSP","KATL","1"
"2020-04-03","6","","KO69","KEDU","1"
"2020-04-03","6","","67LL","KDPA","1"
"2020-04-03","6","","KI64","OI45","1"
"2020-04-03","6","B739","KPHX","KPDX","1"
"2020-04-03","6","A306","LIPZ","EDDP","1"
"2020-04-03","6","AS50","KL65","CA89","2"
"2020-04-03","6","CRJ9","KTYS","KBUF","1"
"2020-04-03","6","B734","LFML","EBLG","1"
"2020-04-03","6","B712","KPNS","KATL","1"
"2020-04-03","6","","CYYZ","KMIA","1"
"2020-04-03","6","B737","KCMH","KMCF","1"
"2020-04-03","6","B412","KVNY","KSMO","1"
"2020-04-03","6","B350","YBCS","YBBN","1"
"2020-04-03","6","","KBWC","63CA","1"
"2020-04-03","6","","KFEP","16IL","1"
"2020-04-03","6","B190","CYGK","CYHM","1"
"2020-04-04","7","CRJ9","KATL","KXNA","2"
"2020-04-04","7","","KMYF","KMYF","23"
"2020-04-04","7","BE99","64OR","KPDX","2"
"2020-04-04","7","B737","KLAX","KSJC","2"
"2020-04-04","7","A320","RJFF","RJTL","2"
"2020-04-04","7","B738","KDFW","KAVQ","1"
"2020-04-04","7","A320","KSMF","KSEA","2"
"2020-04-04","7","B739","KLAX","KIAD","1"
"2020-04-04","7","B77W","KLAX","RKSI","1"
"2020-04-04","7","B788","RJFF","RJTT","1"
"2020-04-04","7","AT75","WMSA","WMAP","1"
"2020-04-04","7","MD11","VABB","OMDB","1"
"2020-04-04","7","B748","RKSI","OTHH","1"
"2020-04-04","7","A306","KSDF","KRDU","1"
"2020-04-04","7","","KTUL","KDFW","1"
"2020-04-04","7","","KRDU","66NC","2"
"2020-04-04","7","","KDCA","KSEA","1"
"2020-04-04","7","A319","KSAT","KLAX","2"
"2020-04-04","7","CRJ7","OI58","SC08","1"
"2020-04-04","7","C56X","KRSW","KBVY","1"
"2020-04-04","7","FA7X","LFPV","LFHE","1"
"2020-04-04","7","TB20","EDFZ","EDFZ","1"
"2020-04-04","7","A321","EGLL","LIRF","3"
"2020-04-04","7","B738","KSMF","KDFW","2"
"2020-04-04","7","","KHPN","KHPN","3"
"2020-04-04","7","","EDDF","LOWL","1"
"2020-04-04","7","PC12","KJST","KBWI","2"
"2020-04-04","7","","KOKV","3VA5","1"
"2020-04-04","7","CRJ2","KATL","KATL","3"
"2020-04-04","7","","KISP","KILG","1"
"2020-04-04","7","","KLPR","1OH3","1"
"2020-04-04","7","","KPNE","KPNE","3"
"2020-04-04","7","B737","KSJC","KSLC","1"
"2020-04-04","7","C56X","KAPF","KMMK","1"
"2020-04-04","7","","KLAX","KPHX","1"
"2020-04-04","7","","KFTG","KFTG","1"
"2020-04-04","7","A319","KPHX","KRIR","2"
"2020-04-04","7","","KVAY","KVAY","3"
"2020-04-04","7","E55P","KDAL","SC08","1"
"2020-04-04","7","","KRNT","KAWO","1"
"2020-04-04","7","","KFDK","06VA","1"
"2020-04-04","7","A21N","KLAX","FL57","1"
"2020-04-04","7","","KSBP","KSBP","1"
"2020-04-04","7","","SN72","9KS7","1"
"2020-04-04","7","","KSNA","KCMR","1"
"2020-04-04","7","B744","RKSI","KLAX","1"
"2020-04-04","7","B744","EHAM","SBKP","1"
"2020-04-04","7","B772","KORD","KSFO","1"
"2020-04-04","7","","KPRB","66CA","1"
"2020-04-04","7","","5NC3","KEXX","1"
"2020-04-04","7","B738","KORD","KSJC","1"
"2020-04-04","7","AT76","NZCH","NZWN","1"
"2020-04-04","7","CRJ9","KJFK","KBUF","1"
"2020-04-04","7","","KMCI","FL35","1"
"2020-04-04","7","","KTCM","KRNT","1"
"2020-04-05","1","E170","KEWR","KAGC","1"
"2020-04-05","1","","KSBD","KTOA","1"
"2020-04-05","1","","KMLE","KMLE","19"
"2020-04-05","1","B739","KATL","KBWI","1"
"2020-04-05","1","","PANC","RCTP","1"
"2020-04-05","1","B737","KBWI","KCLE","2"
"2020-04-05","1","B738","KLAS","II09","1"
"2020-04-05","1","","YBAF","YCDR","1"
"2020-04-05","1","BE9L","KPDK","KPIM","1"
"2020-04-05","1","","KLAS","KBOS","1"
"2020-04-05","1","MD11","KPDX","KSDF","1"
"2020-04-05","1","LJ45","EDDN","LTBA","1"
"2020-04-05","1","DA40","YSCH","YSCH","1"
"2020-04-05","1","B737","KSDF","KISM","1"
"2020-04-05","1","B738","KBWI","KDFW","2"
"2020-04-05","1","A320","LFBO","LFPG","1"
"2020-04-05","1","","RKSI","KSFO","1"
"2020-04-05","1","","KIAH","KMIA","1"
"2020-04-05","1","A20N","VIDP","VECC","1"
"2020-04-05","1","B772","EGLL","KORD","1"
"2020-04-05","1","B738","KORL","KDAL","4"
"2020-04-05","1","","LZSE","LZTR","1"
"2020-04-05","1","","KFMH","KFMH","3"
"2020-04-05","1","","KN94","4MD6","1"
"2020-04-05","1","","KATL","KSAN","1"
"2020-04-05","1","E75L","KSLC","KORD","1"
"2020-04-05","1","","KTPA","KPHL","2"
"2020-04-05","1","","ENGM","OTHH","1"
"2020-04-05","1","B738","KISP","KBWI","1"
"2020-04-05","1","","KCZL","KPDK","1"
"2020-04-05","1","TBM7","KRYY","TA03","1"
"2020-04-05","1","","MD09","KMTN","1"
"2020-04-05","1","B738","KSLC","KDFW","2"
"2020-04-05","1","A319","EDDL","EDDT","1"
"2020-04-05","1","","7OH2","14OI","1"
"2020-04-05","1","","K1N7","KVAY","2"
"2020-04-05","1","","KDLO","KPTV","1"
"2020-04-05","1","","KPVG","KORF","1"
"2020-04-05","1","","8MN4","KJMR","1"
"2020-04-05","1","TBM8","K67L","KRIR","1"
"2020-04-05","1","B737","KMDW","67KY","1"
"2020-04-05","1","B739","KSEA","KATL","1"
"2020-04-05","1","B06","KTOA","KTOA","1"
"2020-04-05","1","","KSNA","54CL","1"
"2020-04-05","1","CRJ2","KORD","4IL8","1"
"2020-04-05","1","","KXLL","KXLL","2"
"2020-04-05","1","","3MI7","KVLL","1"
"2020-04-05","1","EC45","LSZM","EDTD","1"
"2020-04-05","1","C25C","KHVN","KMGW","1"
"2020-04-05","1","","KJFK","KLAX","1"
"2020-04-05","1","E75S","KMCI","KMIA","1"
"2020-04-05","1","HDJT","KTEB","OH24","1"
"2020-04-05","1","B77L","WSSS","YSSY","1"
"2020-04-05","1","B737","KEWR","KATL","1"
"2020-03-30","2","E145","KDCA","KASH","1"
"2020-03-30","2","B738","KIND","KRSW","1"
"2020-03-30","2","CRJ2","KORD","4IL8","1"
"2020-03-30","2","A332","VHHH","RPLL","1"
"2020-03-30","2","A319","KMSP","KGRB","1"
"2020-03-30","2","B77L","CYVR","YSSY","1"
"2020-03-30","2","A321","KPHX","SC08","2"
"2020-03-30","2","B738","LGAV","EGSS","1"
"2020-03-30","2","AT76","EIKY","EIDW","2"
"2020-03-30","2","B77W","OMDB","OERK","1"
"2020-03-30","2","B738","UUEE","USSS","2"
"2020-03-30","2","B350","LOWG","LOWG","1"
"2020-03-30","2","A320","LFPG","LKMT","1"
"2020-03-30","2","MD88","NK43","KATL","1"
"2020-03-30","2","A319","KPHL","KSFO","1"
"2020-03-30","2","B734","LEMD","EGNX","1"
"2020-03-30","2","B407","KSGR","KSGR","1"
"2020-03-30","2","CRJ2","KONT","KSFO","2"
"2020-03-30","2","E145","KPHL","KDTW","2"
"2020-03-30","2","CRJ7","KBOS","KIAD","1"
"2020-03-30","2","CRJ2","KSGU","KPHX","1"
"2020-03-30","2","C68A","KRSW","5WI5","1"
"2020-03-30","2","B712","KORD","KDTW","1"
"2020-03-30","2","EC35","EHGG","EHGG","1"
"2020-03-30","2","B77W","KMIA","KLAX","1"
"2020-03-30","2","B738","ESSA","ENGM","1"
"2020-03-30","2","B77L","EKCH","OTHH","1"
"2020-03-30","2","MU2","KSMO","KSQL","1"
"2020-03-30","2","E45X","KDEN","KOMA","1"
"2020-03-30","2","B77W","KATL","RKSI","1"
"2020-03-30","2","AS50","KCPM","KPOC","2"
"2020-03-30","2","B738","KRSW","KIAD","1"
"2020-03-30","2","B738","CYEG","CYXX","1"
"2020-03-30","2","E45X","KMLI","KFTG","1"
"2020-03-30","2","TEX2","KNSE","2AL1","1"
"2020-03-30","2","A306","KSDF","KRIR","1"
"2020-03-30","2","B763","KATL","FL57","1"
"2020-03-30","2","E75L","KMCI","KDCA","1"
"2020-03-30","2","PC12","KJST","PS15","1"
"2020-03-30","2","EC35","4IN7","IN25","1"
"2020-03-30","2","E45X","KLNK","KFTG","1"
"2020-03-30","2","CRJ7","KORF","KIAD","1"
"2020-03-31","3","AS50","KHMT","KRIV","2"
"2020-03-30","2","","20VA","KHEF","1"
"2020-03-30","2","","YCOM","YSBK","1"
"2020-03-30","2","","KEWR","KGRR","1"
"2020-03-30","2","","YPPH","OTHH","2"
"2020-03-30","2","","KBWI","KBNA","1"
"2020-03-30","2","","KCLW","KCLW","13"
"2020-03-30","2","","24FL","KFLL","1"
"2020-03-30","2","","KBNA","KSTL","1"
"2020-03-30","2","","KPUB","0CD5","1"
"2020-03-30","2","","KC77","IS59","2"
"2020-03-30","2","","KCFJ","KFKR","1"
"2020-03-30","2","","KFES","7LL9","1"
"2020-03-30","2","","KLAX","EBLG","1"
"2020-03-30","2","","KMYF","KSDM","2"
"2020-03-30","2","","KFTY","0GA7","1"
"2020-03-30","2","","KIWA","36AZ","1"
"2020-03-30","2","","KNKX","KNKX","2"
"2020-03-30","2","","KCHD","KCOS","1"
"2020-03-30","2","","KMVY","KBED","1"
"2020-03-30","2","","KECP","AL35","1"
"2020-03-30","2","","7IS9","KFES","1"
"2020-03-30","2","","KTOA","0CA3","1"
"2020-03-30","2","","KBUY","KCMH","1"
"2020-03-30","2","","KDAL","KMCI","1"
"2020-03-30","2","","K06C","59IL","1"
"2020-03-30","2","","MO11","KDEC","1"
"2020-03-31","3","AS50","KBDU","34CD","1"
"2020-03-31","3","A320","KFLL","KLAS","1"
"2020-03-31","3","A333","RKSI","RCTP","2"
"2020-03-31","3","E50P","KMKC","KAPA","1"
"2020-03-31","3","","KRSW","04FL","1"
"2020-03-31","3","CRJ9","KPHX","KTUS","2"
"2020-03-31","3","A321","RJOO","RJTT","1"
"2020-03-31","3","B739","KIAH","KDEN","2"
"2020-03-31","3","","CYVR","CYYC","2"
"2020-03-31","3","B737","KONT","KSJC","1"
"2020-03-31","3","","KDFW","KXNA","4"
"2020-03-31","3","PC12","KSDF","K6I6","1"
"2020-03-31","3","B763","KBNA","KCVG","1"
"2020-03-31","3","B738","KLAX","KFLL","1"
"2020-03-31","3","B744","KDFW","KSEA","1"
"2020-03-31","3","LJ40","LIRA","LIML","1"
"2020-03-31","3","","LGTT","LGEL","1"
"2020-03-31","3","","OMAL","OMAL","1"
"2020-03-31","3","","LMML","LMML","4"
"2020-03-31","3","","YMES","YMES","1"
"2020-03-31","3","DH8D","OMAS","OMAF","1"
"2020-03-31","3","A20N","LEAL","ESSA","1"
"2020-03-31","3","PC12","OH22","KCDW","1"
"2020-03-31","3","PC12","EBZW","EBZW","1"
"2020-03-31","3","","LPPT","LPPD","1"
"2020-03-31","3","B738","KAUS","KSTL","1"
"2020-03-31","3","A321","KTPA","KDCA","1"
"2020-03-31","3","C208","KAUS","XS00","1"
"2020-03-31","3","B763","KDEN","07KY","1"
"2020-03-31","3","B737","KBWI","36II","1"
"2020-03-31","3","E45X","KORD","KROA","1"
"2020-03-31","3","P32R","LSZB","LSZG","1"
"2020-03-31","3","A321","LIRF","LIMC","1"
"2020-03-31","3","B77W","LFPG","KJFK","1"
"2020-03-31","3","C25A","LOWW","EDDL","1"
"2020-03-31","3","","KCPK","KCPK","12"
"2020-03-31","3","","KAUS","02XS","2"
"2020-03-31","3","C208","KSMF","00CL","1"
"2020-03-31","3","","KCGZ","KSDL","1"
"2020-03-31","3","B752","LOWW","LFPG","1"
"2020-03-31","3","C750","KIWA","KSDL","1"
"2020-03-31","3","E75L","KPAE","KSJC","1"
"2020-03-31","3","B429","KFRG","KFRG","2"
"2020-03-31","3","PC12","KDEN","KGXY","1"
"2020-03-31","3","B739","KSAN","KORL","1"
"2020-03-31","3","WW24","KGLE","KSDL","1"
"2020-03-31","3","","KOSH","KOSH","1"
"2020-03-31","3","CRJ2","KSFO","KSBA","1"
"2020-03-31","3","E145","KPHL","9MI2","1"
"2020-03-31","3","E170","KORD","77PA","1"
"2020-03-31","3","","KDFW","FL35","1"
"2020-03-31","3","","KIAG","12NK","1"
"2020-03-31","3","B738","KMIA","KBOS","1"
"2020-03-31","3","G280","KDAL","86TE","1"
"2020-03-31","3","B733","YBBN","YBCS","1"
"2020-03-31","3","","KMCC","KMCC","2"
"2020-03-31","3","B738","KFLL","67KY","1"
"2020-03-31","3","B737","KDAL","KSAT","2"
"2020-03-31","3","BE99","KMKE","3NK5","1"
"2020-03-31","3","","KELA","KSGR","1"
"2020-03-31","3","E75L","KTYS","60CO","1"
"2020-03-31","3","","KFTW","4XS2","1"
"2020-03-31","3","","KT31","KTKI","1"
"2020-03-31","3","CRJ9","KDTW","KOMA","1"
"2020-03-31","3","EC35","KAWO","KBFI","1"
"2020-03-31","3","B752","K7L8","KPHL","1"
"2020-03-31","3","","KHQZ","83TA","1"
"2020-03-31","3","CVLT","7WA3","WN35","1"
"2020-03-31","3","B737","CYYC","CAM3","1"
"2020-03-31","3","","KHWD","KEMT","1"
"2020-03-31","3","","KFLL","KOPF","1"
"2020-03-31","3","CRJ2","KDTW","KMSN","1"
"2020-03-31","3","","KBFI","80WA","1"
"2020-03-31","3","","4NY8","78MI","1"
"2020-03-31","3","","K5C1","32TE","1"
"2020-03-31","3","","KHIO","OR38","1"
"2020-03-31","3","B744","EDDP","VHHH","1"
"2020-03-31","3","B748","LIMC","RKSI","1"
"2020-03-31","3","FA8X","CYYC","EHRD","1"
"2020-03-31","3","B772","SBGR","LFPG","1"
"2020-03-31","3","A321","KCLT","KSEA","1"
"2020-03-31","3","B738","KSAN","KEWR","1"
"2020-04-01","4","C750","KBJC","KVNY","1"
"2020-04-01","4","EC20","KMHR","KMHR","2"
"2020-04-01","4","A320","CYYZ","CYVR","1"
"2020-04-01","4","A333","KATL","SBGR","1"
"2020-04-01","4","B772","KJFK","EGLL","1"
"2020-04-01","4","B737","KTUL","KEFD","1"
"2020-04-01","4","MD11","KDEN","KRIR","1"
"2020-04-01","4","B738","UMMS","OMDW","1"
"2020-04-01","4","PC12","79FD","KORL","1"
"2020-04-01","4","B738","KPDX","KSFO","1"
"2020-04-01","4","B752","CYMX","KCVG","1"
"2020-04-01","4","B738","YPAD","YSSY","2"
"2020-04-01","4","A320","KSEA","KSNA","1"
"2020-04-01","4","EC30","YPAD","YPAD","1"
"2020-04-01","4","EC35","K47N","KN14","1"
