"Source","Target","flights_count"
"UMMS","EDDV","2.0"
"LOWL","EDDH","1.0"
"ELLX","LIBD","1.0"
"LPPT","LIRF","1.0"
"KIAH","LPFR","1.0"
"RKSI","CYYZ","1.0"
"VHHH","RJBB","26.0"
"PANC","RCTP","28.0"
"KORD","CYUL","22.0"
"LLBG","LHBP","1.0"
"RKSI","ZGGG","8.0"
"ETOU","EPKB","2.0"
"EKBI","EDTB","1.0"
"EDDK","OMDB","7.0"
"LOWL","EBMB","3.0"
"CYWG","KMSP","1.0"
"LIMC","LTBA","3.0"
"EIDW","LZIB","1.0"
"EETN","UUWW","1.0"
"EBBR","EFHK","1.0"
"LOWW","LTBA","2.0"
"EFTU","ESCM","1.0"
"EDDV","EKRK","1.0"
"UAAA","LKPD","1.0"
"EPWA","EGLL","29.0"
"EINN","KATL","2.0"
"KPDX","CYVR","1.0"
"LGAV","LCLK","7.0"
"CYYZ","KPHX","1.0"
"OMDB","UUEE","1.0"
"VHHH","UAAA","5.0"
"KDFW","CYVR","5.0"
"KDOV","EBOS","2.0"
"ZGSZ","VMMC","3.0"
"LSGG","UUEE","1.0"
"CYYZ","20II","3.0"
"SBKP","KTMB","1.0"
"LYBE","EDRY","1.0"
"LSGG","LTBA","1.0"
"OMDW","OEDF","1.0"
"VOBL","OBBI","1.0"
"YSSY","KLAX","1.0"
"EDKB","EHGG","1.0"
"EBKT","EHRD","1.0"
"RKSI","LOWW","9.0"
"RPLC","OTHH","1.0"
"LEMG","ESSA","4.0"
"CYPQ","VT26","2.0"
"YSSY","WMKK","14.0"
"EDDF","ZGGG","1.0"
"EHAM","KMSP","1.0"
"KPIE","CRK2","1.0"
"LOWG","LCLK","1.0"
"K7L8","ELLX","1.0"
"EETN","ESSB","5.0"
"EINN","LGAV","1.0"
"EDDP","LFRS","3.0"
"WN35","CYXX","1.0"
"EHAM","LEZG","2.0"
"LSZH","LTFJ","1.0"
"ETOU","EVGA","1.0"
"EPWA","EFHK","1.0"
"LFLU","LEVC","1.0"
"LDZA","LPPT","1.0"
"EGLL","KSFO","5.0"
"EGNX","LEMD","12.0"
"KPSP","CAM3","1.0"
"ETAR","KDOV","3.0"
"EPKT","EDDH","1.0"
"LJLJ","EDDK","1.0"
"ENGM","LEMD","1.0"
"ELLX","EHAM","1.0"
"LIPE","EKRK","1.0"
"VIDP","EPWA","1.0"
"EGBB","ELLX","1.0"
"OMSJ","EGLL","2.0"
"LEMD","EHAM","4.0"
"EGSS","ESDF","1.0"
"EDDM","DAAG","1.0"
"PANC","WSSL","1.0"
"EDDM","VTBS","2.0"
"OMDM","LIRF","1.0"
"EHAM","OMAM","1.0"
"PANC","RJTE","1.0"
"YBCS","VHHH","1.0"
"SDCO","EGLF","1.0"
"VTBS","EHAM","5.0"
"ESMS","EFHK","4.0"
"KJFK","CYUL","7.0"
"RJBB","KOAK","5.0"
"VHHH","VMMC","4.0"
"LFPG","DAAG","7.0"
"EDMA","EGCC","1.0"
"LTBA","FAOR","1.0"
"RKSI","KSEA","5.0"
"KTPA","CYYZ","4.0"
"LLBG","LBWN","1.0"
"UUEE","LTBA","2.0"
"KEWR","CYUL","5.0"
"OTBH","OMDW","1.0"
"CYYZ","FL35","1.0"
"EGFF","LEMG","1.0"
"UUWW","LOWW","1.0"
"EGNX","LFPG","4.0"
"GMTT","LE85","1.0"
"EDDB","LFNR","1.0"
"LLBG","UKBB","1.0"
"GOBD","KIAD","1.0"
"MROC","SBKP","1.0"
"LOLS","EDXI","1.0"
"KDFW","EDDF","5.0"
"EDDF","VTBS","16.0"
"LSZH","EDDL","7.0"
"KIAD","EGLL","5.0"
"EGCN","EDDF","2.0"
"LHBP","EGGW","14.0"
"KSEA","RJAK","1.0"
"VTBS","VHHH","51.0"
"LEVC","EDDL","1.0"
"CYHM","KJFK","3.0"
"LFQK","EDDP","2.0"
"OTHH","KJFK","2.0"
"EBLG","LGAV","5.0"
"CYYZ","KOPF","3.0"
"ZGSZ","VTBD","1.0"
"CFQ7","60CO","1.0"
"OMDB","VOMM","2.0"
"YSSY","UT13","1.0"
"EDDP","EVRA","1.0"
"LIMC","OMDB","1.0"
"EHAM","EDDM","2.0"
"RKSI","EDDP","1.0"
"EDDM","EBMB","1.0"
"ETAR","EGUN","1.0"
"EKCH","LKKL","1.0"
"BIKF","KJFK","1.0"
"EGLL","EKCH","7.0"
"SBGR","KATL","5.0"
"ZGSZ","WSAP","8.0"
"VTBS","YSSY","1.0"
"VHHH","WSAP","31.0"
"CYYT","KDOV","1.0"
"LPFR","LSGG","1.0"
"LIRF","LKPR","1.0"
"EDDK","EGGP","1.0"
"LPPT","EDDN","1.0"
"OMDW","EDFH","2.0"
"EGGD","EIDW","6.0"
"EKCH","EGSS","1.0"
"ULLI","LFBD","1.0"
"CYHM","07KY","1.0"
"VECC","VHHH","1.0"
"OBBI","OMDW","1.0"
"UUWW","EDDP","1.0"
"EGKK","UGSB","1.0"
"CYUL","78MI","5.0"
"EHAM","ESGG","5.0"
"CYVR","RJAA","1.0"
"EKKA","LEMD","1.0"
"NZAA","WSSS","2.0"
"LFLL","EBLG","5.0"
"PANC","ZGGG","2.0"
"KIAH","ENZV","1.0"
"EIDW","BIKF","5.0"
"EGSS","ELLX","1.0"
"EGGW","LIMC","5.0"
"UAAA","LTBA","6.0"
"KFLL","CYYC","1.0"
"ENGM","EKRK","1.0"
"KONT","RJBB","2.0"
"OETH","OMDB","1.0"
"KDOV","ETAR","2.0"
"EDDF","ESOW","1.0"
"LIMC","ZGSZ","2.0"
"OMDW","UMMS","1.0"
"EGPH","EIDW","10.0"
"KMSP","CRK2","3.0"
"LROP","LSGG","2.0"
"KDFW","RJTT","3.0"
"EHAM","LFPB","1.0"
"VHHH","KORD","2.0"
"LFML","EDDK","6.0"
"LSGG","LEMD","3.0"
"YSSY","WSAP","8.0"
"EGLL","SBGR","5.0"
"OERK","OBBI","13.0"
"KJFK","EDDF","5.0"
"VOMM","WMKK","5.0"
"LEMG","EDDS","1.0"
"LSGG","ELLX","1.0"
"UUEE","KORD","3.0"
"EBLG","EPWA","5.0"
"VOBL","LTBA","2.0"
"EBLG","EGCN","1.0"
"WBSB","RPLL","2.0"
"ESSB","LKVO","1.0"
"KLAX","EBBR","1.0"
"EGSS","LIME","1.0"
"LEMD","ZGSZ","2.0"
"WMKK","PANC","1.0"
"ESMS","ENGM","5.0"
"SBKP","KMIA","10.0"
"VHHH","VTBS","49.0"
"KPMP","CYYZ","2.0"
"CYXX","WN08","4.0"
"EBBR","RKSI","5.0"
"EDLS","EHGG","1.0"
"EBLG","ESMS","3.0"
"EDDK","VHHH","8.0"
"LOWW","OMSJ","1.0"
"OMDB","RKSI","2.0"
"OTHH","WSSS","9.0"
"LDZA","EGLL","4.0"
"EGGW","OTBD","1.0"
"BIKF","EGBB","1.0"
"UUWW","BIKF","1.0"
"LFBD","GOBD","1.0"
"EDFH","2TX5","1.0"
"EDDK","EGSS","6.0"
"LPPR","CYYZ","2.0"
"EKYT","ENGM","1.0"
"EDFX","LIPZ","1.0"
"LHBP","EDDL","2.0"
"VMMC","ZUCK","1.0"
"EDDP","OMDB","6.0"
"CYEG","KSEA","6.0"
"EDDP","EHAM","11.0"
"EHAM","ZUCK","2.0"
"RKSI","KORD","2.0"
"VOMM","OTHH","4.0"
"EGNX","EBBR","8.0"
"LSGC","EBAW","1.0"
"LLBG","EDDK","5.0"
"ELLX","LFST","1.0"
"RKSI","WMKK","6.0"
"VABB","OM11","2.0"
"LZIB","EDDC","1.0"
"OMDB","VCBI","1.0"
"YMML","WBSB","2.0"
"EIDW","EGKR","1.0"
"OBBS","ETAR","1.0"
"EGCC","EDDB","1.0"
"EDDF","YMML","1.0"
"GOBD","EDDK","1.0"
"VTBS","EGLL","4.0"
"EDDF","EFHK","3.0"
"EDSB","LOWS","1.0"
"EGLL","LEBL","8.0"
"LMML","EDDF","4.0"
"EBOS","EHMZ","7.0"
"KMKE","EINN","1.0"
"EVRA","LIMC","1.0"
"EDDH","LFMI","1.0"
"VTBS","RCPO","1.0"
"OTHH","UUEE","1.0"
"LEMD","SLCY","1.0"
"LFPG","KIAH","1.0"
"CYUL","KJFK","6.0"
"EDDP","LMML","3.0"
"KSEA","CAM3","3.0"
"YPPH","RPLC","1.0"
"LYBE","EBBR","1.0"
"EDDF","CYVR","2.0"
"LROP","LPPT","1.0"
"EYKA","EPWA","5.0"
"RJTT","EFHK","2.0"
"EDDF","LJCE","1.0"
"RCTP","EGKK","2.0"
"YBBN","VHHH","2.0"
"ESSA","EKRK","1.0"
"VTBS","EPWA","2.0"
"YBBN","WMKK","1.0"
"UKBB","LIMC","1.0"
"KIAH","ELLX","3.0"
"KLGA","CYUL","1.0"
"CYUL","KORL","1.0"
"VHHH","VIDP","1.0"
"RKSI","EPWA","1.0"
"EDDF","LPPT","8.0"
"KMIA","EHAM","15.0"
"EIDW","KJFK","7.0"
"ULLI","EFHK","2.0"
"UUEE","CYYZ","1.0"
"KLAX","EGLL","18.0"
"VHHH","EDDK","8.0"
"EGKK","RCTP","2.0"
"OBBI","VOBL","1.0"
"LGIR","EINN","2.0"
"KTEB","SKBO","1.0"
"KDFW","MGGT","1.0"
"OTHH","EGPH","4.0"
"LIRA","EGSS","1.0"
"OTHH","LTBA","2.0"
"KSAT","EGGW","1.0"
"LKPR","LRBS","1.0"
"EIDW","EPPO","1.0"
"VIDP","RJTE","7.0"
"VHHH","RCTP","102.0"
"ZGSZ","EDDM","1.0"
"CYVR","CO12","1.0"
"05IN","CYYZ","2.0"
"OBBI","LTBA","1.0"
"CYVR","YSSY","6.0"
"LEBL","EDDM","2.0"
"EGSH","ESMS","1.0"
"LPPR","EDDK","5.0"
"EDDW","EHEH","1.0"
"YSSY","CZBB","1.0"
"EBLG","EPKT","3.0"
"EGAA","EVRA","1.0"
"VIDP","EGLL","3.0"
"EGSS","KEWR","1.0"
"VIDP","KSFO","2.0"
"VTBD","RJBB","1.0"
"KJHW","CNJ3","1.0"
"CNS8","KOGS","1.0"
"EPWA","EBLG","2.0"
"OERK","KIAD","1.0"
"EHBK","EDXQ","1.0"
"LIMC","EGGW","1.0"
"EIDW","EGMC","1.0"
"EGLL","EFHK","14.0"
"EBBR","OMSJ","4.0"
"LJLJ","LOWW","1.0"
"EDDF","LOWW","14.0"
"BIKF","KEWR","1.0"
"LFPG","EBBR","5.0"
"EBLG","EGNX","7.0"
"LFOT","EGGD","1.0"
"EDDP","KJFK","5.0"
"LEMD","LIRF","1.0"
"LFPG","ESSA","7.0"
"CYVR","MMTJ","1.0"
"YSSY","NZWN","1.0"
"LDZA","ESSA","1.0"
"LEMD","UUEE","2.0"
"OBBI","RKSI","2.0"
"EKOD","EDDM","1.0"
"LHBP","EDSB","1.0"
"LEBL","LKPR","1.0"
"LGAV","LSZH","1.0"
"KIAD","GVNP","1.0"
"SLVR","KMIA","1.0"
"LFPG","LHBP","1.0"
"CYYC","KDET","1.0"
"LGIO","LSGG","1.0"
"EFTU","EBLG","4.0"
"LFPG","OMDB","9.0"
"LEMD","LIMC","9.0"
"LSZR","LTAC","1.0"
"EIDW","EDDB","4.0"
"EDPR","ELLX","1.0"
"EGLL","LROP","6.0"
"OMDB","SBGR","1.0"
"PANC","ZGSZ","7.0"
"BIKF","EBLG","6.0"
"ENGM","EHAM","4.0"
"EDDF","LSZH","16.0"
"LPPR","EGLL","3.0"
"LEMG","LZIB","2.0"
"KSEA","RCTP","7.0"
"EBBR","FATA","1.0"
"OMDB","WSSS","7.0"
"LOWW","EDDW","1.0"
"EBLG","KHHR","1.0"
"ESSB","LSGG","1.0"
"EHGG","EDKB","1.0"
"LPBJ","EKCH","1.0"
"CYYZ","EGLL","14.0"
"OTHH","LEBL","4.0"
"OMDB","UUWW","1.0"
"EKBI","EDSB","3.0"
"KORD","EPWA","5.0"
"EHAM","KMIA","4.0"
"OTHH","RPLL","12.0"
"EHAM","KSFO","3.0"
"CYYZ","KMCF","2.0"
"LIPZ","EHAM","1.0"
"RKSI","ZGSZ","13.0"
"LEGT","LFBO","1.0"
"KTEB","EGAA","1.0"
"OMDW","LTBW","5.0"
"KRSW","CGL2","1.0"
"KHPN","TVSV","1.0"
"EBLG","LFPG","7.0"
"VCBI","WSSS","1.0"
"KRSW","BIKF","1.0"
"EPWA","WSSS","1.0"
"UUEE","EDFH","1.0"
"EDDK","EBLG","3.0"
"YPPH","WSAP","2.0"
"LYBE","LIRF","1.0"
"EGJB","EGNX","1.0"
"VHHH","6AK2","1.0"
"KCOS","ETAD","1.0"
"EKCH","EBMB","1.0"
"KJFK","EIDW","7.0"
"EGKK","EIDW","7.0"
"EGJB","EGHI","6.0"
"LKKB","EPWA","1.0"
"YMML","OTHH","15.0"
"WMKK","RKSI","7.0"
"LHBP","LOWW","4.0"
"EDDB","EGSS","5.0"
"EYVI","EDFH","1.0"
"LGAV","LOWW","1.0"
"ZGSZ","WMKK","10.0"
"LFML","EGLL","4.0"
"EGLL","BIKF","9.0"
"CYYZ","LKPR","3.0"
"EIDW","EDDH","3.0"
"KIAH","CYUL","2.0"
"EDDF","UNCC","1.0"
"EGLL","UUEE","2.0"
"LJLJ","LIPE","1.0"
"EDDF","OMAM","1.0"
"PANC","RKTU","1.0"
"OERK","EHBK","1.0"
"EFHK","RJTK","1.0"
"UUEE","EBLG","1.0"
"CYYC","KIAH","1.0"
"RJTT","CYVR","2.0"
"VTBD","LKPR","1.0"
"EFTU","ESGG","1.0"
"EGHI","EGJJ","1.0"
"KCRQ","MMTJ","1.0"
"ESGG","EKCH","6.0"
"LFPG","LEMD","19.0"
"EHAM","EGLL","15.0"
"KCVG","EGNX","8.0"
"CYYZ","TBPB","2.0"
"KSAN","MMTJ","5.0"
"LMML","LEBL","1.0"
"VTBS","WSSS","6.0"
"EGNX","EDDK","30.0"
"LFPG","EDDP","19.0"
"ELLX","SBKP","1.0"
"CYYZ","KIAD","6.0"
"KORD","CYVR","2.0"
"EPPO","EIDW","1.0"
"EBLG","LFBO","4.0"
"ESSA","LDZA","1.0"
"EGSS","EHBK","2.0"
"KORD","CHF2","1.0"
"OTBH","LERT","2.0"
"OBBI","OEDF","1.0"
"LEMD","EKCH","1.0"
"OTHH","VIDP","3.0"
"EKRK","ESKN","1.0"
"LFQQ","EBOS","3.0"
"EDDN","EPPO","1.0"
"OEDF","OMDB","2.0"
"LPPT","CYUL","1.0"
"EPGD","LSZH","1.0"
"ULLI","OTHH","2.0"
"LSGC","EDMA","1.0"
"MDPC","KJFK","1.0"
"LPPT","BIKF","1.0"
"GOOY","LETO","1.0"
"EHAM","EGGW","2.0"
"EDMK","LOIR","1.0"
"CYYZ","4IL3","1.0"
"UUEE","UDYZ","1.0"
"KSDF","CZBB","1.0"
"VHHH","WMKK","26.0"
"CYVR","EDDF","3.0"
"EHGG","EDLS","1.0"
"LFPB","ELLX","2.0"
"UNNT","RKSI","2.0"
"KJFK","EGNX","4.0"
"WSSS","ELLX","1.0"
"LFLL","LPBJ","1.0"
"WSSS","EHAM","4.0"
"EHRD","EBOS","1.0"
"LROP","EBBR","1.0"
"EDDN","OMSJ","1.0"
"EGSS","20II","1.0"
"LLBG","EDDF","3.0"
"RJBB","VTBS","1.0"
"LPPT","KIAD","1.0"
"ENGM","OMDB","1.0"
"UAAA","RCTP","1.0"
"UUEE","EPWA","2.0"
"EHAM","OERK","1.0"
"EDDF","KJFK","1.0"
"EGSS","EBCI","1.0"
"KCVG","VHHH","1.0"
"CYYC","KDTW","1.0"
"PAED","RJTJ","1.0"
"CYYZ","KATL","12.0"
"KEWR","EHAM","5.0"
"LGAV","OTHH","4.0"
"KBOS","EIDW","8.0"
"UMMS","EGGW","2.0"
"LFPG","LTBA","2.0"
"KPIE","CYKZ","1.0"
"KSDF","OMDB","4.0"
"EHAM","EDDT","7.0"
"KWRI","EGUN","1.0"
"CNJ3","KCBF","1.0"
"OTHH","RPLS","1.0"
"EDDH","LDZA","1.0"
"LFML","LPFR","1.0"
"EDDP","EPWA","5.0"
"UDYZ","EDDN","3.0"
"EGHQ","LMML","1.0"
"LOWW","LYBT","1.0"
"ENGM","EDDM","1.0"
"EDDP","EFHK","7.0"
"LHPA","EHEH","1.0"
"EBBR","OTHH","10.0"
"EGSS","LHBP","4.0"
"EDHI","LFBO","8.0"
"EDDF","UMMS","3.0"
"ENGM","EDDP","3.0"
"KCVG","CZBB","2.0"
"EGCC","EYKG","1.0"
"WMKK","LKPR","1.0"
"EGLL","SBGL","1.0"
"EGJJ","EGNX","4.0"
"VGTJ","OMSJ","1.0"
"GOBD","LFPG","1.0"
"LZIB","ENGM","1.0"
"VHHH","LFPG","2.0"
"EBBR","LDZA","2.0"
"EHAM","LIML","1.0"
"LIRF","KJFK","7.0"
"RKSI","KATL","4.0"
"OTHH","EDDT","4.0"
"EDDF","LDZA","16.0"
"SKBO","SAEZ","4.0"
"CYYC","KMFE","1.0"
"RJBB","OMDB","2.0"
"ENBR","EDDH","1.0"
"YSSY","CYVR","5.0"
"UMMS","VIDP","1.0"
"EHAM","LOWW","1.0"
"KSUU","EDDP","1.0"
"EDDK","LIME","4.0"
"CYYZ","KDEN","1.0"
"OERK","EGLL","2.0"
"CYYZ","KEYE","1.0"
"EBOS","OTHH","4.0"
"LEBL","EDDT","1.0"
"LTBA","EKBI","1.0"
"EGSS","LZIB","1.0"
"EDDM","EHBK","1.0"
"LSZH","LFPG","3.0"
"KSEA","CRK2","4.0"
"OTHH","CYUL","3.0"
"EHAM","KDTW","2.0"
"RCTP","ZGGG","3.0"
"LIRF","UNNT","2.0"
"LIRA","LDZA","1.0"
"LFML","EGTE","1.0"
"CYOW","KPHL","3.0"
"EVRA","LETO","1.0"
"EDAM","LFPG","1.0"
"KIAD","CHF2","1.0"
"ZGSZ","WSSS","3.0"
"EGSS","EDDV","1.0"
"WSSS","NZCH","1.0"
"UUWW","EYVK","1.0"
"ETOU","EPPW","2.0"
"ESGG","EGKB","1.0"
"EGUN","EPGD","1.0"
"CYVR","NZAA","5.0"
"VABB","OMDB","6.0"
"OTHH","EHAM","26.0"
"EDDV","LEBL","1.0"
"EKCH","LKVO","1.0"
"ENGM","KJFK","1.0"
"EDDS","LYBT","1.0"
"EGNX","EGJJ","2.0"
"VHHH","UNCC","2.0"
"EDFH","UNNT","1.0"
"LFPG","KATL","1.0"
"LZIB","EIDW","1.0"
"RKSI","KY47","1.0"
"KIAH","LFPG","1.0"
"EDDF","OERK","1.0"
"EGGW","UKBB","1.0"
"EHAM","OTHH","14.0"
"EGSS","EDDK","9.0"
"OBBI","EDDP","10.0"
"LFPG","KJFK","5.0"
"LTBA","UMMS","3.0"
"TBPB","TVSA","2.0"
"LOWW","EBLG","4.0"
"NZAA","WMKK","1.0"
"OMDW","EDDB","1.0"
"KAPF","CYHM","1.0"
"EGSS","LEBL","1.0"
"CYYZ","SAEZ","1.0"
"EYKA","LTBA","1.0"
"LROP","LYBE","1.0"
"OMDB","UUDD","1.0"
"EDDS","LKKL","1.0"
"WBSB","VHHH","2.0"
"CYYZ","MI37","1.0"
"LERT","KNGU","3.0"
"EDDW","ELLX","2.0"
"SAEZ","LSZH","2.0"
"LEBL","EGSS","1.0"
"LPPT","LSZH","4.0"
"ETAR","EPWR","1.0"
"LFOT","EGBB","1.0"
"FD20","CZBM","1.0"
"LSZH","EDDB","2.0"
"LPFR","EGCN","1.0"
"VIDP","LTAC","1.0"
"LSZH","LPPR","3.0"
"EDDF","HKMO","1.0"
"EGJJ","EGHH","1.0"
"GOBD","SBKP","5.0"
"EIDW","EHAM","12.0"
"UDYZ","VECC","1.0"
"UAAA","VHHH","8.0"
"RCTP","EDDF","3.0"
"VIDP","RJTT","3.0"
"EGJJ","EGSS","1.0"
"SBGL","LFPG","1.0"
"OTHH","VMMC","2.0"
"EIDW","EDDK","7.0"
"EGLL","EDDL","7.0"
"SAEZ","LFPG","2.0"
"VIDP","LOWW","1.0"
"YMML","ZGGG","1.0"
"VOMM","OMDB","2.0"
"UUWW","LSGG","2.0"
"EDDN","LEMH","1.0"
"EDDH","LOWL","1.0"
"KCMI","CYUL","1.0"
"RCTP","ESSA","1.0"
"CYHM","61OH","1.0"
"PANC","VHHH","72.0"
"PANC","RJBB","23.0"
"EBLG","EDGE","3.0"
"ENBR","EPWA","3.0"
"EGNR","LFBO","6.0"
"KJFK","LIRF","7.0"
"20II","EGSS","1.0"
"LSGG","EGLL","13.0"
"VHHH","RKRN","1.0"
"ZGSZ","RPLC","4.0"
"LKPR","LTBW","2.0"
"LTBA","EFHK","2.0"
"CYYZ","78MI","8.0"
"EBBR","EGLL","2.0"
"ESSB","UUWW","1.0"
"EVRA","EDLN","1.0"
"KLAX","LFPG","5.0"
"LEMD","EKKA","1.0"
"UUWW","EDDK","3.0"
"EDTD","LSZI","1.0"
"ENGM","EPRJ","1.0"
"CYYZ","KONZ","1.0"
"EKCH","SPOL","1.0"
"VHHH","OMAM","1.0"
"LSGC","EBOS","1.0"
"SKBO","KMIA","57.0"
"LIME","EGSS","1.0"
"RCTP","VMMC","6.0"
"LFHE","EDDV","1.0"
"EHAM","EDDP","12.0"
"CYUL","LFPG","10.0"
"EPWA","EDDK","5.0"
"GMMN","RKSI","2.0"
"EDHL","KCLE","1.0"
"RCTP","RJFF","8.0"
"EDDL","EIDW","3.0"
"LIME","EDDN","4.0"
"EGLF","EDTB","1.0"
"SBKP","ELLX","2.0"
"KMIA","LTBA","1.0"
"EGSS","LRSB","1.0"
"OTHH","LEZG","4.0"
"EPWA","EKCH","1.0"
"YMML","WSSS","1.0"
"KALB","CYUL","1.0"
"KMIA","EDDP","1.0"
"ESGG","EGLL","2.0"
"LROP","UAAA","1.0"
"WSSS","OEDF","1.0"
"EDDF","EHRD","1.0"
"EFHK","VIDP","1.0"
"EKRK","ENSN","1.0"
