"Source","Target","flights_count"
"ULLI","LIRF","14"
"EHEH","EGPH","3"
"EBCI","LROP","16"
"LEMD","EGBB","8"
"LTFJ","LSZH","10"
"EIDW","ESSA","10"
"LIRP","EKCH","2"
"EKBI","EDDF","6"
"EPWA","LFHN","3"
"LIMC","EDDF","37"
"EGPH","EDDT","7"
"LFPO","LEBL","77"
"UKBB","EDDM","15"
"OMDB","RKSI","12"
"LFPG","VTBS","12"
"EGSS","LIPM","5"
"VOMM","VTBD","6"
"OERK","RPLL","11"
"LEBL","EDBL","1"
"ULLI","EGLL","6"
"LFPG","EDDK","21"
"EGLL","CYHU","2"
"PANC","RJTK","3"
"OMDB","EDAM","3"
"LKPR","EKVD","2"
"EDFH","LGSA","1"
"LKPR","EBCI","7"
"LFBD","EGAA","1"
"EGTR","LFPB","1"
"EGTK","LEBL","1"
"LSGG","EDDM","36"
"EFTU","EBLG","4"
"RJFF","ZBAA","1"
"EKBI","EHLE","1"
"EPWA","EDDV","10"
"LFBD","EGKR","1"
"KLAX","MMSM","2"
"EGPH","OMDB","5"
"ZBAA","RJBB","2"
"KEWR","EDDL","5"
"FAGC","GOBD","2"
"EPPO","EGCN","3"
"FAGC","EHBK","1"
"LTBA","EYVI","2"
"LEMD","EGLF","4"
"LPMA","EGAC","1"
"EGKK","LKRY","1"
"LHBP","LEMD","11"
"EDDP","EGGW","6"
"LSZH","VABB","6"
"ELLX","SBGR","3"
"LKTB","EDFM","1"
"EGAA","EGNS","1"
"EPWA","ESSC","1"
"LTFJ","EBMB","3"
"LYBE","UUWW","1"
"EBMB","LGAV","1"
"EDDK","LEMG","2"
"RKPK","VMMC","1"
"LTAC","EGKK","1"
"UUWW","LIPU","1"
"EPWA","LIPV","1"
"CDH6","KERI","1"
"EIDW","EGJB","1"
"EPGD","EFHK","2"
"LEAL","ESOW","1"
"EBCI","LIPO","1"
"CAM3","KBFI","1"
"LHBP","EGKR","1"
"RKSI","OTBH","1"
"ELLX","LEZG","3"
"CPS2","NY17","1"
"OTBD","EBBR","1"
"LYBE","EBMB","1"
"SBGR","SADF","1"
"OTBD","VTBS","1"
"KLDJ","LPPT","2"
"LFLL","LEAL","1"
"EGAA","EHAM","5"
"LZIB","LFPO","2"
"ESSA","EDDL","22"
"RPLL","KJFK","7"
"LEMD","LFPO","76"
"KORL","CEF4","1"
"UKBB","EBMB","6"
"CYVR","KORD","23"
"LOWS","EGKK","10"
"DAAG","LFPO","45"
"EGNX","71KY","3"
"LIME","EDDF","7"
"BIKF","EBLG","3"
"EGGD","EDCS","1"
"EGGW","LROP","29"
"EDDV","LGIR","1"
"EDDS","LPFR","5"
"EVRA","LFPG","12"
"EDDL","LIRF","18"
"EGKK","ENSI","3"
"EKCH","EGSS","21"
"LDZA","OTBD","4"
"EGNX","EGJJ","5"
"RJTT","LFPG","22"
"EHAM","LOWG","7"
"EDDM","RJAK","3"
"BIKF","LSZH","7"
"LEMG","LOWG","1"
"LSGL","LFGB","1"
"MA43","EIDW","2"
"CYYT","LPPT","1"
"CYYZ","RKSI","10"
"EGKK","LEJR","3"
"LPAR","LFBO","2"
"EDLV","LIBD","2"
"LEBL","ESSA","20"
"LSZR","LFPB","1"
"OMRK","EPWA","3"
"FALA","UUWW","1"
"KORD","ZBAA","1"
"LFPG","KOPF","11"
"UUBW","LKSN","3"
"LIRP","ENSI","1"
"EGBB","LFLS","3"
"UGTB","EVRA","1"
"KBOS","EIDW","3"
"RCTP","ZBAA","2"
"KSUU","RJTJ","3"
"EGLL","LEBL","54"
"TXKF","KTEB","4"
"EDDM","KDWH","1"
"GGOV","GOBD","1"
"KTEB","EDDF","1"
"EDFH","EKFS","1"
"VOMM","WSAT","1"
"KMSS","CNV9","1"
"UUWW","LETO","1"
"EGGP","EINN","1"
"UUDD","LBSB","1"
"LIRF","CYUL","2"
"EPPR","UKBB","1"
"LEMG","EPMO","2"
"LPFR","LFML","1"
"ELLX","KDFW","1"
"EPWR","LPPT","1"
"EBMB","KSWF","1"
"EGSS","LGAV","11"
"VOMM","OMSJ","13"
"EKCH","ENZV","6"
"LPAR","KEWR","3"
"EDDL","LPFR","10"
"LPPT","LOWW","16"
"OMDB","VIDP","86"
"VOBL","WMKK","25"
"NZAA","OMDB","11"
"YSSY","KHHR","10"
"CYYC","KSDL","5"
"LEMD","EBBR","33"
"LYBE","LOLW","1"
"EGSS","LEJR","4"
"CYYZ","TBPB","11"
"EDDF","RKSI","36"
"LOWW","LIME","4"
"EKAH","EDDM","2"
"RCTP","LIRF","3"
"ENGM","UUEE","13"
"LFOK","EGCN","1"
"KSFO","LFPO","3"
"LKPR","LEBL","17"
"LIRA","EPGL","1"
"OMDB","USSK","2"
"EHEH","LFQQ","1"
"LIRF","KDFW","5"
"EIBA","EGLC","1"
"CYYZ","KRDU","13"
"EGLF","LHBP","1"
"EDDM","KORD","19"
"UUWW","UAAA","3"
"KIAD","CYUL","9"
"EPWR","EGCC","3"
"LBWN","LOWW","8"
"EICK","EGGP","5"
"OMAA","EHAM","2"
"LFPG","LIDC","5"
"EDDL","VTBS","4"
"LIPH","LKPR","1"
"EDLV","EGPH","3"
"ESSB","EBBR","7"
"LEBL","KLAX","1"
"CYHU","KIND","1"
"OTBD","EDDT","2"
"LEMD","LIRU","5"
"LPAR","EDDK","1"
"EGJJ","LEMG","1"
"LSGS","EGKB","1"
"EGNM","LHBP","2"
"ESKX","LEMG","1"
"UUBW","UGTB","1"
"CYYC","71KY","2"
"TXKF","KHPN","1"
"EPWA","EGGP","3"
"EGGW","UUWW","3"
"EDLN","EPKT","1"
"EPWA","EGBB","2"
"LKPR","LFLL","1"
"LICJ","LEMD","2"
"EDDS","LEMD","4"
"EGMD","LFLB","1"
"LJLJ","LFPG","2"
"EGSS","EPBY","1"
"EBCI","LIDH","1"
"KX07","CNR2","1"
"LSZH","FATA","2"
"OTHH","KHHR","2"
"EFLA","EETU","1"
"OMDB","WSAT","3"
"EDDH","LHTM","1"
"KONT","RCDI","1"
"EFHF","EEKE","1"
"LZIB","EBKT","1"
"OTBD","CYUL","1"
"LEMD","EGCC","9"
"LSZH","EGNH","1"
"LSZH","UKBB","6"
"LIMC","LEAL","3"
"LEZG","OETH","2"
"OMDB","LKKL","4"
"ENGM","EGSS","13"
"LYBE","LIRF","6"
"SUMU","SADF","4"
"LICJ","LFMY","1"
"RJBB","YSSY","8"
"VTBD","VABB","4"
"EPGD","ENJB","1"
"LHBP","LLBG","3"
"UUWW","EBBR","1"
"RJFF","WIDD","1"
"LEZL","LFPO","13"
"EGKK","EDDM","20"
"LSGG","EFHK","5"
"LGAV","LEBL","4"
"KNGU","EDFH","1"
"LFAT","EBZR","1"
"EBMB","LKKL","2"
"EGLL","LKPS","1"
"ZBAA","KIAD","2"
"LOWW","LHBP","8"
"LTFJ","LFPO","12"
"LTBA","ENKJ","5"
"KSLC","CYVR","1"
"EBBR","LEBB","3"
"LTBA","LOWS","3"
"LFPB","EGJJ","2"
"ETNG","EBLG","1"
"EDDM","LFRS","3"
"EPWA","EFHK","13"
"VOBL","OERK","2"
"BIKF","EYVI","1"
"LOWW","DAAG","2"
"EDDH","LIML","2"
"LFPG","UUWW","1"
"EDPK","LOWZ","1"
"CYYC","KBCT","1"
"EHAM","LGIR","4"
"CYYZ","LLHZ","1"
"ESMS","EBLG","5"
"EDDN","LIMC","1"
"LKPR","LFFI","1"
"FABA","VHHH","2"
"CYOW","KW32","2"
"LIQS","EDDH","1"
"LFSG","KTEB","1"
"EGLL","OMAM","1"
"OTBD","KOPF","1"
"YSSY","OMAA","1"
"EGCC","OMAD","1"
"NTAA","RJBB","1"
"KORD","EGPK","1"
"VABB","GOBD","1"
"EBBR","LFRD","1"
"LIMC","EYVI","1"
"LFAW","EDFM","1"
"EDFE","LSZR","1"
"LBSF","EDDK","1"
"FL59","CYYZ","1"
"EETN","EPGD","1"
"EPGD","EGNM","1"
"KJFK","UTTT","1"
"EPWA","EYVI","1"
"UUDD","LEBL","11"
"NZAA","YSSY","107"
"EDDF","K9X1","4"
"LIMC","LSZH","23"
"KORD","EGLL","59"
"ZGSZ","RKSS","5"
"LFPG","CYHU","14"
"EKCH","ENKJ","56"
"LOWW","KIAD","6"
"EDXW","LSZH","3"
"EGLL","KCLT","11"
"ESSA","EGLL","80"
"RKTU","RCTP","2"
"VHHH","EDDK","1"
"EKCH","EPWR","5"
"TVSA","TBPB","2"
"ZGSZ","EFHK","1"
"KLAX","OTHH","3"
"OTHH","LFPG","14"
"LIRF","EGCC","6"
"EDDB","LKNA","1"
"EHAM","LFLL","15"
"LSZH","KLDJ","6"
"CYYZ","VHSK","4"
"EDDF","LIMC","43"
"EPMO","EGSS","26"
"EGAC","EHAM","5"
"EGLF","LSZH","2"
"LROP","EGGP","6"
"EPWR","EHEH","4"
"NZAA","SAEZ","4"
"EPWA","KJFK","6"
"LFPB","LTFJ","1"
"LIMC","ULLP","2"
"LFQB","EDLP","1"
"LEMD","LFFI","11"
"VAJJ","UUEE","1"
"LEBB","LFPB","1"
"EDLW","LBWV","2"
"LKPM","EDFB","1"
"LEMG","EDDK","4"
"LFBD","LIMC","6"
"LEBL","LIML","1"
"CNV9","KHWO","1"
"LDZA","LKHV","1"
"FABA","OMAA","1"
"LOWW","CYYZ","5"
"EIWT","EPWR","1"
"LKSK","LFCS","1"
"LGIR","LOWW","2"
"EBLG","EHBK","1"
"EHAM","LKHV","1"
"CYYZ","K6G4","2"
"EPKK","LOWW","1"
"LIRP","LPAR","1"
"EDDW","LPFR","3"
"OTBD","EPWA","2"
"EIDW","EGTE","1"
"LTBA","HLLM","2"
"EPWR","LICJ","1"
"CYUL","NK87","1"
"ELLX","EGPK","1"
"FAOR","EBMB","1"
"ENGM","KJFK","1"
"LICZ","LMML","2"
"LCLK","EGBB","1"
"LHBP","LTBA","1"
"LETO","LSGG","1"
"OMDB","ULLP","4"
"KPHX","CYBW","1"
"LSGG","LFAV","1"
"EDDV","UKKK","2"
"EYVI","EGSS","1"
"EDDN","LR80","1"
"KORD","OMAA","1"
"UUDD","LGIR","1"
"LIPR","UUWW","1"
"EDDL","LMML","1"
"UUMO","UKKT","1"
"OBBI","LSZH","1"
"LFAT","EGKB","1"
"KHPN","CYOW","1"
"LEMD","SUGA","1"
"KMFE","MMMX","1"
"ESGG","EDDG","1"
"EDKB","LIRZ","1"
"EICK","EGSS","21"
"CYYZ","KHHR","17"
"ESSA","ENKJ","78"
"VAJJ","OMDB","17"
"OBBI","OERK","29"
"EPGD","EDDF","3"
"SBGR","MA63","1"
"EDDF","LIPU","15"
"CYYZ","KDWH","7"
"LHBP","EPWA","14"
"LKVO","LEMG","5"
"EGBB","OMDB","14"
"LROP","EDDB","9"
"LEMD","UKBB","7"
"RPLL","YSSY","21"
"UKKK","EDDW","2"
"KCMH","CYYZ","12"
"VHHH","YMML","11"
"LE85","KIAD","1"
"OMAA","WIII","2"
"LFPO","LKKL","3"
"MMMX","KDEN","6"
"LIML","EDDG","1"
"VIDP","EDAM","5"
"EDAQ","UKBB","1"
"LOLO","LIME","1"
"LIPZ","KJFK","7"
"RJOT","RCTP","4"
"EPMO","ESKN","5"
"UAAA","UUBW","7"
"EDMV","EPWR","1"
"EDDH","LPAR","6"
"LIBR","LSGG","1"
"LIMC","LTBW","13"
"UUWW","LKPR","2"
"8TX7","SBGR","4"
"EGSS","EIDW","34"
"EBBR","CYYZ","5"
"EHBK","EGNX","1"
"EHGG","LFJR","1"
"LFOB","LZIB","2"
"EGPH","LFBD","3"
"LEZG","LROP","2"
"LGRP","EHEH","1"
"EGGD","EDDK","4"
"EDDK","VHHH","2"
"CYYC","KIWA","2"
"LSZH","KTPA","1"
"RPLC","OMDB","7"
"OERK","WMKK","4"
"LFPB","EDDL","2"
"OEDF","RPLL","1"
"LFKF","EGLF","1"
"MMMX","KPHX","4"
"EDDL","EGLM","1"
"LEZL","EDTB","2"
"EIDW","LIPM","1"
"LEBB","EDLN","1"
"CYHM","KERI","1"
"EDTG","LSZH","1"
"EBBR","LMML","1"
"LSZR","EHAM","2"
"OTHH","LWSK","1"
"EDLV","LICP","1"
"YPPH","WIII","2"
"EHEH","LFML","1"
"LFRG","LEMG","1"
"EBBZ","LFFE","1"
"KLAX","ENKJ","1"
"EGWU","EBKT","1"
"LWSK","EDDB","1"
"EBBR","VTBS","2"
"RPLL","UUEE","1"
"KIAH","OMDB","1"
"LKPR","EGFF","1"
"LLBG","VABB","1"
"LEBL","OTBH","1"
"EGGW","WMSA","1"
"LJLJ","LWSK","1"
"GVNP","LFPG","1"
"EPWR","UKKT","1"
"RCTP","OMDW","1"
"EBBR","EDAW","1"
"EKRK","EDDS","1"
"ESSA","LGTP","1"
"LICZ","EDDS","1"
"ELLX","LSZH","20"
"LOWW","LSZR","3"
"LFLB","LSZH","1"
"LOWS","EDDK","9"
"EDDH","EBBR","4"
"EGBB","EDDM","17"
"EDDT","EGLL","63"
"EDDK","ESSA","8"
"CYYC","KORD","19"
"LPFR","EGMC","14"
"LEMG","LSGG","13"
"EIDW","LSZH","21"
"EPGD","ESSA","1"
"LIRF","VTBS","3"
"EKCH","LEAL","11"
"KPSP","CYYC","26"
"EDDL","LTBW","17"
"ZBAA","OMDB","3"
"EDDT","LGIR","3"
"EKCH","KSFO","7"
"FAGC","KJFK","4"
"LFBD","LOWW","2"
"EFHK","KHHR","2"
"KEWR","CYYC","6"
"LEMG","ESGG","12"
"LFMH","LEMD","1"
"CYYC","KBNA","2"
"RJBB","RCNN","2"
"KORL","CYYZ","7"
"LFPG","BIKF","8"
"LFLY","EBMB","1"
"LEBL","LIMJ","3"
"KORD","OTHH","4"
"LICJ","LFLL","1"
"LFPB","SBRJ","1"
"EGNM","LSGG","2"
"VABB","WIDD","2"
"EIWF","EHGG","1"
"EGNX","EKBI","1"
"EDDF","LIAT","2"
"LFMN","LEMD","1"
"EDMO","LEMD","1"
"EGBP","EGJB","1"
"WBKK","RCDI","1"
"OMDW","EGVN","2"
"KSEA","EGKK","4"
"UAAA","VHHH","3"
"EKBI","EPWA","2"
"EDAM","LLBG","1"
"LIBD","LFPG","2"
"EGPH","LFBO","2"
"LFPG","EGAA","4"
"KORD","RCTP","4"
"UUEE","UTTT","4"
"EBMB","EDDT","3"
"KSEA","RKSS","1"
"KBJC","CYYC","1"
"EDDT","LPPT","7"
"LTFJ","VABB","1"
"BKPR","LJLJ","1"
"EPWA","LEMG","2"
"LKKL","EBLG","1"
"LJLJ","LOWW","2"
"EPPR","EKCH","1"
"ELLX","UUWW","1"
"CYYZ","KHOU","1"
"EDDB","EIWT","3"
"LEBB","EIDW","1"
"LLBG","KTEB","1"
"LZIB","EDDB","1"
"ZBAA","RJAK","1"
"LL59","LTFJ","1"
"LOWW","KMIA","1"
"LSMP","LFMP","1"
"LIMC","EBAW","1"
"LEAL","LOWW","1"
"EGGW","LEGE","1"
"KHPN","EGKK","1"
"LSZH","EGLM","1"
"EGCC","EKAH","1"
"EDDV","BIKF","1"
"EKCH","EPWA","31"
"KLAX","LIMC","3"
"VHHH","VIDP","12"
"LEMD","LTBW","13"
"ENGM","EDAM","1"
"WMKK","RJAK","4"
"EHRD","LOIR","3"
"RJFF","VTBS","2"
"EGLL","KLAS","14"
"OMSJ","LGAV","1"
"EGGW","KLGB","1"
"LIMC","LFBD","6"
"LIPZ","EKCH","9"
"OMDB","NZAA","11"
"KORD","CEF4","3"
"ESSA","EDDF","44"
"LIME","ESGG","2"
"LIME","EDDK","19"
"MMMX","LEMD","20"
"EDKA","EBKH","1"
"KPHL","CZBA","1"
"UKKK","LIME","4"
"GOBD","GGOV","4"
"EGSS","EVRA","13"
"EDDT","LTFJ","7"
"KIAD","EDDM","13"
"LROP","EBMB","8"
"KJFK","LPAR","5"
"LOWW","KOPF","2"
"LFBD","LPAR","7"
"ELLX","LIPU","1"
"LFPB","EGGW","7"
"OMDB","KOWD","1"
"OTHH","EGPH","5"
"EGLL","KSAN","7"
"LOWI","LSZH","1"
"CYYZ","SC08","1"
"GOBD","SBGR","1"
"LFPG","LIDU","1"
"LEBL","EVRA","5"
"LFPG","EINN","4"
"LFPG","LLBG","7"
"LPPT","ENGM","2"
"LEZL","EKEB","1"
"ESMS","EKCH","2"
"EDDM","EYVI","1"
"EBBR","CYHU","4"
"LZPE","LKCO","1"
"EPGD","ENCN","1"
"RKSI","KPUJ","2"
"TLPC","TBPB","2"
"ESKX","LROP","1"
"ESSA","EDDV","1"
"LLBG","LEMD","4"
"OMDM","OBBI","1"
"EGKB","EDDW","1"
"LSGG","UKKK","1"
"VABB","OTBD","2"
"LTBA","CYHU","1"
"EBMB","LFBO","1"
"EIDW","EHRD","1"
"LIEO","LEMD","1"
"EGNS","EGCN","1"
"LFML","EPMO","1"
"ELLX","LKKL","2"
"EHEH","EGVN","1"
"KEWR","CYHZ","1"
"CYYZ","KFRG","1"
"LFOT","EITM","1"
"EDDK","LSZC","1"
"KORD","CYHZ","1"
"EGSS","EDFM","1"
"EYVI","LIPS","1"
"YMML","WIII","1"
"LSZH","EDGB","1"
"EGKK","LTBU","1"
"EDMO","LSZJ","1"
"LIPA","ENVA","1"
"7PS7","EGLL","1"
"LLBG","LBBG","1"
"EDDS","LOLW","2"
"LIED","LFPC","1"
"KSAN","EGLF","1"
"EGLF","EIWT","1"
"KPHL","EDDF","7"
"EGLL","RKSI","19"
"EGLL","UUDD","14"
"EPWA","EHAM","34"
"EFHK","LTBW","5"
"LICC","LSZH","2"
"LELH","EGMC","2"
"EGGD","LEAL","18"
"EKCH","EDDT","24"
"EHAM","KFTY","5"
"ZBAA","RJFF","2"
"LSZH","EPLE","1"
"LTBA","OERK","7"
"LOWW","LGSA","3"
"EDDF","ULLP","8"
"EGPH","EINN","6"
"EGKK","ENGM","7"
"EDDB","EYVI","1"
"LROP","OLBA","3"
"DAAG","LFBD","3"
"LKPR","UUEE","37"
"KPHL","EGLL","23"
"EHAM","CYVR","7"
"EDTD","LSZA","2"
"EBCI","LTFJ","14"
"LIMC","UKKK","3"
"KSEA","VHSK","1"
"CYYJ","1OR4","1"
"KPDX","CYVR","7"
"EDDH","LPMA","1"
"LFPB","UUEE","1"
"LKPR","UUWW","7"
"LIBD","EVRA","2"
"SUGA","SBGR","3"
"EDDS","LDSP","3"
"UUEE","UGTB","1"
"VMMC","KHHR","2"
"KLGB","RCSS","1"
"WIII","ZGSZ","1"
"LEAL","LIME","2"
"EBCI","LMML","1"
"KSDL","CYXE","1"
"ZGSZ","LIRF","1"
"LFMK","EIDW","2"
"TBPB","KMIA","1"
"OLBA","EKCH","4"
"UUDD","OTBK","1"
"LPPT","LFFI","4"
"LROP","LLBG","4"
"LHBP","UKKT","2"
"LKPR","LIRU","2"
"EDDL","LDZA","2"
"LMML","EBMB","1"
"LLBG","LBSF","1"
"LSZH","EGPH","3"
"RKPK","RJAK","2"
"VAPO","OMDB","1"
"KAUS","TBPB","1"
"FABA","VHSK","1"
"YMML","LEBL","1"
"LPFR","EGJJ","1"
"EHEH","LFMY","2"
"KLGB","MMTJ","2"
"LFPB","EGCC","1"
"EDDH","LEAL","2"
"LSZR","EDTY","1"
"PANC","CYYC","1"
"UUWW","UTTT","1"
"EGCC","EDLW","1"
"EHEH","LHTM","1"
"EDLW","EPLE","1"
"EIWT","LPAR","1"
"WMKK","RJAH","1"
"LSZH","LIMJ","1"
"LIRF","EDDS","7"
"YBBN","CYVR","7"
"OLBA","LIRF","11"
"LFPG","OBBI","7"
"LFML","EGTE","1"
"EGKK","LIPO","13"
"LTAC","UKKK","1"
"LFPO","LTFJ","13"
"EDDM","LEMD","62"
"LFPG","EGNP","4"
"NZAA","YBCG","15"
"LEBL","LPPT","31"
"CYUL","KMCO","1"
"MMTJ","KCXL","1"
"EHAM","VIDP","14"
"EDDV","EKCH","23"
"RCTP","RKTU","7"
"UKBB","KJFK","3"
"EBBR","EDDB","8"
"EGSS","LBSF","2"
"KIAD","EGLL","42"
"LTBA","LHBP","12"
"OMAA","EBMB","1"
"EDDH","EPWA","2"
"LFRS","EKCH","4"
"LFNR","EDDF","4"
"LFAT","EGMC","1"
"OTHH","LTBW","3"
"EGGP","LIPU","1"
"EIDW","EGSS","56"
"EIDW","KJFK","21"
"ZBAA","RCTP","4"
"LDZA","LHBP","1"
"LKKB","LOWW","1"
"LHBP","LIMC","13"
"EGMC","EKCH","4"
"EDDM","RJTK","2"
"EGKK","LIRQ","6"
"LIPH","EDDS","1"
"BIKF","ESSA","9"
"VAJJ","EDDK","1"
"EPKT","LPAR","1"
"LIPH","EDRY","1"
"SBGR","SLET","1"
"ULLI","LMML","1"
"CYHM","0OI4","1"
"KORD","VIDP","6"
"LSZH","BIKF","7"
"VHHH","EFHK","5"
"EBLG","KJFK","7"
"EBAW","EDWH","1"
"EBOS","LEAL","4"
"LIRP","LFPO","2"
"EDDC","EPBC","1"
"EDDM","OETH","1"
"LPMA","EDDL","3"
"OMAA","EVRA","2"
"VHHH","RKPK","3"
"UUWW","EBMB","1"
"ESSA","OMDB","7"
"EDAM","LPMA","1"
"EDDV","LFLC","1"
"ESSA","KJFK","3"
"EPWA","ENGM","6"
"EDDM","CYYT","1"
"LIMF","ESGG","1"
"EPKT","UKKK","1"
"EBBR","LEJR","1"
"EBBR","LGRP","1"
"RJTT","WIII","1"
"EDDP","LROP","2"
"OETH","OMSJ","1"
"LILB","EDMA","1"
"EIDW","EGHI","2"
"LFAT","EGMD","1"
"LROP","LICJ","2"
"EPWA","LICA","1"
"LFOB","EPKK","1"
"KPHL","SUMU","1"
"LHPR","LOWW","1"
"KBDL","EIWT","1"
"LTFE","EGKK","2"
"LIBD","EPWA","2"
"LKPR","EDDV","1"
"EGLL","EDDB","1"
"EGPH","ENGM","3"
"KTEB","EDDH","1"
"KLAX","CYXX","1"
"SBBR","KPHL","1"
"EGNS","EGAC","1"
"LICC","LFPG","1"
"LJBL","LOKW","1"
"LFBD","LIPS","1"
"KADW","EDDS","1"
"EFHK","EITM","1"
"EDFE","EGTK","1"
"EGLL","LLSD","1"
"EGGW","LIRP","1"
"LTBA","LSZH","14"
"71KY","LFPG","2"
"EDDF","EKVD","5"
"EKCH","LEMG","25"
"RJFF","RCTP","32"
"EDDW","LFBO","4"
"VOMM","EDDF","7"
"LOWW","RKSI","4"
"EHAM","LKKL","16"
"OTHH","LEMD","12"
"EGPH","LKPR","3"
"LPPT","EGKK","22"
"YSSY","VHHH","19"
"LFML","LIRF","13"
"KSFO","LSZH","7"
"LOWS","EDDL","3"
"KDCA","CYOW","11"
"ULLI","EDDF","14"
"EBLG","EGSS","4"
"LICZ","LERT","1"
"VHHH","KSFO","13"
"EDAM","LHBP","3"
"LEZL","LIME","7"
"EGCN","EGJJ","1"
"KBOS","LPAR","3"
"RPLC","RKPK","1"
"KMCI","CYYC","1"
"UTTT","USSK","1"
"KJFK","VMMC","1"
"EBCI","LFMP","3"
"KDFW","CYUL","10"
"EGPH","LIRA","3"
"UAAR","EDDF","1"
"CYYZ","EBMB","4"
"EBBR","LFMY","4"
"LFPB","EGNP","2"
"SBGR","KLAX","1"
"LROP","LEZG","2"
"LFLL","OERK","1"
"EVRA","ENVA","2"
"EGAA","EPKM","1"
"LEBL","KFTY","1"
"LPMA","LSZH","2"
"LFOZ","ELLX","1"
"OMDW","VIDP","1"
"CYXE","KSGS","4"
"LIEO","EHAM","3"
"LMML","LIML","1"
"EPWA","EDOQ","1"
"LIML","EBLG","2"
"UKBB","EGLL","5"
"OMAA","KORD","1"
"LFPN","EDDK","1"
"LDPL","EDDS","1"
"EGJB","EGCN","1"
"ZBAA","LEBL","1"
"EHAM","LICC","2"
"KBOS","RJAK","1"
"EGCC","LOIR","3"
"KEWR","EISP","1"
"LSGG","ULLP","1"
"EINN","ENGM","1"
"OTHH","UAAA","1"
"SAAR","SBRJ","1"
"UUEE","OMDM","1"
"EVRA","ENRY","1"
"LIRA","EDFM","1"
"EGSS","LFNX","1"
"LJMB","LOWW","1"
"EGLF","EBAW","1"
"UUEE","ZBAA","3"
"CYYZ","KMCF","4"
"EBMB","EGLL","3"
"ENGM","ESSA","116"
"EGBW","EIRT","1"
"LFPG","EDDL","26"
"UAAA","UKBB","11"
"EHAM","KJFK","41"
"OMSJ","VOBL","8"
"MMMX","UT13","1"
"LPPT","EBBR","16"
"LFPG","LTFJ","7"
"OMDB","VHSK","12"
"71KY","EGNX","4"
"EDDK","LEAL","3"
"MMTJ","KRIR","5"
"LSZH","OLBA","2"
"LTBA","RCTP","5"
"LSZH","WMKJ","1"
"VOBL","WSAP","10"
"YBBN","KLAX","9"
"EETN","EDDT","1"
"UKBB","EGKK","12"
"RJBB","OMDB","7"
"LIML","LTBS","1"
"EGCC","LIBR","2"
"EBLG","OTHH","9"
"LEBL","LIDC","7"
"CYVR","VHHH","9"
"EDLV","LEAL","5"
"LIPZ","LOWW","23"
"LPFR","LEBL","2"
"LTBK","LCEN","2"
"GMTT","EGKB","1"
"LEBL","LFBO","2"
"EGBB","EPGD","1"
"LFOT","EGNX","1"
"UUWW","LTFJ","8"
"EDMO","EGLF","1"
"LIPS","EDDK","1"
"CYXE","KSDL","1"
"GOBD","LSGG","1"
"LOLO","EDAM","1"
"EDAQ","EGGW","3"
"KFLL","CYYC","1"
"EBCI","LEMD","6"
"OTBH","EDRN","1"
"ZGSZ","LOWW","2"
"KMDW","CYUL","1"
"EDAM","LIRA","2"
"UKBB","EPWS","1"
"EBBR","LLBG","2"
"LKPR","EITM","1"
"ZGSZ","YSSY","2"
"CEF4","KSAN","1"
"EDLW","EPWR","1"
"EDDP","LFMY","1"
"LKPR","LFNR","1"
"VABB","VTBD","1"
"LIPA","OTBH","2"
"LIPZ","UUWW","1"
"EGNS","LEAP","1"
"UGTB","UUBW","1"
"KIAD","ESGG","1"
"LFOT","EBCI","1"
"LSGG","LDSR","3"
"UUEE","LFHN","1"
"CYTZ","KTEB","1"
"LKPR","OLBA","1"
"UKBB","EYVK","1"
"EDNX","LKNA","1"
"KBOS","BIKF","1"
"EIDW","EGKR","2"
"KBUR","CYVR","1"
"LIRP","EKVD","1"
"EGBB","EPKM","1"
"EGLF","LFEB","1"
"LWSK","EDLW","1"
"EGMA","EDDS","1"
"LFLP","EDAM","1"
"LFPB","LEBB","1"
"RKSI","WMKK","40"
"EGLL","OMDB","61"
"CYVR","RPLL","7"
"EDDF","LFMY","5"
"EKCH","EHAM","67"
"EGSS","LFMK","7"
"LSZH","LEBB","1"
"LSZH","FAGM","3"
"LDZA","OMDB","6"
"LJLJ","LFBD","1"
"EGCN","LFLY","1"
"CYYJ","KSEA","25"
"MMMX","KGHG","2"
"LTFJ","EDDV","6"
"LPAR","EDDT","1"
"KTEB","CYYZ","17"
"RJTT","VHHH","9"
"EDDP","LMML","1"
"EDDH","LEMD","13"
"KPHL","LEBL","7"
"RCTP","VHHH","118"
"EETN","ESSA","33"
"EDDL","LGAV","11"
"EGJB","EGPH","2"
"LEBL","UUDD","10"
"EGHH","EDDM","1"
"DAAG","LSGG","4"
"CYQG","KCLT","1"
"LEMD","EGGD","8"
"UUBW","UAAA","7"
"EDLW","EGSS","7"
"UKBB","OTBD","2"
"LOWS","EDTX","2"
"EPMO","EINN","2"
"LSGG","LIML","18"
"LGIR","EVRA","2"
"UKBB","OMDB","15"
"EGSS","EIKN","10"
"EGTF","LFPB","1"
"LOWW","EDFH","2"
"LIBD","EDTB","2"
"EBBR","LFHN","4"
"EDDB","LOWS","5"
"GOOY","ETAR","1"
"KEWR","CYUL","31"
"EBMB","LFMP","1"
"EGLL","WSAP","6"
"LEAL","EGGP","6"
"GOBD","OMDB","4"
"LIRF","ENKJ","5"
"ESKN","EPGD","6"
"KPHL","EIWT","6"
"EBMB","LLBG","1"
"YPPH","WIDD","12"
