"Source","Target","flights_count"
"WSSS","RKSI","22"
"EDAZ","LSZA","1"
"LIRQ","LEBL","3"
"ESSA","LIRF","1"
"LSZH","MMUN","1"
"EVRA","EGKR","1"
"WBSB","OMDW","1"
"LFMN","LIMB","1"
"EINN","EGNX","4"
"KMIA","EIDW","1"
"EBOS","OTHH","2"
"EPMO","LIPE","2"
"LYBE","LOWL","3"
"TLPC","TJAB","2"
"EGPF","EHAM","3"
"LIRA","LTBA","1"
"VVTS","UUEE","4"
"EBBR","EGGD","1"
"MPMG","KFXE","2"
"VABB","YSSY","2"
"OMDB","UKKK","1"
"LFBD","EGKK","1"
"LEAL","ESSA","8"
"KMCF","CYOW","1"
"31II","RJAA","1"
"LEVX","LPPR","1"
"EDLP","LSGG","1"
"TBPB","KTEB","1"
"LYBE","ESKN","2"
"EDLW","EPGD","2"
"LIME","EPMO","2"
"VGZR","OKBK","4"
"EDTF","LSZF","1"
"EBCI","LFLI","1"
"LLBG","UUWW","3"
"DAAG","LFLY","2"
"EVRA","EBBR","1"
"EDLV","LEAL","1"
"EHAM","EBKT","1"
"UUDD","EPWR","1"
"LEMG","LFHH","1"
"LFPB","OTBD","1"
"K92F","CYPG","1"
"KBFD","CYYZ","1"
"MMUN","FD38","1"
"EGLF","LFMV","1"
"LFST","EDTY","1"
"LFPG","LIMC","33"
"LPPT","SBGR","9"
"LSZH","EGLL","16"
"KONT","MMTJ","5"
"LOWW","LEBL","8"
"EDFH","UUWW","6"
"EHEH","LYSM","1"
"EDDF","EHAM","26"
"LSZC","EDTO","1"
"EKCH","EHAM","15"
"MMUN","02XS","1"
"EPWA","LDZA","5"
"LEZG","CYYZ","2"
"ZGGG","RKSI","6"
"EPWA","LSGG","9"
"OMDB","WSSS","16"
"RJTT","VIDD","1"
"EGSS","EPGD","3"
"ELLX","ENGM","2"
"EGNX","LFPG","4"
"EGLF","EDDM","2"
"KMIA","SABE","1"
"ELLX","LSZA","1"
"LZIB","LKPR","6"
"EGCC","LFOV","1"
"LIEO","EDDV","1"
"LTFJ","LFLS","1"
"MYGW","KTMB","1"
"RKSI","RJFF","2"
"EDDP","LFKP","3"
"EDDE","EPGD","1"
"LTBA","LHBP","1"
"LIMC","UMMS","3"
"OBBI","GMMN","2"
"LKPR","EDDM","1"
"TXKF","KRDU","1"
"UUDD","EPWS","2"
"EBMB","LEPA","1"
"LOAN","LKNA","2"
"LTAF","EDDF","1"
"EGLL","KSPA","1"
"WI1C","YPPH","1"
"LOWG","LHSM","2"
"CYXX","KSDF","1"
"FAOR","EGCN","1"
"TJSJ","TLPL","1"
"LTFM","ZGGG","1"
"LIPZ","EBMB","1"
"8TX7","TJSJ","14"
"KSEA","EHRD","1"
"RKSI","CYYZ","2"
"OTHH","LGAV","5"
"LLBG","OMDB","24"
"EBLG","EIDW","5"
"EGSS","EIDW","16"
"KOPF","EGGW","1"
"EPWA","ESSA","8"
"RKSI","EDDF","12"
"LPPR","EBBR","5"
"EHBK","UUWW","1"
"MMUN","KMCF","1"
"WSSS","EDDF","10"
"LFPG","SKBO","3"
"LHBP","EGGW","7"
"EGSS","EDDF","9"
"UUDD","LOWW","11"
"EPWA","KORD","6"
"EDDP","EBMB","11"
"LFPB","KBOS","1"
"VGZR","OBBI","1"
"ULLI","EPWA","3"
"ELLX","EGLC","5"
"EBCI","LSGG","2"
"SADF","KGRF","1"
"ELLX","WMKK","6"
"VTBS","RKSI","8"
"LIPE","LSGG","1"
"LIME","LGAV","1"
"EGSS","EDDW","2"
"EDFH","SC40","5"
"UUEE","LJLJ","1"
"EGNX","EGJJ","4"
"KIAD","EIDW","1"
"LOWL","LIPX","1"
"LFPV","LOWI","1"
"LEMD","LFHC","4"
"EPGD","ESGG","5"
"EDDH","EHGG","1"
"LTFM","LPPR","1"
"OTHH","KSEA","4"
"KIAH","SKBO","1"
"LSZH","EKCH","6"
"KATL","EDFH","1"
"KOPF","TJIG","3"
"RK25","6AK5","1"
"LPPT","LFML","1"
"LSGG","LFML","2"
"LEZG","OERK","1"
"SEAS","MPMG","2"
"LIPE","EGLL","1"
"EPKK","OMDB","1"
"MMUN","LTFM","1"
"VIDP","RCTP","2"
"K29M","CGL2","1"
"WSSS","EDDP","1"
"LCPH","LLBG","1"
"EGNX","OH68","1"
"EPWA","LEBL","1"
"EDDL","LSZX","1"
"EKYT","ENGM","1"
"EBBR","LFMQ","1"
"LIPO","EDTD","1"
"LEIB","LFLI","1"
"EPKT","LEAL","1"
"EGSS","LGAV","1"
"CYHM","61OH","1"
"EGBB","ESMS","1"
"EPKT","LKTB","1"
"UTTT","UKBB","1"
"CYUL","KHPN","1"
"KSUU","RJTY","1"
"EIDW","LIRA","1"
"KLGA","CYYZ","1"
"LSZH","LEZL","1"
"EGHH","LFAT","1"
"EBLG","OMDB","5"
"LCEN","LTFJ","16"
"EBLG","LTFM","4"
"EDDS","EGLL","15"
"LROP","LTFM","12"
"EGCN","EPWA","2"
"KHWO","MYBS","3"
"LEAL","ESGG","3"
"TBPB","FABA","1"
"OMDB","VOBL","29"
"OMSJ","OEDR","5"
"LSZH","EFHK","6"
"YSSY","KSFO","7"
"LROP","ESKN","1"
"LIMC","EGLL","6"
"LZIB","LHBP","2"
"WSSS","VOMM","11"
"OLBA","OMSJ","6"
"EDDM","LGAV","14"
"MMUN","KDTW","9"
"ZUCK","VMMC","3"
"8TX7","EHAM","2"
"RCTP","CYVR","6"
"LGAV","EDDS","2"
"KORD","LFPG","11"
"LIRF","LTFM","7"
"EBMB","EDDH","3"
"OMSJ","WSSS","3"
"EVRA","ENJB","1"
"EIDW","EGAA","2"
"KEWR","EGLL","6"
"ENJB","EPGD","1"
"CZBB","WN51","2"
"LFBD","EDDB","2"
"EFHK","RJGG","2"
"LIRA","LFMN","3"
"ZGGG","RPLS","5"
"OERK","EINN","1"
"EGGW","EPPO","3"
"LZIB","EDDP","5"
"LIRA","KADW","1"
"EGCC","LFRB","1"
"KSFO","RJAK","4"
"LKTB","EGBB","2"
"KSEF","SKGY","1"
"OMDB","FARA","1"
"EDDL","LSZC","1"
"VHHH","OBBI","2"
"CYUL","LSZH","1"
"LTFJ","LFHI","1"
"LLBG","EDDL","1"
"CYHM","KHFY","1"
"LEPA","EBBR","1"
"LIML","LKTB","1"
"ESSA","LZTR","1"
"KBNA","MMUN","1"
"LEMD","EDDL","5"
"LIRA","EDDK","2"
"RJAA","6AK5","7"
"FA44","MYGW","1"
"EVRA","LIRA","1"
"EHAM","LIMF","1"
"LHBP","EDDL","4"
"LOWW","LFSA","1"
"LEPA","EGKK","4"
"MGGT","KFLL","7"
"KTMB","MYBS","10"
"EGNX","EBBR","8"
"GMMN","KJFK","7"
"OTHH","KPHL","2"
"LDZA","ESNZ","1"
"KDFW","RKSI","16"
"FAGM","EHAM","1"
"EYKA","EGGW","4"
"OMDW","LLBG","6"
"KMIA","EHBK","4"
"ENGM","OTHH","15"
"KIAH","RJTT","4"
"WSSS","KSFO","7"
"GBYD","LEBL","1"
"LJLJ","EDDP","1"
"KLAX","SBGR","2"
"LEMG","LROP","2"
"LEBL","EGCC","3"
"EDDK","LFHI","1"
"EDSB","LEAL","1"
"EKOD","LSZX","2"
"LEPA","EBAW","1"
"KLAX","LLBG","2"
"EIDW","EGFF","2"
"LFPB","EDFZ","1"
"ETAR","KVDF","1"
"CYYZ","KMSP","1"
"CYQG","OI82","1"
"LFST","LOWS","1"
"LEMD","MMUN","3"
"LLBG","LIMC","1"
"USSK","OMSJ","1"
"CYMX","KEYE","2"
"LFQA","EETN","1"
"KMDW","CYHU","1"
"LIRZ","EGKB","1"
"LLBG","LTAC","1"
"LLBG","LIRF","1"
"LEMG","LIML","3"
"LTBA","EGNX","5"
"OMDB","GMMN","8"
"LEMD","LPPT","42"
"UMMS","EFHK","4"
"LROP","EGSS","9"
"EHAM","EGLL","20"
"UKKK","EDLW","3"
"KTEB","CYUL","6"
"OMDW","VABB","2"
"RCTP","RPLS","16"
"EVRA","EHEH","1"
"LSZG","LFTW","1"
"EPWA","EDDF","21"
"EGLL","KCLT","7"
"LPPT","EGSS","1"
"KJFK","SKBO","17"
"VOBL","EDDP","6"
"MMUN","KMSP","19"
"OMDB","UUEE","7"
"EDDP","EGLL","2"
"LEPA","EHAM","7"
"EGKK","EGJJ","1"
"LIPE","LEPA","1"
"ENGM","EDDP","1"
"LFLL","LPPR","2"
"EHRD","EGAA","1"
"MGGT","KATL","7"
"LBWV","LOWW","2"
"OMDW","WMKK","2"
"EBBR","LFPG","3"
"OMDB","RJAA","1"
"LFPB","OMDW","3"
"UKBB","ENGM","2"
"OEDF","OLBA","1"
"OEDF","VGTJ","1"
"ESSP","ENTC","1"
"EDDL","LEIB","4"
"EDJA","LESB","1"
"OMDB","ESSA","4"
"UUWW","UMMS","3"
"OMDB","LBWN","1"
"LIMJ","LCLK","1"
"VTBS","VGZR","1"
"LFHC","LPPT","2"
"KMIA","TLPL","1"
"EPWA","EGKB","1"
"EGSS","EYKA","1"
"EIWF","EGBJ","1"
"LFML","OLBA","1"
"EDFH","LIME","2"
"EHTW","EDBM","1"
"EDDB","KLAX","1"
"TJSJ","KPTK","1"
"EHAM","LIRF","27"
"EDDP","LROP","6"
"OTHH","VTBS","3"
"ESSA","LTBA","4"
"CYKF","KBUF","1"
"MMUN","KEYQ","7"
"ZGGG","WMKK","5"
"UKBB","EDDB","5"
"OTHH","EBBR","13"
"EDDF","OBBI","8"
"RCTP","VVVH","1"
"LPPT","ELLX","9"
"EDDF","LSZH","21"
"MYCC","KFLL","8"
"KEWR","LIMC","4"
"WMKK","VOMM","9"
"SBGR","GOBD","2"
"EDDH","LEAL","1"
"LDZA","LOWW","5"
"ESKN","LHBP","2"
"LKMT","EETN","1"
"LTFM","EDDL","10"
"EGBB","LIRF","2"
"LLBG","OJAM","1"
"LSGG","EPWA","8"
"RJAA","LFPG","5"
"VVTS","YSSY","2"
"LIME","LPPT","2"
"OTHH","KORD","9"
"ESSB","LFLB","2"
"OMDB","LCLK","5"
"PAED","RJTY","1"
"EBZU","EHKD","1"
"EBBR","LFXA","1"
"LYBE","EHEH","1"
"KIAD","LBLS","2"
"LFMN","EBTY","2"
"EHAM","FACT","2"
"EDDP","LHPR","1"
"EDDM","LJLJ","1"
"UUWW","DAAG","1"
"EGPK","EIDW","1"
"EDTY","LOWS","1"
"YMML","VVTS","1"
"EDDM","UUDD","2"
"LROP","LKMT","1"
"LIRF","EDDM","16"
"LSGG","LOWW","5"
"KOPF","SBGL","2"
"EGGW","LEMG","8"
"VHHH","VABB","6"
"EKCH","LIMC","1"
"CYYZ","KMDW","2"
"LIRF","EVRA","1"
"LSZA","EDDB","2"
"EDDH","LPPT","3"
"EDDS","LEPA","30"
"TJSJ","KBOS","21"
"LROP","EGCN","1"
"VOMM","RPLS","1"
"EDDF","LKPR","10"
"MMPB","KTUS","1"
"LEMD","EIDW","4"
"EPPO","LKPD","1"
"LYBE","LOWW","16"
"EVRA","LEMG","1"
"UKBB","LYBT","2"
"KLAX","MMTJ","1"
"EBCI","LIRA","2"
"LEZL","LFNR","1"
"EBLG","LIPE","4"
"EBCI","LROP","4"
"LTFM","ENGM","4"
"LTFM","RKSI","1"
"KDFW","EHAM","4"
"YBBN","WSSL","1"
"LFMN","LOWG","1"
"UUWW","EYSI","10"
"LDRI","EDLN","1"
"EETN","EGNM","1"
"LOWW","LBWN","3"
"UUWW","VGZR","1"
"VIDP","RPLS","4"
"LEPA","EDLN","1"
"LIME","LFPB","1"
"LOWS","LFMA","1"
"WBSB","RPLL","1"
"LKKT","EDMS","2"
"EDQO","EBTY","1"
"KPBI","MYGM","1"
"GMMN","OTHH","4"
"EBLG","LROP","6"
"LEPA","EDDV","20"
"EDLW","LSZH","1"
"TJSJ","KMCO","93"
"EGLF","82FL","1"
"LFPB","LIML","3"
"LIPZ","EDDP","4"
"KLAX","LFPG","8"
"VHHH","6AK5","28"
"MMUN","KPHX","10"
"LYBE","KJFK","3"
"EBLG","ESMS","5"
"KMIA","EBBR","6"
"EDDK","LSZR","1"
"EGKK","LFPG","1"
"8AN6","CYLW","1"
"LCLK","OLBA","3"
"EHAM","CYVR","2"
"EHBK","EGKR","1"
"EHAM","KMSP","4"
"EBBR","EDTO","1"
"RJGG","67KY","1"
"LIME","LEAL","2"
"LEMG","EGSS","1"
"EDDM","UUEE","2"
"OMDB","LPPT","4"
"LPPT","LIRF","8"
"EDDM","LPMA","1"
"LDPL","EDMA","1"
"LKPR","LSZH","6"
"WMKK","WIML","1"
"ULLI","LIMJ","1"
"WMKP","RKSI","7"
"LFRB","EGBB","1"
"EDDF","EGNX","3"
"ESNZ","EFOU","1"
"LEIB","LIRA","3"
"RJBB","VVTS","2"
"KMCI","MMUN","2"
"UAAR","SBMO","1"
"WSSS","WMBA","1"
"MMTJ","KORD","1"
"EPMR","LKBR","1"
"NZCH","WSSS","3"
"ENGM","EDDV","4"
"LTFM","UAII","1"
"CYLS","KAPF","1"
"OMDB","KIAD","3"
"EPWA","ENBR","1"
"LICJ","EBCI","1"
"LFQN","EBDT","1"
"EDDF","LL78","1"
"LSZG","LEMG","1"
"KHND","WMKK","1"
"EKCH","UKKK","1"
"LOWS","EPRJ","1"
"KLAX","OTHH","8"
"EHAM","EGLC","1"
"KMIA","EGLL","16"
"EDDB","LPPT","6"
"EBBR","EGLL","3"
"UMMS","UKLL","7"
"MMUN","EPWA","1"
"UMMS","UKBB","14"
"WSSS","LFPG","9"
"EYVI","UMMS","11"
"LOWW","LIMC","13"
"LEMD","LFBA","1"
"EKCH","EPGD","5"
"VIDP","ZGSZ","1"
"OMDB","EGLL","24"
"ESKN","EPGD","8"
"SBGR","EHAM","9"
"LLBG","EHAM","6"
"EGAA","EDDP","1"
"LFPG","EDDH","8"
"EDDP","LOWS","1"
"KRDU","TJSJ","7"
"LJPZ","EDPA","1"
"LLBG","KLAX","2"
"EGGW","KMIA","2"
"LZIB","EGGW","1"
"UKBB","LBLS","1"
"OLBA","LSGG","1"
"TXKF","CYYZ","2"
"OERK","VABB","2"
"EGKK","LFMN","1"
"CYVR","KLAX","5"
"EHAM","MPTO","1"
"LIMG","UKKK","1"
"LEMD","LFFI","1"
"KJFK","OTBD","1"
"LEMO","OTBH","1"
"KJFK","MMSM","4"
"8KY6","RKSI","1"
"ZGGG","OMDB","1"
"LTFM","KEWR","1"
"LTFM","UAAA","4"
"EGKK","LIQL","1"
"ENTO","EPLE","1"
"EDDB","LFPO","3"
"WMKK","OERK","1"
"NZAA","RJAA","1"
"LSGG","LIPX","1"
"LOLW","EDML","1"
"LIML","LEZG","1"
"RK25","KHHR","1"
"EETN","LMML","1"
"ESSA","EBBR","1"
"LTFE","LSZH","1"
"EGLF","LCLK","1"
"OKAS","OTBH","1"
"LEMD","LFPO","32"
"EKCH","ENGM","26"
"WSSS","YPPH","13"
"LIMC","EDJA","1"
"EGPK","LIPZ","1"
"CYVR","OA16","6"
"EVRA","LIRF","1"
"LTFM","EPWA","10"
"CYUL","LFPG","12"
"EBBR","EHRD","1"
"LPCS","EPWA","1"
"KATL","LIRF","3"
"UKKK","LSGG","1"
"GOBD","EBBR","6"
"EDDL","LFPB","2"
"LIME","EYKA","3"
"LIRA","EGSS","3"
"EDDM","EGGW","1"
"WSAC","LSZH","2"
"EDJA","LIRA","1"
"EDDF","VHHH","5"
"SBBR","MPTO","1"
"OMDB","EDDM","7"
"LPAZ","TXKF","2"
"EBAW","EHGG","1"
"LCLK","EDDK","1"
"EDDM","EGKR","1"
"EKCH","ENBR","3"
"KHWD","EIDW","1"
"CYHU","KTTN","1"
"RKSI","RJBB","7"
"EETN","UKKK","2"
"LEMD","SEQM","1"
"LOWG","EBBR","1"
"LSZR","LOWW","1"
"UMMS","EGNX","1"
"KALB","CYYZ","1"
"UKBB","EPKT","1"
"LSGG","LTBA","1"
"UAFL","ULLI","1"
"KHEF","CYYZ","1"
"EETN","ESGG","1"
"RKSI","ELLX","1"
"EDMO","LSZR","1"
"EGLF","LTAC","1"
"UKKK","LBLS","1"
"LOWW","EKCH","7"
"LFPB","EDJA","1"
"LEMG","EBCI","2"
"EGSS","KIND","3"
"LPPR","LFPG","11"
"ZGGG","EDDK","2"
"EGCN","EPKT","1"
"EGSS","LIRA","3"
"LEZG","OTHH","6"
"LIMC","EGGW","6"
"OMDB","EHAM","25"
"KLAX","CYYC","2"
"UKLL","LEBL","1"
"OTHH","VABB","26"
"LEMD","ELLX","4"
"OMDB","UUWW","10"
"VIDP","RJTT","13"
"KORD","LOWW","3"
"EDTZ","LSZV","1"
"LSGG","LIMJ","1"
"EDSB","UUWW","3"
"LEIB","EDDH","4"
"OTHH","EGCC","7"
"EDDP","VHHH","11"
"EPWA","LIMC","6"
"EBMB","8KY6","2"
"LZIB","LSZS","1"
"EETN","EDDM","3"
"KBOS","MMUN","9"
"WIII","WSSS","8"
"MMUN","LEMD","3"
"LEMD","LFMN","3"
"ENBR","EGPD","5"
"LGAV","EDDH","1"
"WIII","VTBS","3"
"EPWA","EBLG","3"
"LICJ","EDDK","1"
"GOBD","LTFM","4"
"UUDD","EGLL","2"
"LHBP","EDLP","1"
"LPFR","ESSA","1"
"LFOB","LIPZ","2"
"LROP","EHEH","1"
"CYHU","VT26","1"
"LERT","KBWI","1"
"OTHH","RPLL","1"
"EPMO","EDDP","1"
"EGHH","LIPZ","1"
"RPLC","ZGGG","1"
"EDMS","LDZA","1"
"ESTA","EDDR","1"
"LGRP","EDDF","1"
"EGJJ","LEAL","1"
"EVRA","LCLK","1"
"LIMC","EDDV","1"
"KSDL","EHAM","1"
"EGLF","LFRJ","1"
"LTFJ","LFPG","7"
"UUWW","LTBA","7"
"LEMD","EGKK","5"
"RJTT","LFPG","11"
"EHAM","LTBA","4"
"KFLL","CYUL","4"
"LIME","LEMD","2"
"LFPG","KJFK","24"
"OBBI","OMDB","60"
"LEPA","LOWW","8"
"EGCC","EDXW","1"
"RJBB","OTHH","2"
"LHBP","EHAM","14"
"OTHH","LTFM","18"
"LSZH","VABB","2"
"EKTD","EDXC","1"
"LFPO","LTFJ","7"
"LHBP","EDDM","5"
"OMSJ","VABB","10"
"LTFJ","EDDK","22"
"LIMC","EGSS","6"
"EDDK","LFPB","3"
"LEBL","LFPO","19"
"EDDP","EETN","1"
"RJGG","PANC","3"
"LPPD","CYYZ","1"
"LSGG","LEIB","5"
"LFPB","LIDE","1"
"EBCI","LOWW","2"
"EBCI","EGBT","1"
"EDDM","LIMJ","1"
"EDSB","LEMG","1"
"RCTP","WMBB","1"
"EDDS","EGCC","3"
"OBBI","OMSJ","6"
"OBBI","WMKK","1"
"ESMS","EKBI","2"
"LKPR","UKKK","1"
"FACT","EHAM","3"
"LLBG","KBED","1"
"LIML","EHRD","1"
"EFHK","EBBR","4"
"CYKZ","KHVN","1"
"LIPO","LOWW","1"
"EDNY","LKMT","1"
"CYKF","LPFR","1"
"KSAT","TJIG","1"
"LTAC","EDDM","2"
"EKRS","ESTT","1"
"LIRP","EDDK","1"
"LTBR","EDDS","2"
"LHBP","LSZH","1"
"LIRZ","UUWW","1"
"KMIA","MYGF","1"
"GMMN","EDDP","1"
"MMTJ","KSAT","1"
"EDDP","UUEE","6"
"LSZH","LOWW","25"
"EDDS","EGKK","8"
"EDME","LOWS","2"
"KLAX","RJAA","22"
"EGNX","EIDW","10"
"KJFK","UUEE","6"
"CYVR","KTUS","1"
"VHHH","WBSB","1"
"VHHH","OMDB","37"
"LSGG","LFLO","1"
"OBKH","OMDB","3"
"LFPG","EFHK","5"
"EIDW","LROP","5"
"EGLF","EBMB","1"
"EHEH","LHBP","2"
"RJAA","KEWR","3"
"EKCH","EDDP","8"
"RJAA","OA16","5"
"EETN","LIME","2"
"LEBL","EDDM","12"
"LTFJ","EDDP","5"
"LPPD","KBOS","2"
"7PS7","MMUN","1"
"EPWA","ESKX","2"
"KMKY","TJSJ","1"
"EDDF","EGGW","1"
"LSZH","EHTW","1"
"EDDH","EBBR","1"
"LTFM","LCEN","8"
"ELLX","LSGG","3"
"LPPR","LFBD","3"
"LOWW","EBLG","4"
"VTBS","RPLL","1"
"TVSC","CYYZ","1"
"EBCI","UMMS","2"
"LEIB","LSZG","1"
"LHBP","ESKN","1"
"KFLL","EBMB","1"
"LFRK","EGBB","1"
"LIBP","ELLX","1"
"LOWS","LIML","1"
"UUWW","EIDW","1"
"CYTR","KCLE","1"
"LIPE","EBCI","1"
"LSZA","LEPA","1"
"OMDW","LHBP","1"
"EKSB","EGGW","1"
"UUDD","EBLG","2"
"LFOJ","OLBA","1"
"ESTT","EKRS","1"
"EBKT","LKHK","1"
"LHBP","ESKX","1"
"LIME","EPGD","1"
"LKPD","EBOS","1"
"LEPA","LICJ","1"
"EPPO","UKBB","1"
"LSZR","EDTY","2"
"EDDF","LSZA","1"
"EGAA","UKKK","1"
"EDDF","VOBL","7"
"EFHK","ESOE","3"
"EDDV","LEPA","20"
"RCTP","RPUF","3"
"LTFJ","EDDH","9"
"WMKK","OEDF","1"
"MGGT","MPTO","8"
"CYYZ","OMDB","5"
"EBLG","EGSS","4"
"VOMM","VHHH","9"
"KHFD","CYYZ","1"
"LFPG","TS53","1"
"OKBK","OMDW","6"
"EGGW","EPMR","2"
"TJSJ","KAPF","1"
"KJFK","LTFM","10"
"EDDM","UKBB","7"
"CYUL","KBUF","1"
"UUEE","LOWW","5"
"VHHH","RJFF","1"
"LROP","EBBR","3"
"LFHC","EHAM","2"
"ESSA","LTFM","7"
"LFQQ","LSGG","2"
"EGLC","EDDF","3"
"LTFM","EDDK","13"
"LSGG","ESSA","2"
"SKBO","KEWR","4"
"KSAT","MMSM","5"
"27CL","MMUN","1"
"LEMD","EDDH","3"
"VHHH","KORD","1"
"LIMC","ELLX","13"
"EDDK","UKKK","1"
"LIPL","EGKB","1"
"VIDP","OEDF","1"
"KPBI","TXKF","1"
"LFOK","EDDG","1"
"OMDB","LYBT","4"
"LTAC","EDDS","2"
"LOWS","EDNP","1"
"LEMG","ULMM","1"
"EDPK","LOWZ","2"
"LSZH","ESGG","1"
"EGLF","LHBP","2"
"LTFM","EVRA","2"
"EPWA","LIRA","1"
"LKPR","EPKT","1"
"UUWW","LSGB","1"
"EVRA","LLBG","2"
"EDDL","LSZV","1"
"KBOS","RJAA","2"
"EGKK","EPWA","1"
"RJAA","EDDF","14"
"LSGG","LEMG","13"
"KDFW","MMSM","4"
"RKSI","RCPO","1"
"8TX7","MMPB","4"
"KMSP","MMUN","22"
"CYYZ","RKSI","15"
"LROP","LBLS","10"
"EPGD","EETN","4"
"ELLX","WSSS","3"
"KIAD","CYYZ","3"
"EDDP","EFHK","5"
"OKBK","ORUQ","1"
"LFOB","LPPR","12"
"LFPG","ZGGG","4"
"KGYY","CYYZ","1"
"ESSB","ENGM","2"
"UKKK","EETN","3"
"CYUL","LTFM","3"
"UMMS","LYBT","1"
"MGGT","MMUN","3"
"EDDS","LFPG","1"
"EGPD","ENBR","6"
"RJTY","KSEA","3"
"SBKP","SKBO","10"
"EHAM","LMML","3"
"EDDP","KORD","1"
"MPTO","KHPN","1"
"KLAX","VHHH","5"
"EGHH","LFPB","2"
"KBOS","OTHH","3"
"LLBG","LKPR","1"
"CYYZ","KSDL","1"
"CYYC","KBOI","2"
"EHAM","CYUL","3"
"CYYZ","61OH","1"
"UTTT","UMMS","1"
"EBLG","VMMC","1"
"EIDW","EGPK","1"
"TLPL","KLNA","1"
"LIMC","LRBS","1"
"LIPH","LFFW","1"
"CYUL","KFXE","3"
"LSZR","LIRA","1"
"LOIJ","EDXQ","1"
"CNS8","0NK6","1"
"67KY","CYUL","1"
"EDJA","EGKB","1"
"LBWV","EHEH","1"
"LEZL","EHAM","3"
"CYVR","KSFO","11"
"TLPL","KJFK","5"
"LDZA","LIMF","1"
"EDDF","OMDB","28"
"MMUN","KHOU","7"
"LFJR","EBTY","1"
"EDDM","KORD","3"
"KDTW","RKSI","6"
"EVRA","UUWW","12"
"RJGG","KLAX","6"
"EGKK","LEMG","2"
"EHEH","ETHN","1"
"OMSJ","UUEE","4"
"EDDM","LFRO","1"
"LHBP","LROP","1"
"EGUN","RKSI","1"
"KOKC","CYOW","1"
"LSGG","UUWW","5"
"EDLN","LEIB","3"
"EDFH","LIPZ","2"
"VABB","EDDF","9"
"EBLG","ZGGG","2"
"EDDB","ESSA","5"
"KJFK","EPWA","6"
"EHGG","EDDG","1"
"EDDF","LJLJ","6"
"EGSS","LEBL","2"
"OTHH","K9X1","2"
"EDDS","LYSM","1"
"RCTP","ZGSZ","4"
"KCLM","CYXX","1"
"GMMN","OBBI","2"
"LTFM","RJTT","2"
"EGNX","EBMB","2"
"UKLL","LIMC","1"
"LSGG","LFLW","1"
"YSSY","ZUCK","1"
"LFMN","LSZV","1"
"OEDF","VGZR","1"
"KDAY","MMUN","1"
"TLPL","KLAX","1"
"TXKF","EGCN","1"
"LSGG","LFAG","1"
"UUEE","LLSD","1"
"MMUN","KIXD","1"
"OMDB","FAGM","1"
"EDDK","ESMS","8"
"KBGM","CPN8","1"
"WSSS","WMKP","1"
"EGTK","LIPO","1"
"LSZH","EYVI","1"
"YSSY","VABB","1"
"EDDS","OMDW","1"
"LHBP","LIRP","1"
"LSMP","LFTF","1"
"EDDB","LFBD","2"
"LIML","EBBR","6"
"EHAM","EDDL","7"
"LIML","LFGC","1"
"KCLE","MMUN","3"
"LOWW","OMDB","6"
"EHBK","LFHS","2"
"RPLL","VHHH","12"
"YBBN","VHHH","5"
"LEBL","EDDB","4"
"EDDN","LEPA","4"
"KIND","EDDK","4"
"LROP","EBCI","4"
"LOWL","EDDP","4"
"LIPE","LTFM","4"
"LEAL","ESKN","1"
"EDFH","EPMO","2"
"EDDB","LIML","4"
"OMDW","RJBB","1"
"LEMG","EBOS","1"
"LEPA","LFLR","1"
"LOWI","LKPM","1"
"SKBO","SEQM","9"
"FACT","LFPG","1"
"SEQM","MPTO","1"
"EYVI","UKKK","3"
"LFPB","EPKK","1"
"EIDW","LEMG","2"
"LTFM","HEEM","1"
"FACT","LIRF","2"
"EGJJ","EGKB","1"
"EDFM","LOWW","2"
"EBMB","LFLS","2"
"OBBI","OERT","2"
"LROP","LIRF","2"
"EDDP","KI67","3"
"ZGGG","LTBA","1"
"EGSS","LZIB","1"
"KSNA","CYYZ","1"
"LEMD","SADJ","1"
"YSSY","ZGGG","4"
"OBBI","OTBD","2"
"EHAM","LFJD","1"
"LGAV","OMSJ","1"
"LFRS","TVSB","1"
"MPTO","KJFK","14"
"WSAC","ZGGG","2"
"KPBI","CYUL","3"
"EDDM","LOWW","10"
"KFLL","MYBS","18"
"KMIA","LTFM","3"
"EDDM","LTFJ","12"
"VOMM","OMSJ","7"
"OMDB","LTFM","19"
"LFML","LPPR","2"
"RKSI","KLAX","24"
"CYYZ","KORD","14"
"8TX7","SBGL","5"
"UUEE","EGGW","1"
"EDDH","LIMC","1"
"KFXE","MMUN","1"
"LIRE","LLBG","2"
"YMML","EBBR","1"
"KJFK","EFHK","4"
"OBBI","OKAS","6"
"TJSJ","FL35","14"
"LDZA","LHNK","1"
"EDDF","KLAX","9"
"EDDH","EFNS","1"
"EDDK","UUWW","7"
"LFTW","LOWW","1"
"WSAC","OMDB","1"
"EPGD","ENZV","4"
"EKBI","LEPA","3"
"LSGG","LGAV","4"
"KIAD","LOWW","3"
"EPMO","EGSS","4"
"EDDB","EGGW","2"
"EDNY","LKPD","1"
"KLAX","OMDB","6"
"UMMS","LKPR","3"
"KACK","CYYZ","1"
"WMSA","RPLS","1"
"LTAC","EHAM","1"
"YSSY","KVNY","1"
"VTBS","RJAA","3"
"OMDB","USSK","1"
"OMSJ","LSZH","1"
"EGGW","EKSB","1"
"MMIM","KFTG","1"
