"Source","Target","Weight"
"EDFY","EDFY","1.0"
"KCXY","32PN","2.0"
"KADS","KHQZ","3.0"
"KTTN","KN40","2.0"
"EDRV","EDRG","1.0"
"LTBA","UTTT","4.0"
"KLDJ","KORD","4.0"
"KT41","KLVJ","2.0"
"KTPA","KLBB","1.0"
"KERV","KSGR","2.0"
"FL16","FD04","2.0"
"EPWA","ENKJ","9.0"
"EGLL","EDSP","1.0"
"KSAT","1AZ2","4.0"
"KPBI","K33N","1.0"
"VNKT","VHSK","3.0"
"KF70","KNFG","1.0"
"EDMO","LFBO","1.0"
"CYUL","KRDU","1.0"
"EHEH","LPAR","6.0"
"KGRR","KFTY","1.0"
"KLUK","8NK4","1.0"
"85MI","KHLM","2.0"
"4MO0","2MO9","1.0"
"LEMD","EDDV","1.0"
"KSET","MU68","1.0"
"NZAR","NZME","1.0"
"KJYL","KGNV","1.0"
"01FA","FA69","1.0"
"KARW","KBFR","1.0"
"KLOT","IL58","2.0"
"KJYO","KOKV","3.0"
"KP52","23AZ","1.0"
"KSFO","RCPO","3.0"
"KAKO","KDEN","1.0"
"KFUL","KL35","2.0"
"EDDH","EIWT","2.0"
"KCCB","PANC","3.0"
"KFTG","KEIK","1.0"
"KMSP","3GE9","1.0"
"KIND","KPIE","1.0"
"KMKC","KPHL","1.0"
"KBLM","KGAI","1.0"
"KVAY","KLOM","2.0"
"MMMX","KPMP","1.0"
"LEAL","LHKK","1.0"
"KFNT","20GA","1.0"
"LKVO","LSZH","4.0"
"KPVD","SC08","1.0"
"KBNA","KPDK","1.0"
"KSAN","CL36","3.0"
"LEZL","EDDM","2.0"
"7NC6","KSPG","1.0"
"KLOM","KCXY","1.0"
"KPIT","KHHR","3.0"
"KDFW","KLAF","2.0"
"KORD","4PN7","1.0"
"KDTO","XS31","1.0"
"CT24","KGSH","1.0"
"KORD","71IN","2.0"
"K1G4","K0L7","2.0"
"KGSH","II10","1.0"
"KTCM","KPAE","1.0"
"EHAM","LEBB","2.0"
"KDAA","WY45","1.0"
"KFWA","4GA6","1.0"
"4IL3","1AZ2","1.0"
"KPDK","KIWH","1.0"
"KBUR","KDFW","8.0"
"KILG","9PA0","1.0"
"WT77","6WA2","1.0"
"KIND","AL16","2.0"
"6KS5","KOJC","1.0"
"K2F7","KTKI","1.0"
"LEBB","EIDW","1.0"
"KOMA","20GA","2.0"
"EGBB","EPLE","1.0"
"KSFO","KOKC","1.0"
"EIDW","EGSG","1.0"
"23CN","KTUS","1.0"
"YPMQ","YBBN","3.0"
"EDDV","ESGG","1.0"
"KVBT","KJWN","1.0"
"FL00","17FA","1.0"
"YMML","LSZH","1.0"
"KDFW","7TX7","1.0"
"KCLT","9NC0","1.0"
"KMDW","34CO","1.0"
"KHWV","KN69","1.0"
"KBAZ","KDWH","1.0"
"MA19","KTAN","1.0"
"KSTL","9FL7","1.0"
"KSGR","5TA5","1.0"
"KEWR","KDYL","1.0"
"1NC8","SC14","1.0"
"KFXE","KBNA","1.0"
"CYUL","KBCT","1.0"
"LPPT","LIRE","1.0"
"KGRK","K7F7","1.0"
"SC74","NC76","1.0"
"49MN","66FD","1.0"
"KSDM","WI69","1.0"
"TBPB","CYYC","1.0"
"KTPA","FL78","1.0"
"KAPA","CO65","1.0"
"CYYC","CYPW","1.0"
"KCLT","FL59","1.0"
"KBVI","KAGC","1.0"
"ETNL","EKOD","1.0"
"KCUB","KRVJ","2.0"
"KCGF","KCXY","1.0"
"LEMD","LIRQ","3.0"
"K33N","K58M","1.0"
"EDDL","EDKA","1.0"
"63PA","KRDU","1.0"
"KSGS","KGRR","1.0"
"LFPM","LOWW","1.0"
"KMKC","9MO4","1.0"
"KRVS","3TX2","2.0"
"KLGA","VA45","1.0"
"KMCI","KAFW","2.0"
"KHHR","KHND","1.0"
"KRIV","KHUA","1.0"
"KPHL","PA61","1.0"
"NC86","6NC3","1.0"
"EKEB","EDFE","1.0"
"31VA","KJYO","1.0"
"EDXT","EKEL","1.0"
"KBUR","LIRA","1.0"
"KFYM","K8A1","1.0"
"EPKK","LMML","1.0"
"KLNA","KSFO","1.0"
"KOAK","KTRK","1.0"
"KDFW","TE10","1.0"
"LFRC","EGKB","1.0"
"EGLF","EGTK","1.0"
"KLWC","9KS1","1.0"
"KSAT","XS48","1.0"
"KEWR","VG64","1.0"
"KUDD","KHMT","1.0"
"EBMB","EGGW","2.0"
"KGTU","KAQO","1.0"
"14KS","KGPH","1.0"
"CYZD","CPJ5","1.0"
"FAGM","KJFK","1.0"
"KEDC","2LL1","1.0"
"7TE3","10TE","1.0"
"KU42","KAVQ","1.0"
"08OH","98PA","1.0"
"EDNL","EDMB","1.0"
"KSEA","KDEN","83.0"
"UUWW","ULLP","45.0"
"LFML","LFBD","33.0"
"EGLL","EDDM","95.0"
"KLOT","KGYY","1.0"
"EDDK","LHBP","6.0"
"LEMD","LKKL","8.0"
"EKCH","EGGP","2.0"
"LPAR","KEWR","3.0"
"VA33","00VA","1.0"
"KLGB","KTOA","10.0"
"CYYJ","CYQQ","1.0"
"YSMB","YKAT","4.0"
"OMDB","LIMC","22.0"
"LOWW","EGSS","13.0"
"KRDU","KMSP","12.0"
"LPPT","EIWT","14.0"
"LOWW","LBWV","7.0"
"KPBI","KSTL","6.0"
"LROP","EPWA","18.0"
"UUWW","EDSB","4.0"
"2CN8","KSQL","1.0"
"EIDW","EIDW","9.0"
"KMDW","KPDK","3.0"
"KHOU","KADS","7.0"
"KLAS","4GA6","19.0"
"EHAM","VIDP","14.0"
"LEBL","LKHV","9.0"
"YWIO","YSBK","2.0"
"EDNY","EDNY","7.0"
"KMCO","KBWI","10.0"
"LJLJ","EGSS","8.0"
"ESSA","LKKL","12.0"
"KEWR","KSNA","11.0"
"LPMA","EHAM","3.0"
"KOAK","KSGR","1.0"
"LSGG","LIMC","4.0"
"KRFD","71IN","1.0"
"KPIE","KDFW","1.0"
"EDFL","EDFN","1.0"
"KHYI","56TX","1.0"
"LGKN","EDDF","2.0"
"CA76","8CL1","1.0"
"UTTT","ULLI","2.0"
"FL78","KFXE","1.0"
"LFBD","EDDK","2.0"
"KLGA","KCMH","11.0"
"KORD","KIAD","36.0"
"CYOW","KTEB","2.0"
"SBBR","SBBR","11.0"
"RCTP","LIRF","3.0"
"KTKI","09TE","1.0"
"ULLI","USSS","5.0"
"KEWR","25GA","17.0"
"EGLL","LIRP","5.0"
"CYUL","CNV9","11.0"
"KPDK","FD55","1.0"
"CYYC","CYXE","18.0"
"KJYO","7MD8","3.0"
"EHAM","EGSA","1.0"
"NK43","KCLT","2.0"
"XS89","TE33","1.0"
"KRDU","KAGC","2.0"
"47AK","PAMR","1.0"
"20AZ","KFFZ","1.0"
"EGBB","EGBJ","1.0"
"UUWW","EDDC","1.0"
"KPHX","KGYR","2.0"
"LFPO","UUEE","4.0"
"CYYT","LFVP","2.0"
"KTRK","KOAK","1.0"
"37AZ","41AZ","1.0"
"FABA","OMDB","13.0"
"CYUL","KAUG","1.0"
"OTHH","KDFW","5.0"
"KAFW","KDTO","1.0"
"LPPT","LHBP","11.0"
"KPDK","KBFD","1.0"
"ESNS","ESSA","6.0"
"KNUQ","KVNY","4.0"
"KTUS","KSJC","12.0"
"LFRS","LEMD","11.0"
"EDNE","ETHL","1.0"
"KHSV","KDFW","26.0"
"KDCA","KMCI","22.0"
"KSAN","8TX7","6.0"
"KBWI","KABE","3.0"
"KORD","4IL5","4.0"
"KBMQ","KDAL","2.0"
"KDFW","KMGM","14.0"
"KRND","KDEN","3.0"
"KMPO","KVAY","1.0"
"LEMG","LOWG","1.0"
"KMDW","KVUO","3.0"
"EDDM","UKBB","21.0"
"KROA","KTEB","3.0"
"LIPZ","EGPF","1.0"
"KPHL","LPAR","2.0"
"KBUR","KTOA","1.0"
"EHEH","LFNZ","1.0"
"KPAN","KPAN","3.0"
"EDVM","EDHK","1.0"
"EGBK","EGLD","1.0"
"RJTT","LIRF","1.0"
"YSWG","YMAY","3.0"
"91IN","KFTW","1.0"
"EDDV","LPMA","2.0"
"VIDP","KSQL","1.0"
"LFBO","LFST","8.0"
"1PA5","4OH3","2.0"
"KCMH","87IL","1.0"
"KDTW","KERI","1.0"
"KDNV","KLAF","1.0"
"PABV","PANC","1.0"
"KIAD","KIAD","6.0"
"UKBB","LSZH","6.0"
"IS34","KAJG","1.0"
"KMYF","KEMT","3.0"
"YPPF","YBVA","2.0"
"KMKC","KIND","1.0"
"32TE","5TA2","1.0"
"KRAL","KMYF","4.0"
"ETAR","KSFM","1.0"
"LFOB","LIRA","8.0"
"EHRD","EHGG","1.0"
"KDFW","KL94","3.0"
"KDPA","IS80","1.0"
"KFDK","KGAI","4.0"
"EDDF","EDDN","7.0"
"EDDK","ETAR","1.0"
"KF29","KF29","2.0"
"LOWW","ULLI","4.0"
"VOMM","LFPG","9.0"
"KORD","KBTF","5.0"
"CNJ3","KVNY","1.0"
"SDSK","SBBP","1.0"
"JY39","KMQS","1.0"
"LOWW","OERK","1.0"
"LBSF","LOWW","4.0"
"LHTL","LHTL","1.0"
"KATW","KPWK","1.0"
"EGKB","EGKB","4.0"
"KDUJ","PN56","1.0"
"KLAS","KTVL","4.0"
"ESKN","EDDL","2.0"
"EDDM","MMMX","5.0"
"LEBL","LIBD","3.0"
"LFPG","EPKK","2.0"
"0LL0","KDPA","1.0"
"KGYL","KANE","2.0"
"YSTW","YGDH","3.0"
"EDWI","EDXP","1.0"
"RKSI","VNKT","3.0"
"KMKE","KOSH","3.0"
"LSZA","LSZJ","1.0"
"CSP6","CYMX","1.0"
"KRFD","KBFI","5.0"
"KRYN","KMZJ","3.0"
"KMWC","1WI8","2.0"
"KIND","35MN","2.0"
"LGAV","EGCC","1.0"
"LSGG","LKKL","2.0"
"KTEB","NK74","1.0"
"KPMD","KCMA","1.0"
"73PA","KOQN","2.0"
"KX10","FA69","1.0"
"8TX7","KPHL","1.0"
"0CL3","KSEE","2.0"
"26OK","KFTW","1.0"
"LTBA","LIBD","4.0"
"1PA6","KTEB","1.0"
"LKVO","EDDF","3.0"
"KIAD","KPSP","1.0"
"EFHK","LPMA","2.0"
"KCPS","KJWN","1.0"
"KIND","KCFJ","6.0"
"KMMK","KTEB","2.0"
"KAZO","MI77","1.0"
"KSLC","KPAO","1.0"
"LTBA","GOBD","5.0"
"KHND","KPHX","1.0"
"LIMF","LICP","1.0"
"LEMD","KPHL","6.0"
"KTIP","LL10","1.0"
"OMAA","EVRA","2.0"
"LIML","LIPM","1.0"
"KPHL","KX14","1.0"
"LFLY","EDFQ","1.0"
"EDLN","EDJA","1.0"
"KI69","KLAF","1.0"
"KJFK","NY67","3.0"
"EDDF","LIDE","1.0"
"NZAA","KRFD","1.0"
"KVGT","KDVT","3.0"
"KPAO","KHND","1.0"
"KBFI","IN14","1.0"
"KMDW","19IN","1.0"
"KMTN","KPHL","1.0"
"EDDB","EGLF","1.0"
"KHHR","KSNA","3.0"
"KOAK","KFCM","1.0"
"EDLS","EDBJ","1.0"
"KMSP","3MN9","3.0"
"KSUS","0GE0","1.0"
"KTEB","KSNA","2.0"
"KHOU","XS70","1.0"
"LFPB","KOWD","1.0"
"KSQL","CA54","1.0"
"KDMA","KE95","4.0"
"KCOS","KAPA","8.0"
"VIDP","SBGR","1.0"
"KGYR","55AZ","1.0"
"KBWI","KX14","1.0"
"LFLB","LFMV","1.0"
"EFHK","KLAX","1.0"
"KAOO","93OH","1.0"
"KCRQ","KF70","7.0"
"KGXY","KBDU","1.0"
"KSLC","KHEF","1.0"
"KTEB","6VA4","1.0"
"KAPA","KTEX","3.0"
"KALB","FL35","1.0"
"LPAR","LIRF","2.0"
"EDCS","EDBH","1.0"
"OR25","KNKX","1.0"
"EGGP","LFAK","1.0"
"KCLT","84NY","1.0"
"LHKE","KIAD","1.0"
"EGGW","OMDW","1.0"
"KMYF","KHND","2.0"
"KSMO","KL08","1.0"
"KIAH","FD38","1.0"
"KDFW","KHRL","1.0"
"KMSP","PN37","3.0"
"EDDS","EBBR","1.0"
"EGNM","LFPB","1.0"
"0WI5","KJVL","1.0"
"KEWR","K39N","1.0"
"KOAK","CA35","1.0"
"DAAG","EDBL","1.0"
"4MI1","MI50","1.0"
"KJWN","KM91","3.0"
"KSJC","KU42","5.0"
"EGPK","LEMG","2.0"
"KFWA","71IN","1.0"
"PA08","KIAD","1.0"
"EDRI","EDRI","4.0"
"SC40","6GA0","1.0"
"KDDH","06NY","1.0"
"KASG","KMHK","1.0"
"LIBD","LIPS","1.0"
"CNS4","CNV9","1.0"
"14KS","KIXD","1.0"
"4TS8","XS89","1.0"
"KEFD","KLSV","1.0"
"KFCM","KHSD","1.0"
"KSLC","KLDJ","1.0"
"EDMA","EDSN","1.0"
"KABE","71MI","1.0"
"EBKT","LFQT","1.0"
"KOSU","KMMU","1.0"
"LKVO","ESKN","1.0"
"ESOW","ESSB","1.0"
"KHIO","CA53","1.0"
"EGGD","LFOB","1.0"
"KLAS","49TA","2.0"
"LFFP","LFPL","1.0"
"KNFW","KXNA","1.0"
"EGLL","OMAM","1.0"
"LIBD","LKHV","1.0"
"KHLB","KFWC","1.0"
"KOSU","KDVT","1.0"
"EHAM","ESMU","1.0"
"2LL4","IS56","1.0"
"AZ90","KCGZ","1.0"
"K39N","K47N","1.0"
"AZ64","KAPA","1.0"
"KFRG","KOPF","1.0"
"KSQL","2CN8","1.0"
"KRBD","KGPM","1.0"
"KC09","KMSN","1.0"
"KGRB","KRFD","1.0"
"TA33","KIWS","1.0"
"YWVA","YSTW","1.0"
"KGNV","KGAI","1.0"
"KEVY","KN57","1.0"
"NC08","NC16","1.0"
"KSAN","NTAA","1.0"
"KBKL","02II","1.0"
"K7SP","KLBE","1.0"
"OMDB","LYBT","1.0"
"KRIC","IA02","1.0"
"KCLT","KXMR","1.0"
"KMDW","UT13","1.0"
"74PA","KMQS","1.0"
"KBUR","KSTS","1.0"
"PASX","AK17","1.0"
"LSGG","KATW","1.0"
"KGIF","KBOW","1.0"
"KILG","KJFK","1.0"
"KMMU","KEWR","1.0"
"LIMF","EGLF","1.0"
"KENW","KDLL","2.0"
"EGTE","EGNT","1.0"
"YLMB","YSBK","1.0"
"KPVU","KU77","2.0"
"KGYI","K0F9","1.0"
"EDDN","LPFR","1.0"
"KGRB","KIAD","1.0"
"EBFS","EHAM","1.0"
"LEMD","ZBAA","1.0"
"EDDB","ESSH","1.0"
"LIRZ","LIML","1.0"
"EGLL","8TX7","1.0"
"12SC","KEOE","1.0"
"KLDJ","KOAK","1.0"
"CYPQ","CDH6","1.0"
"KJWN","KMGM","1.0"
"KEWR","KPIT","1.0"
"OTHH","LIRA","1.0"
"KSNA","04CL","1.0"
"KDED","KVDF","1.0"
"KGNV","FL66","1.0"
"KAUS","KGVT","1.0"
"KPVD","EIWT","1.0"
"KRCR","KIND","1.0"
"II76","K05C","1.0"
"MMTJ","MMMX","115.0"
"KDFW","KSAT","43.0"
"NZTG","NZAA","50.0"
"KPDX","KMCI","4.0"
"WMKK","YSSY","22.0"
"KIND","KHOU","8.0"
"K3CK","LL78","1.0"
"MMML","MMMX","7.0"
"LOWW","LSZH","56.0"
"LIRF","KJFK","28.0"
"EIDW","EPPO","5.0"
"KSAN","02XS","8.0"
"KJFK","KCLT","57.0"
"KOUN","KAKH","4.0"
"LDZA","OMDB","6.0"
"EGKK","LFNR","4.0"
"KREI","KREI","1.0"
"KJFK","EGLC","5.0"
"KBNA","71MI","1.0"
"KBFI","K1N7","1.0"
"LKPR","LSZH","18.0"
"EDHF","EDHE","1.0"
"KDFW","KPHL","70.0"
"LDSP","LSZM","1.0"
"VIDP","VOMM","130.0"
"1NC8","MA66","1.0"
"LIMF","EDDF","28.0"
"YSBK","YKMP","2.0"
"KPHX","KFLG","7.0"
"KLOM","KFRG","3.0"
"LSZH","EDDW","11.0"
"KMDW","AL16","8.0"
"KPDX","KLGB","7.0"
"EDKB","EDKB","26.0"
"YSHW","YWIO","1.0"
"KSDC","KSMQ","1.0"
"LSZH","EIWT","7.0"
"EGPH","LIME","5.0"
"KBNA","KLGA","18.0"
"LPFR","EGBB","16.0"
"KC29","1WI6","1.0"
"OMAA","RKSI","1.0"
"KSJC","KGRK","1.0"
"SUMU","SADF","4.0"
"YMEN","YKTN","12.0"
"KBED","K1B6","2.0"
"KSAN","KLGB","3.0"
"KHPN","KPOU","3.0"
"ZBHD","RJBB","2.0"
"72GA","KSVN","6.0"
"ETMN","EDXN","5.0"
"CYHM","KAKR","1.0"
"LFMK","EGSS","7.0"
"KDAL","KSEA","18.0"
"ELLX","ELLX","9.0"
"ENGM","EDDT","11.0"
"21XS","KT41","1.0"
"KMOD","KCRQ","1.0"
"OERY","OBKH","1.0"
"CYHZ","CYOW","1.0"
"KDFW","KVUO","7.0"
"KFLL","KFME","7.0"
"KIAH","KMAF","10.0"
"KHOU","KEWR","1.0"
"CPT9","CYHU","1.0"
"EGCC","LPFR","34.0"
"KPTK","KYIP","1.0"
"K02C","KPWA","1.0"
"EGGP","LIPU","1.0"
"KTPA","KSAN","1.0"
"LSZO","LSMD","1.0"
"KLNS","7PS7","3.0"
"KMTN","KGAI","2.0"
"LOWW","ZBAA","1.0"
"KCMH","KFLL","4.0"
"LFST","LSGL","1.0"
"EDDB","EGSS","28.0"
"71NC","KRDU","2.0"
"KGYY","K7SP","1.0"
"YWIO","YWIO","20.0"
"KOCQ","KOCQ","1.0"
"67CA","KTCY","1.0"
"EGJJ","EIDW","3.0"
"EGLL","LKPS","1.0"
"KAPA","KCRQ","2.0"
"WBKL","WMKK","39.0"
"1MI5","46MI","1.0"
"KCLT","LEMD","4.0"
"SC43","KGNV","1.0"
"KU42","KSNA","13.0"
"OI08","39II","1.0"
"LIRA","EITM","2.0"
"24PA","KLDJ","3.0"
"YLVK","YAYR","1.0"
"KGRR","5MI4","4.0"
"KTKI","TA26","1.0"
"KBWI","KSMF","12.0"
"EGGD","LPPT","2.0"
"EGKK","EGSS","1.0"
"SBSP","SBJD","2.0"
"KHWD","KSAC","3.0"
"KEWR","FD83","6.0"
"KSTL","KPBI","4.0"
"YSWG","YYEA","1.0"
"KCLT","KEXX","1.0"
"K58M","WV17","1.0"
"ESMI","ESMH","1.0"
"KIAG","77PA","2.0"
"KMWC","KPWK","1.0"
"K21D","02WI","1.0"
"KFFZ","KSAN","1.0"
"EDDS","EDOE","1.0"
"9PA2","PA35","1.0"
"OMAA","EHAM","2.0"
"KGAI","KMDW","1.0"
"CYMX","KIND","4.0"
"CA66","KMCC","2.0"
"EGNX","LEAL","22.0"
"KEWR","41IL","1.0"
"LFGB","EDRJ","1.0"
"K3C8","KHPN","2.0"
"KOPF","KDCA","12.0"
"KDAL","KW32","1.0"
"EHAM","OETH","1.0"
"KLBB","KDAL","7.0"
"EHEH","LIQL","1.0"
"KHWO","OA16","3.0"
"71KY","KIAH","3.0"
"FD72","20FL","2.0"
"KVAY","8NK3","1.0"
"KBNA","1WI6","1.0"
"EGNS","EGKR","1.0"
"KIAH","KLXV","1.0"
"LFLL","DTTJ","1.0"
"KPDX","KLDJ","4.0"
"LFML","EGLF","1.0"
"EBMB","LIML","2.0"
"EBBR","EBMB","7.0"
"8CL9","KMHR","1.0"
"K1T7","9TX5","3.0"
"8CA5","KSNA","1.0"
"98AK","PAMR","1.0"
"KGBR","MA19","1.0"
"K39N","PS38","1.0"
"KIAG","KAGC","1.0"
"KBFI","KF70","1.0"
"KONT","KCMA","1.0"
"KIWA","KRYN","2.0"
"CL36","KSQL","1.0"
"KPMP","KBKL","3.0"
"ETSH","EDXR","1.0"
"7FD6","KBCT","4.0"
"EGGD","LIMJ","2.0"
"OBBI","OTBH","3.0"
"KWRI","KACY","1.0"
"EPSD","EIDW","1.0"
"0XA7","KSAT","1.0"
"KBCT","KFXE","7.0"
"LOWS","EDTY","5.0"
"KHWD","KPOC","1.0"
"EDDS","EDDE","1.0"
"5GA4","KCZL","1.0"
"EDDN","LROP","2.0"
"WS26","4WI6","1.0"
"KRYW","KRYW","4.0"
"EGWU","LFLL","1.0"
"KO69","KSQL","1.0"
"EGSS","EGJB","1.0"
"CYYZ","LLHZ","1.0"
"2AZ8","KIWA","1.0"
"VTBD","WSAG","1.0"
"MMMX","MMHO","7.0"
"RCSS","VHHH","1.0"
"EDDM","EKSS","1.0"
"KACY","KFLL","2.0"
"EIDW","VHHH","3.0"
"KMSP","CT96","1.0"
"EBMB","EGKK","1.0"
"RCTP","WIDD","2.0"
"KA39","5AZ3","1.0"
"LFMU","LFMZ","1.0"
"KSAN","KPUJ","1.0"
"CSP6","CYUL","1.0"
"85LL","K05C","1.0"
"LRCV","EBCI","2.0"
"KU42","KPUJ","1.0"
"KU42","KPMP","2.0"
"LKRO","LKLT","1.0"
"EBMB","EDCT","2.0"
"18AZ","KSDL","2.0"
"KAPA","KTUS","3.0"
"KMKC","40KS","1.0"
"LGAV","EBMB","2.0"
"KSFB","KJZP","1.0"
"EBBR","LFNR","4.0"
"4PA8","PS82","1.0"
"OPSF","OMAA","1.0"
"LHBP","EKVD","3.0"
"KBWI","K38D","1.0"
"LFRS","LFOJ","1.0"
"KDFW","83TX","1.0"
"KMKE","K9X1","1.0"
"SBLS","SNFF","2.0"
"94GA","KTOI","1.0"
"KORD","KFME","2.0"
"LIRV","LIED","1.0"
"71KY","TS07","1.0"
"KARR","KATW","1.0"
"KSNA","FD81","1.0"
"TXKF","KFLL","1.0"
"CYPQ","CME2","1.0"
"YSCH","YBAF","2.0"
"KFFZ","KGJT","1.0"
"EBLG","LKVO","1.0"
"KMSN","8WI3","1.0"
"KHND","K1L3","1.0"
"KDFW","43TS","2.0"
"WV22","KMTN","1.0"
"KDPA","K10C","1.0"
"YSSY","RJAA","1.0"
"EGCC","LFMU","2.0"
"KSJC","KBOS","6.0"
"EDSP","EDTP","1.0"
"UAAA","OMAA","1.0"
"KROG","KIAD","1.0"
"KMIA","KBNA","1.0"
"82OH","AL16","1.0"
"MMMX","KCXL","1.0"
"KSFM","KDXR","1.0"
"EDDB","LOWI","1.0"
"KPBI","KDXR","1.0"
"KSFO","KTVL","1.0"
"OMDB","FAHG","1.0"
"VA58","WV22","1.0"
"KTPF","5FL0","1.0"
"KSEE","8CA5","1.0"
"KFLL","KCLE","2.0"
"KODO","KGDJ","1.0"
"KTYQ","KJWN","2.0"
"KCMH","KHLG","1.0"
"KFWS","KT67","1.0"
"K47N","KBWI","1.0"
"KSJC","KLDJ","1.0"
"AZ60","KSEZ","1.0"
"KBUY","K20A","2.0"
"1OH2","KPCW","1.0"
"XA07","95TS","1.0"
"KL08","KPSP","2.0"
"EGPH","EDJA","2.0"
"KSWO","KDFW","2.0"
"KAUS","CYYZ","2.0"
"KDET","4WI2","1.0"
"0XA7","62TX","1.0"
"KHEF","KPHX","1.0"
"KFWA","09FL","1.0"
"KDFW","KHRU","1.0"
"LFOU","LFJB","1.0"
"KJVL","5LL7","1.0"
"YSCB","YYWG","1.0"
"KEDC","KERV","1.0"
"LBSF","EDJA","1.0"
"KSJT","KBWD","1.0"
"1FD4","MA19","1.0"
"KLHW","KGNV","1.0"
"45OH","OA10","1.0"
"EGJJ","EGBJ","1.0"
"KVGT","KCRQ","1.0"
"KMCC","KPAO","3.0"
"KBOS","62IS","1.0"
"EGPH","OTBD","1.0"
"RPLC","WMKK","1.0"
"KMMU","KLUK","1.0"
"7NC6","VG37","1.0"
"PANC","K06C","2.0"
"7IS5","K3MY","1.0"
"KABE","MD47","1.0"
"KIAH","KMTN","1.0"
"KLUK","KAKH","2.0"
"EDDN","EDGW","1.0"
"LFAT","EGKB","1.0"
"KHYI","KEDC","1.0"
"KMDT","KLNS","1.0"
"ESSA","LGIR","1.0"
"KTUS","KDMA","1.0"
"66OK","KDTO","1.0"
"KBUR","KAUS","1.0"
"LPAR","LHBP","1.0"
"KOKV","1NC8","1.0"
"KISM","KPVU","1.0"
"KBTF","4GA6","1.0"
"6OK9","KCUH","1.0"
"KFWS","KLXY","1.0"
"KORL","7PS7","2.0"
"KMDW","KHEF","1.0"
"KLEB","4NJ8","1.0"
"KDEN","KBWI","43.0"
"KHWO","KLGA","7.0"
"KHSV","KMGE","5.0"
"WBKK","WMKP","3.0"
"4NJ8","KPNE","1.0"
"PANC","KDFW","18.0"
"KE25","KE25","1.0"
"SBGR","LIRF","20.0"
"KCMH","KDTW","4.0"
"LA36","LS43","1.0"
"KNYL","KTUS","1.0"
"KONT","KLAS","13.0"
"KTIK","0OK5","1.0"
"KOAK","KAKH","1.0"
"DTMB","DTTA","1.0"
"CYYJ","CYVR","30.0"
"KIAD","KOPF","13.0"
"LEBL","UUEE","26.0"
"KIAH","CYYZ","8.0"
"KORS","KBFI","10.0"
"OTHH","KJFK","11.0"
"LDSR","EDDF","9.0"
"EFOU","EFHK","62.0"
"KEWR","KMCI","22.0"
"EFHK","EFVA","3.0"
"EGCC","EBCI","13.0"
"EIDW","EGNX","18.0"
"58AZ","KDVT","4.0"
"KPHX","KSTL","40.0"
"LGRP","LGAV","31.0"
"LROP","LFPG","40.0"
"LFOV","LFBD","1.0"
"KCKV","KIAD","1.0"
"KDEN","KBOS","34.0"
"ETNG","ETNG","6.0"
"CYYZ","TBPB","11.0"
"FL97","FL97","3.0"
"LEBL","LEAL","27.0"
"KDVT","KPAN","29.0"
"KJYO","VA10","2.0"
"EDDH","OMDB","14.0"
"LLBG","EBLG","2.0"
"KTPA","KDAL","4.0"
"KPMP","KPHK","3.0"
"EGLL","KLDJ","23.0"
"CYYC","KPSP","24.0"
"KSFO","WIDD","4.0"
"KLDJ","KCMH","1.0"
"KU77","KOXR","1.0"
"K52F","4XS2","2.0"
"KPHX","KOAK","70.0"
"KJFK","EGKK","25.0"
"6MI1","KFNT","1.0"
"LEMD","KOPF","15.0"
"KMMU","KSAV","2.0"
"LOWW","EPGD","1.0"
"KASG","KDAL","1.0"
"KPDX","KJFK","25.0"
"LFRS","LFQQ","1.0"
"KACT","KSAN","1.0"
"KSFO","80PN","4.0"
"LPFR","EICK","7.0"
"KSAT","XS86","1.0"
"VIDP","EGLM","1.0"
"OMDB","OERK","47.0"
"0NJ6","K39N","3.0"
"EDLM","EDLN","1.0"
"KSEA","33CL","1.0"
"KAUS","KSDL","3.0"
"PA85","PS54","1.0"
"KSEA","KHSD","2.0"
"KSTL","IS01","1.0"
"OI26","KPWK","1.0"
"86TE","KT67","1.0"
"EDDM","KORD","19.0"
"KSCH","KGFL","4.0"
"KCLT","5OH9","2.0"
"EDDH","EDHL","1.0"
"KPHX","LFDH","1.0"
"KJZP","KPDK","1.0"
"KRNT","KTIW","1.0"
"EKRK","EKYT","3.0"
"LSGG","LFLY","1.0"
"MY66","KANE","2.0"
"K47N","KMPO","1.0"
"EDGS","ETND","1.0"
"OK30","KCPS","1.0"
"1FL3","FL02","1.0"
"WA67","WA67","5.0"
"KMAF","75TE","1.0"
"LPAR","EDDB","2.0"
"KLDJ","KPMP","1.0"
"KMCC","KCDC","1.0"
"YBLT","YMBU","1.0"
"EDDG","EDFM","1.0"
"VAJJ","VOMM","22.0"
"LKVO","LPAR","2.0"
"KTKI","KDAL","6.0"
"KCHD","88AZ","2.0"
"LFLB","EGSS","2.0"
"KSBD","KRIR","2.0"
"4IS7","IL80","1.0"
"09FL","KBKL","1.0"
"30GA","KDAL","1.0"
"KSWF","EIWT","4.0"
"KSMF","FD83","1.0"
"KLAS","CYHM","4.0"
"KOPF","KPWK","3.0"
"39FD","FA30","3.0"
"IN05","24IN","1.0"
"KCRQ","KOXC","1.0"
"KCRQ","WN46","1.0"
"LSZH","LEAL","4.0"
"90IN","KHFY","2.0"
"KMQS","KLNA","1.0"
"EDRA","EDRK","2.0"
"EFHK","LIMC","13.0"
"KSYR","57FA","1.0"
"37TE","TA25","1.0"
